"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"61","TCL","TAC-09CHSA/CWI5",0.52,0.59,2245.09,673.527
"62","TCL","TAC-09CHSA/CVI5",0.52,0.59,2245.09,673.527
"63","TCL","TAC-09CHSA/CUI5",0.52,0.59,2245.09,673.527
"64","TCL","TAC-09CHSA/CNI5",0.52,0.59,2245.09,673.527
"65","TCL","TAC-09CHSA/CHI5",0.52,0.59,2245.09,673.527
"66","TCL","TAC-09CHSA/DFI5",0.52,0.59,2245.09,673.527
"67","TCL","TAC-09CHSA/DEI5",0.52,0.59,2245.09,673.527
"68","TCL","TAC-09CHSA/DCI5",0.52,0.59,2245.09,673.527
"69","TCL","TAC-09CHSA/DBI5",0.52,0.59,2245.09,673.527
"70","TCL","TAC-09CHSA/CDI5",0.52,0.59,2245.09,673.527
"71","TCL","TAC-09CHSA/CXI5",0.52,0.59,2245.09,673.527
"72","TCL","TAC-09CHSA/CAI5",0.52,0.59,2245.09,673.527
"73","TCL","TAC-09CHSA/CMI5",0.52,0.59,2245.09,673.527
"74","TCL","TAC-09CHSA/CJI5",0.52,0.59,2245.09,673.527
"75","TCL","TAC-09CHSA/CLI5",0.52,0.59,2245.09,673.527
"76","TCL","TAC-09CHSA/CKI5",0.52,0.59,2245.09,673.527
"77","TCL","TAC-09CHSA/CGI5",0.52,0.59,2245.09,673.527
"78","TCL","TAC-09CHSA/CBI5",0.52,0.59,2245.09,673.527
"79","TCL","TAC-09CHSA/AUI5",0.52,0.59,2245.09,673.527
"80","TCL","TAC-09CHSA/AMI5",0.52,0.59,2245.09,673.527
"81","TCL","TAC-09CHSA/ALI5",0.52,0.59,2245.09,673.527
"82","TCL","TAC-09CHSA/BLI5",0.52,0.59,2245.09,673.527
"83","TCL","TAC-09CHSA/BZI5",0.52,0.59,2245.09,673.527
"84","TCL","TAC-09CHSA/BYI5",0.52,0.59,2245.09,673.527
"85","TCL","TAC-09CHSA/BVI5",0.52,0.59,2245.09,673.527
"86","TCL","TAC-09CHSA/BUI5",0.52,0.59,2245.09,673.527
"87","TCL","TAC-09CHSA/BRI5",0.52,0.59,2245.09,673.527
"88","TCL","TAC-09CHSA/BQI5",0.52,0.59,2245.09,673.527
"89","TCL","TAC-09CHSA/BKI5",0.52,0.59,2245.09,673.527
"90","TCL","TAC-09CHSA/BMI5",0.52,0.59,2245.09,673.527
"91","TCL","TAC-09CHSA/BJI5",0.52,0.59,2245.09,673.527
"92","TCL","TAC-09CHSA/BHI5",0.52,0.59,2245.09,673.527
"93","TCL","TAC-09CHSA/BGI5",0.52,0.59,2245.09,673.527
"94","TCL","TAC-09CHSA/BFI5",0.52,0.59,2245.09,673.527
"95","TCL","TAC-09CHSA/BEI5",0.52,0.59,2245.09,673.527
"96","TCL","TAC-09CHSA/BDI5",0.52,0.59,2245.09,673.527
"97","TCL","TAC-09CHSA/ZI5",0.52,0.59,2245.09,673.527
"98","TCL","TAC-09CHSA/YI5",0.52,0.59,2245.09,673.527
"99","TCL","TAC-09CHSA/VI5",0.52,0.59,2245.09,673.527
"100","TCL","TAC-09CHSA/QI5",0.52,0.59,2245.09,673.527
"101","TCL","TAC-09CHSA/AI5",0.52,0.59,2245.09,673.527
"102","TCL","TAC-09CHSA/RI5",0.52,0.59,2245.09,673.527
"103","TCL","TAC-09CHSA/NI5",0.52,0.59,2245.09,673.527
"104","TCL","TAC-09CHSA/MI5",0.52,0.59,2245.09,673.527
"105","TCL","TAC-09CHSA/LI5",0.52,0.59,2245.09,673.527
"106","TCL","TAC-09CHSA/KI5",0.52,0.59,2245.09,673.527
"107","TCL","TAC-09CHSA/JI5",0.52,0.59,2245.09,673.527
"108","TCL","TAC-09CHSA/HI5",0.52,0.59,2245.09,673.527
"109","TCL","TAC-09CHSA/GI5",0.52,0.59,2245.09,673.527
"110","TCL","TAC-09CHSA/FI5",0.52,0.59,2245.09,673.527
"111","TCL","TAC-09CHSA/EI5",0.52,0.59,2245.09,673.527
"112","TCL","TAC-09CHSA/DI5",0.52,0.59,2245.09,673.527
"113","TCL","TAC-09CHSA/CI5",0.52,0.59,2245.09,673.527
"114","AKAI","TEM-26CHSAAK5",0.52,0.59,2245.09,673.527
"115","AKAI","TEM-26CHSAKA5",0.52,0.59,2245.09,673.527
"116","TCL","TAC-09CHSA/AKI5",0.52,0.59,2245.09,673.527
"117","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,2264.47,679.341
"118","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,2264.47,679.341
"119","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,2264.47,679.341
"120","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,2287.08,686.124
"121","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,2292,687.6
"122","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2327.34,698.202
"123","SAIR","SGT-09",0.54,0.6,2327.34,698.202
"124","SAIR","SGT-09",0.54,0.6,2327.34,698.202
"125","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2327.34,698.202
"126","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,2359.64,707.892
"127","DAIKIN","FTXS25L / RXS25L",0.54,0.7,2359.64,707.892
"128","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,2379.02,713.706
"129","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,2382.25,714.675
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,2392.69,717.807
"131","Tranquility","TRC-09",0.561,0.565,2399.006,719.7018
"132","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,2399.15,719.745
"133","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,2399.15,719.745
"134","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,2399.15,719.745
"135","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,2399.15,719.745
"136","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2402.38,720.714
"137","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2402.38,720.714
"138","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,2402.38,720.714
"139","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,2402.38,720.714
"140","Panasonic","CS_CU-E9NKR",0.55,0.75,2415.3,724.59
"141","Panasonic","CS_CU-E9MKR",0.55,0.75,2415.3,724.59
"142","Panasonic","CS_CU-E9PKR",0.55,0.75,2415.3,724.59
"143","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,2438.66,731.598
"144","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,2438.66,731.598
"145","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,2448.35,734.505
"146","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,2448.35,734.505
"147","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,2448.35,734.505
"148","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,2448.35,734.505
"149","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,2448.35,734.505
"150","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,2448.35,734.505
"151","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,2448.35,734.505
"152","CARRIER","50PSH009",0.575,0.5781,2458.5513,737.56539
"153","CARRIER","50PSV009",0.575,0.5781,2458.5513,737.56539
"154","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2470.96,741.288
"155","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2478.17,743.451
"156","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,2478.92,743.676
"157","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2481.4,744.42
"158","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2494.32,748.296
"159","PANASONIC","-",0.57,0.81,2513.7,754.11
"160","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2517.68,755.304
"161","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2517.68,755.304
"162","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2517.68,755.304
"163","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2517.68,755.304
"164","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2517.68,755.304
"165","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2517.68,755.304
"166","FUJITSU","ASTG09LVCA",0.58,0.73,2527.37,758.211
"167","FUJITSU","ASTG09LVCC",0.58,0.73,2527.37,758.211
"168","FUJITSU","ASTG09LVCA",0.58,0.73,2527.37,758.211
"169","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,2531.465,759.4395
"170","FUJITSU","ASTG09LUCA",0.58,0.78,2543.52,763.056
"171","FUJITSU","ASTG09LUCB",0.58,0.78,2543.52,763.056
"172","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2546.75,764.025
"173","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,2561.285,768.3855
"174","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,2561.285,768.3855
"175","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,2562.9,768.87
"176","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,2564.515,769.3545
"177","MIDEA","DMORC26DR",0.6,0.62,2570.86,771.258
"178","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2586.26,775.878
"179","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2586.26,775.878
"180","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2586.26,775.878
"181","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2588.25,776.475
"182","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,2596.7,779.01
"183","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,2596.7,779.01
"184","HISENSE","HAC9IR",0.605,0.651,2600.628,780.1884
"185","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2612.85,783.855
"186","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2612.85,783.855
"187","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2612.85,783.855
"188","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2612.85,783.855
"189","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2612.85,783.855
"190","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2612.85,783.855
"191","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2612.85,783.855
"192","ATD / Hisense","AS09HS",0.61,0.65,2620.06,786.018
"193","solakool","CSE-25GW",0.61,0.665,2624.905,787.4715
"194","AIRWELL","KLDCI9RCA / GCLDCI9RC",0.59,0.91,2625.02,787.506
"195","White Westinghouse","WSV26HRB",0.61,0.67,2626.52,787.956
"196","SHARP","AC09RMCSYS",0.61,0.67,2626.52,787.956
"197","SHARP","AC09RMCSYS",0.61,0.67,2626.52,787.956
"198","AIRWELL","XLLDCI9RCB/ GCLDCI9RC",0.6,0.8,2629,788.7
"199","Carrier","42QHF025 + 38QHF025",0.61,0.68,2629.75,788.925
"200","FUJITSU","AGTV09LAC",0.6,0.81,2632.23,789.669
"201","MITSUBISHI ELECTRIC","SLZ-KA25VAL/SUZ-KA25VAD",0.6,0.82,2635.46,790.638
"202","MITSUBISHI ELECTRIC","SLZ-KA25VAQ/SUZ-KA25VAD",0.6,0.82,2635.46,790.638
"203","MITSUBISHI ELECTRIC","SLZ-KA25VAL / SUZ-KA25VA3",0.6,0.82,2635.46,790.638
"204","MITSUBISHI ELECTRIC","SLZ-KA25VAQ / SUZ-KA25VA3",0.6,0.82,2635.46,790.638
"205","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,2636.21,790.863
"206","DAIKIN","FTXS25E / RXS25E",0.6,0.83,2638.69,791.607
"207","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,2639.44,791.832
"208","PANASONIC","CS-E9FKR/CU-E9FKR",0.6,0.845,2643.535,793.0605
"209","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,2649.88,794.964
"210","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,2649.88,794.964
"211","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,2649.88,794.964
"212","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,2649.88,794.964
"213","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,2649.88,794.964
"214","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,2649.88,794.964
"215","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,2649.88,794.964
"216","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,2649.88,794.964
"217","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,2649.88,794.964
"218","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,2649.88,794.964
"219","YORK","YJHC07FSAAAA-III",0.62,0.62,2649.88,794.964
"220","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2668.51,800.553
"221","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2668.51,800.553
"222","FUJITSU","ASTB09LDC",0.61,0.81,2671.74,801.522
"223","FUJITSU","ASTB09LDC",0.61,0.81,2671.74,801.522
"224","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,2692.62,807.786
"225","SAMSUNG","AS09BPAN/AS09BPAX",0.61,0.9,2700.81,810.243
"226","DAIKIN","FTXG25E / RXG25E",0.62,0.82,2714.48,814.344
"227","GREEN FLOW","GFH2.6",0.64,0.63,2732.13,819.639
"228","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2735.36,820.608
"229","Dux","DUXHLS25",0.64,0.65,2738.59,821.577
"230","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,2741.82,822.546
"231","Panasonic","CS-RE9PKR/CU-RE9PKR",0.63,0.79,2744.3,823.29
"232","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,2745.05,823.515
"233","Dux","DUXHCS25",0.64,0.67,2745.05,823.515
"234","York","YNHJZH009BAMAAFX",0.64,0.67,2745.05,823.515
"235","DAIKIN","FTYN25K / RYN25K",0.63,0.8,2747.53,824.259
"236","AIRWELL","SXLDCI9RCA / GCLDCI9RC",0.62,0.93,2750.01,825.003
"237","MITSUBISHI HEAVY INDUSTRIES","SRK25ZGA-S",0.62,0.93,2750.01,825.003
"238","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZGA-S",0.62,0.93,2750.01,825.003
"239","Brivis","HSNBR25Z7",0.64,0.7,2754.74,826.422
"240","YORK","YCAFZH007BAMAAFX",0.65,0.58,2755.49,826.647
"241","HYUNDAI","HSH-073BE",0.65,0.59,2758.72,827.616
"242","WINIA","WSH-073BE",0.65,0.59,2758.72,827.616
"243","TCL","TAC-09CHSA/ZI4",0.65,0.59,2758.72,827.616
"244","VENTO","TAC-09CHSA/BVI4",0.65,0.59,2758.72,827.616
"245","York","YZHJZH009BAMAAFX",0.65,0.59,2758.72,827.616
"246","GREE","GWHN07B8NK3BA",0.645,0.655,2759.96,827.988
"247","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2767.66,830.298
"248","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,2774.12,832.236
"249","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,2781.33,834.399
"250","GREE","GJH07AF-K6RNB2D",0.66,0.57,2791.77,837.531
"251","GREE","GJH07AF-K6RNC2A",0.66,0.57,2791.77,837.531
"252","GREE","GJH07AF-K3RNB9D",0.66,0.57,2791.77,837.531
"253","KELVINATOR","KWH20HRE",0.66,0.57,2791.77,837.531
"254","LENNOX","LNWR21X",0.66,0.578,2794.354,838.3062
"255","MIDEA","MWF-07HB4",0.66,0.58,2795,838.5
"256","LENNOX","LNWR20X",0.66,0.58,2795,838.5
"257","TECO","TWW22HFBGJBB",0.66,0.58,2795,838.5
"258","TECO","TWW22HFAGJBB",0.66,0.58,2795,838.5
"259","Carrier","51QW107715G",0.66,0.58,2795,838.5
"260","KELVINATOR","KSV26HRC",0.65,0.75,2810.4,843.12
"261","Kelvinator","KSV26HRC",0.65,0.75,2810.4,843.12
"262","KELVINATOR","KSV26HRC",0.65,0.75,2810.4,843.12
"263","PANASONIC","CS/CU-A75KR",0.66,0.64,2814.38,844.314
"264","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2814.38,844.314
"265","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,2817.437,845.2311
"266","MISTRAL","MSS2.0",0.662,0.625,2817.437,845.2311
"267","Mammoth","MSR-L009",0.655,0.713,2818.204,845.4612
"268","Brivis","HINBR26 / HONBR26",0.66,0.66,2820.84,846.252
"269","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,2820.84,846.252
"270","MIDEA","PFMV09",0.66,0.68,2827.3,848.19
"271","MIDEA","FMV09",0.66,0.68,2827.3,848.19
"272","MIDEA","FMV09DR",0.66,0.68,2827.3,848.19
"273","MIDEA","MSV09M4",0.66,0.68,2827.3,848.19
"274","MIDEA","MORC09",0.66,0.68,2827.3,848.19
"275","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,2827.3,848.19
"276","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,2827.3,848.19
"277","MIDEA","FMV09",0.66,0.68,2827.3,848.19
"278","Levante","Oasis09",0.66,0.68,2827.3,848.19
"279","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,2829.238,848.7714
"280","Panasonic","CS-RE9MKR/CU-RE9MKR",0.65,0.81,2829.78,848.934
"281","Panasonic","CS-RE9NKR/CU-RE9NKR",0.65,0.81,2829.78,848.934
"282","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,2830.53,849.159
"283","KELVINATOR","KWH20HRC",0.67,0.59,2837.74,851.322
"284","FUJITSU","ASTA09LCC",0.65,0.84,2839.47,851.841
"285","FUJITSU","ASTA09LCC",0.65,0.84,2839.47,851.841
"286","SAMSUNG ELECTRONICS","ACN026NDEHH/RC026DHXEH",0.65,0.87,2849.16,854.748
"287","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2860.35,858.105
"288","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2860.35,858.105
"289","FUJITSU","ASTA09LCC",0.655,0.845,2860.84,858.252
"290","TCL","TAC-09CHSA/**IFO",0.67,0.68,2866.81,860.043
"291","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,2866.81,860.043
"292","CARRIER","42NQV025H-A + 38NYV025H-A",0.66,0.81,2869.29,860.787
"293","Carrier","42NQV025H-A/38NYV025H-A",0.66,0.81,2869.29,860.787
"294","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,2873.27,861.981
"295","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,2873.27,861.981
"296","FUJITSU","ARTG09LLLB/AOTG09LBCA",0.66,0.83,2875.75,862.725
"297","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,2876.5,862.95
"298","MDV","MSC-09HWDN1-QC8G",0.67,0.71,2876.5,862.95
"299","MDV","MSC-09HRDN1-M4A",0.67,0.71,2876.5,862.95
"300","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,2876.5,862.95
"301","YONAN","YC-09HRDN1",0.67,0.71,2876.5,862.95
"302","SolAir World","SWWY-2.6GW",0.67,0.71,2876.5,862.95
"303","LENNOX","LNW022X",0.68,0.59,2877.25,863.175
"304","ECLIPSE","EWF-07HRN1",0.68,0.59,2877.25,863.175
"305","MIDEA","MWF-07HMN1-QC1",0.68,0.59,2877.25,863.175
"306","Carrier","51QW007715G",0.68,0.59,2877.25,863.175
"307","Carrier","51QW007716G",0.68,0.59,2877.25,863.175
"308","Etouch","ETYC-09HRDN1",0.67,0.72,2879.73,863.919
"309","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,2879.73,863.919
"310","LENNOX","LNIV2610",0.67,0.72,2879.73,863.919
"311","Haier","HSU-09HEG03/R2(DB)",0.67,0.74,2886.19,865.857
"312","Haier","HSU-09HEK03/R2(DB) / HSU-09HEG03/R2(DB)",0.67,0.74,2886.19,865.857
"313","Seeley International","HSU-09HEK03/R2(DB)",0.67,0.74,2886.19,865.857
"314","ODENKI","OSD-09 X",0.65,1,2891.15,867.345
"315","ODENKI","OSD-12 X",0.65,1,2891.15,867.345
"316","Domain","IWR-26G",0.675,0.7,2893.025,867.9075
"317","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,2893.025,867.9075
"318","LAKES","LA25",0.675,0.7,2893.025,867.9075
"319","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,2893.025,867.9075
