"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,808,242.4
"2","CARRIER","50PCV006",0.4,0.4,808,242.4
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,845.96,253.788
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,858.6,257.58
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,858.6,257.58
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,858.6,257.58
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,924.2,277.26
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,924.2,277.26
"9","KELVINATOR","KSV26NRC",0.5,0.52,1040.32,312.096
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1088.36,326.508
"11","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1101.08,330.324
"12","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1126.24,337.872
"13","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1126.28,337.884
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1126.28,337.884
"15","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1126.28,337.884
"16","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1136.32,340.896
"17","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1136.32,340.896
"18","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1136.32,340.896
"19","Tranquility","TRC-09",0.561,0.565,1139.284,341.7852
"20","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1146.48,343.944
"21","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1148.98,344.694
"22","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1148.98,344.694
"23","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1151.56,345.468
"24","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1151.56,345.468
"25","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1151.6,345.48
"26","STIRLING","STR-23RSJAIF",0.52,0.59,1156.52,346.956
"27","TCL","TAC-09CHSA/AKI5",0.52,0.59,1156.52,346.956
"28","TCL","TAC-09CHSA/KaI5",0.52,0.59,1156.52,346.956
"29","TCL","TAC-09CHSA/CII5",0.52,0.59,1156.52,346.956
"30","TCL","TAC-09CHSA/CFI5",0.52,0.59,1156.52,346.956
"31","TCL","TAC-09CHSA/CEI5",0.52,0.59,1156.52,346.956
"32","TCL","TAC-09CHSA/CZI5",0.52,0.59,1156.52,346.956
"33","TCL","TAC-09CHSA/CTI5",0.52,0.59,1156.52,346.956
"34","TCL","TAC-09CHSA/CRI5",0.52,0.59,1156.52,346.956
"35","TCL","TAC-09CHSA/CQI5",0.52,0.59,1156.52,346.956
"36","TCL","TAC-09CHSA/CYI5",0.52,0.59,1156.52,346.956
"37","TCL","TAC-09CHSA/CPI5",0.52,0.59,1156.52,346.956
"38","TCL","TAC-09CHSA/CWI5",0.52,0.59,1156.52,346.956
"39","TCL","TAC-09CHSA/CVI5",0.52,0.59,1156.52,346.956
"40","TCL","TAC-09CHSA/CUI5",0.52,0.59,1156.52,346.956
"41","TCL","TAC-09CHSA/CNI5",0.52,0.59,1156.52,346.956
"42","TCL","TAC-09CHSA/CHI5",0.52,0.59,1156.52,346.956
"43","TCL","TAC-09CHSA/DFI5",0.52,0.59,1156.52,346.956
"44","TCL","TAC-09CHSA/DEI5",0.52,0.59,1156.52,346.956
"45","TCL","TAC-09CHSA/DCI5",0.52,0.59,1156.52,346.956
"46","TCL","TAC-09CHSA/DBI5",0.52,0.59,1156.52,346.956
"47","TCL","TAC-09CHSA/CDI5",0.52,0.59,1156.52,346.956
"48","TCL","TAC-09CHSA/CXI5",0.52,0.59,1156.52,346.956
"49","TCL","TAC-09CHSA/CAI5",0.52,0.59,1156.52,346.956
"50","TCL","TAC-09CHSA/CMI5",0.52,0.59,1156.52,346.956
"51","TCL","TAC-09CHSA/CJI5",0.52,0.59,1156.52,346.956
"52","TCL","TAC-09CHSA/CLI5",0.52,0.59,1156.52,346.956
"53","TCL","TAC-09CHSA/CKI5",0.52,0.59,1156.52,346.956
"54","TCL","TAC-09CHSA/CGI5",0.52,0.59,1156.52,346.956
"55","TCL","TAC-09CHSA/CBI5",0.52,0.59,1156.52,346.956
"56","TCL","TAC-09CHSA/AUI5",0.52,0.59,1156.52,346.956
"57","TCL","TAC-09CHSA/AMI5",0.52,0.59,1156.52,346.956
"58","TCL","TAC-09CHSA/ALI5",0.52,0.59,1156.52,346.956
