"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"49","TCL","TAC-09CHSA/CPI5",0.52,0.59,1796.57,538.971
"50","TCL","TAC-09CHSA/CWI5",0.52,0.59,1796.57,538.971
"51","TCL","TAC-09CHSA/CVI5",0.52,0.59,1796.57,538.971
"52","TCL","TAC-09CHSA/CUI5",0.52,0.59,1796.57,538.971
"53","TCL","TAC-09CHSA/CNI5",0.52,0.59,1796.57,538.971
"54","TCL","TAC-09CHSA/CHI5",0.52,0.59,1796.57,538.971
"55","TCL","TAC-09CHSA/DFI5",0.52,0.59,1796.57,538.971
"56","TCL","TAC-09CHSA/DEI5",0.52,0.59,1796.57,538.971
"57","TCL","TAC-09CHSA/DCI5",0.52,0.59,1796.57,538.971
"58","TCL","TAC-09CHSA/DBI5",0.52,0.59,1796.57,538.971
"59","TCL","TAC-09CHSA/CDI5",0.52,0.59,1796.57,538.971
"60","TCL","TAC-09CHSA/CXI5",0.52,0.59,1796.57,538.971
"61","TCL","TAC-09CHSA/CAI5",0.52,0.59,1796.57,538.971
"62","TCL","TAC-09CHSA/CMI5",0.52,0.59,1796.57,538.971
"63","TCL","TAC-09CHSA/CJI5",0.52,0.59,1796.57,538.971
"64","TCL","TAC-09CHSA/CLI5",0.52,0.59,1796.57,538.971
"65","TCL","TAC-09CHSA/CKI5",0.52,0.59,1796.57,538.971
"66","TCL","TAC-09CHSA/CGI5",0.52,0.59,1796.57,538.971
"67","TCL","TAC-09CHSA/CBI5",0.52,0.59,1796.57,538.971
"68","TCL","TAC-09CHSA/AUI5",0.52,0.59,1796.57,538.971
"69","TCL","TAC-09CHSA/AMI5",0.52,0.59,1796.57,538.971
"70","TCL","TAC-09CHSA/ALI5",0.52,0.59,1796.57,538.971
"71","TCL","TAC-09CHSA/BLI5",0.52,0.59,1796.57,538.971
"72","TCL","TAC-09CHSA/BZI5",0.52,0.59,1796.57,538.971
"73","TCL","TAC-09CHSA/BYI5",0.52,0.59,1796.57,538.971
"74","TCL","TAC-09CHSA/BVI5",0.52,0.59,1796.57,538.971
"75","TCL","TAC-09CHSA/BUI5",0.52,0.59,1796.57,538.971
"76","TCL","TAC-09CHSA/BRI5",0.52,0.59,1796.57,538.971
"77","TCL","TAC-09CHSA/BQI5",0.52,0.59,1796.57,538.971
"78","TCL","TAC-09CHSA/BKI5",0.52,0.59,1796.57,538.971
"79","TCL","TAC-09CHSA/BMI5",0.52,0.59,1796.57,538.971
"80","TCL","TAC-09CHSA/BJI5",0.52,0.59,1796.57,538.971
"81","TCL","TAC-09CHSA/BHI5",0.52,0.59,1796.57,538.971
"82","TCL","TAC-09CHSA/BGI5",0.52,0.59,1796.57,538.971
"83","TCL","TAC-09CHSA/BFI5",0.52,0.59,1796.57,538.971
"84","TCL","TAC-09CHSA/BEI5",0.52,0.59,1796.57,538.971
"85","TCL","TAC-09CHSA/BDI5",0.52,0.59,1796.57,538.971
"86","TCL","TAC-09CHSA/ZI5",0.52,0.59,1796.57,538.971
"87","TCL","TAC-09CHSA/YI5",0.52,0.59,1796.57,538.971
"88","TCL","TAC-09CHSA/VI5",0.52,0.59,1796.57,538.971
"89","TCL","TAC-09CHSA/QI5",0.52,0.59,1796.57,538.971
"90","TCL","TAC-09CHSA/AI5",0.52,0.59,1796.57,538.971
"91","TCL","TAC-09CHSA/RI5",0.52,0.59,1796.57,538.971
"92","TCL","TAC-09CHSA/NI5",0.52,0.59,1796.57,538.971
"93","TCL","TAC-09CHSA/MI5",0.52,0.59,1796.57,538.971
"94","TCL","TAC-09CHSA/LI5",0.52,0.59,1796.57,538.971
"95","TCL","TAC-09CHSA/KI5",0.52,0.59,1796.57,538.971
"96","TCL","TAC-09CHSA/JI5",0.52,0.59,1796.57,538.971
"97","TCL","TAC-09CHSA/HI5",0.52,0.59,1796.57,538.971
"98","TCL","TAC-09CHSA/GI5",0.52,0.59,1796.57,538.971
"99","TCL","TAC-09CHSA/FI5",0.52,0.59,1796.57,538.971
"100","TCL","TAC-09CHSA/EI5",0.52,0.59,1796.57,538.971
"101","TCL","TAC-09CHSA/DI5",0.52,0.59,1796.57,538.971
"102","TCL","TAC-09CHSA/CI5",0.52,0.59,1796.57,538.971
"103","AKAI","TEM-26CHSAAK5",0.52,0.59,1796.57,538.971
"104","AKAI","TEM-26CHSAKA5",0.52,0.59,1796.57,538.971
"105","TCL","TAC-09CHSA/AKI5",0.52,0.59,1796.57,538.971
"106","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1818.7,545.61
"107","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1818.7,545.61
"108","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1818.7,545.61
"109","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1818.7,545.61
"110","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1818.7,545.61
"111","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1818.7,545.61
"112","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1818.7,545.61
"113","Tranquility","TRC-09",0.561,0.565,1848.466,554.5398
"114","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1849.74,554.922
"115","SAIR","SGT-09",0.54,0.6,1849.74,554.922
"116","SAIR","SGT-09",0.54,0.6,1849.74,554.922
"117","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1849.74,554.922
"118","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1851.56,555.468
"119","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1851.56,555.468
"120","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1871.87,561.561
"121","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1871.87,561.561
"122","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1871.87,561.561
"123","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1876.66,562.998
"124","CARRIER","50PSH009",0.575,0.5781,1893.3405,568.00215
"125","CARRIER","50PSV009",0.575,0.5781,1893.3405,568.00215
"126","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1901.76,570.528
"127","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1905.88,571.764
"128","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1959.72,587.916
"129","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1965.516,589.6548
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,1970.45,591.135
"131","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1975.24,592.572
"132","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1975.24,592.572
"133","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1995.55,598.665
"134","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1995.55,598.665
"135","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,1995.55,598.665
"136","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,1995.55,598.665
"137","MIDEA","DMORC26DR",0.6,0.62,1996.7,599.01
"138","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2008.1,602.43
"139","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2008.1,602.43
"140","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,2008.1,602.43
"141","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,2008.1,602.43
"142","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,2015.86,604.758
"143","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,2015.86,604.758
"144","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2036.17,610.851
"145","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,2037.32,611.196
"146","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,2037.32,611.196
"147","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,2037.32,611.196
"148","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,2037.32,611.196
"149","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,2037.32,611.196
"150","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,2037.32,611.196
"151","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,2037.32,611.196
"152","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,2037.32,611.196
"153","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,2037.32,611.196
"154","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,2037.32,611.196
"155","YORK","YJHC07FSAAAA-III",0.62,0.62,2037.32,611.196
"156","HISENSE","HAC9IR",0.605,0.651,2045.76,613.728
"157","YORK","YCAFZH007BAMAAFX",0.65,0.58,2048.05,614.415
"158","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2048.72,614.616
"159","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,2050.54,615.162
"160","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,2053.51,616.053
"161","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,2053.51,616.053
"162","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,2053.51,616.053
"163","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,2053.51,616.053
"164","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,2053.51,616.053
"165","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,2053.51,616.053
"166","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,2053.51,616.053
"167","ATD / Hisense","AS09HS",0.61,0.65,2054.66,616.398
"168","GREE","GJH07AF-K6RNB2D",0.66,0.57,2055.81,616.743
"169","GREE","GJH07AF-K6RNC2A",0.66,0.57,2055.81,616.743
"170","GREE","GJH07AF-K3RNB9D",0.66,0.57,2055.81,616.743
"171","KELVINATOR","KWH20HRE",0.66,0.57,2055.81,616.743
"172","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2056.48,616.944
"173","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2056.48,616.944
"174","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2056.48,616.944
"175","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2056.48,616.944
"176","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2056.48,616.944
"177","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2056.48,616.944
"178","Panasonic","CS_CU-E9NKR",0.55,0.75,2058.3,617.49
"179","Panasonic","CS_CU-E9MKR",0.55,0.75,2058.3,617.49
"180","Panasonic","CS_CU-E9PKR",0.55,0.75,2058.3,617.49
"181","HYUNDAI","HSH-073BE",0.65,0.59,2060.6,618.18
"182","WINIA","WSH-073BE",0.65,0.59,2060.6,618.18
"183","TCL","TAC-09CHSA/ZI4",0.65,0.59,2060.6,618.18
"184","VENTO","TAC-09CHSA/BVI4",0.65,0.59,2060.6,618.18
"185","York","YZHJZH009BAMAAFX",0.65,0.59,2060.6,618.18
"186","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,2063.09,618.927
"187","LENNOX","LNWR21X",0.66,0.578,2065.85,619.755
"188","MIDEA","MWF-07HB4",0.66,0.58,2068.36,620.508
"189","LENNOX","LNWR20X",0.66,0.58,2068.36,620.508
"190","TECO","TWW22HFBGJBB",0.66,0.58,2068.36,620.508
"191","TECO","TWW22HFAGJBB",0.66,0.58,2068.36,620.508
"192","Carrier","51QW107715G",0.66,0.58,2068.36,620.508
"193","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,2070.18,621.054
"194","solakool","CSE-25GW",0.61,0.665,2073.485,622.0455
"195","White Westinghouse","WSV26HRB",0.61,0.67,2079.76,623.928
"196","SHARP","AC09RMCSYS",0.61,0.67,2079.76,623.928
"197","SHARP","AC09RMCSYS",0.61,0.67,2079.76,623.928
"198","GREEN FLOW","GFH2.6",0.64,0.63,2090.49,627.147
"199","Carrier","42QHF025 + 38QHF025",0.61,0.68,2092.31,627.693
"200","FUJITSU","ASTG09LVCA",0.58,0.73,2094.13,628.239
"201","FUJITSU","ASTG09LVCC",0.58,0.73,2094.13,628.239
"202","FUJITSU","ASTG09LVCA",0.58,0.73,2094.13,628.239
"203","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,2097.1,629.13
"204","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,2097.1,629.13
"205","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2098.92,629.676
"206","KELVINATOR","KWH20HRC",0.67,0.59,2101.22,630.366
"207","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2103.04,630.912
"208","Dux","DUXHLS25",0.64,0.65,2115.59,634.677
"209","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,2117.41,635.223
"210","LENNOX","LNW022X",0.68,0.59,2121.53,636.459
"211","ECLIPSE","EWF-07HRN1",0.68,0.59,2121.53,636.459
"212","MIDEA","MWF-07HMN1-QC1",0.68,0.59,2121.53,636.459
"213","Carrier","51QW007715G",0.68,0.59,2121.53,636.459
"214","Carrier","51QW007716G",0.68,0.59,2121.53,636.459
"215","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,2128.14,638.442
"216","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,2128.897,638.6691
"217","MISTRAL","MSS2.0",0.662,0.625,2128.897,638.6691
"218","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,2129.96,638.988
"219","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2130.87,639.261
"220","GREE","GWHN07B8NK3BA",0.645,0.655,2132.02,639.606
"221","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,2140.69,642.207
"222","Dux","DUXHCS25",0.64,0.67,2140.69,642.207
"223","York","YNHJZH009BAMAAFX",0.64,0.67,2140.69,642.207
"224","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2141.36,642.408
"225","PANASONIC","CS/CU-A75KR",0.66,0.64,2143.66,643.098
"226","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2143.66,643.098
"227","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,2148.45,644.535
"228","FUJITSU","ASTG09LUCA",0.58,0.78,2156.88,647.064
"229","FUJITSU","ASTG09LUCB",0.58,0.78,2156.88,647.064
"230","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2159.85,647.955
"231","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2159.85,647.955
"232","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2159.85,647.955
"233","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2159.85,647.955
"234","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2159.85,647.955
"235","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2159.85,647.955
"236","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2159.85,647.955
"237","Brivis","HINBR26 / HONBR26",0.66,0.66,2168.76,650.628
"238","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,2168.76,650.628
"239","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2169.43,650.829
"240","PANASONIC","-",0.57,0.81,2174.22,652.266
"241","Brivis","HSNBR25Z7",0.64,0.7,2178.34,653.502
"242","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2189.07,656.721
"243","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2189.07,656.721
"244","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2189.74,656.922
"245","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2189.74,656.922
"246","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2189.74,656.922
"247","MIDEA","PFMV09",0.66,0.68,2193.86,658.158
"248","MIDEA","FMV09",0.66,0.68,2193.86,658.158
"249","MIDEA","FMV09DR",0.66,0.68,2193.86,658.158
"250","MIDEA","MSV09M4",0.66,0.68,2193.86,658.158
"251","MIDEA","MORC09",0.66,0.68,2193.86,658.158
"252","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,2193.86,658.158
"253","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,2193.86,658.158
"254","MIDEA","FMV09",0.66,0.68,2193.86,658.158
"255","Levante","Oasis09",0.66,0.68,2193.86,658.158
"256","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,2196.83,659.049
"257","AKAI","AK-9000-F",0.68,0.65,2196.83,659.049
"258","ONSEN","OAF26",0.68,0.65,2196.83,659.049
"259","ONSEN","OAFX26",0.68,0.65,2196.83,659.049
"260","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,2196.83,659.049
"261","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,2196.83,659.049
"262","AUX","AC09F/1",0.68,0.65,2196.83,659.049
"263","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,2201.39,660.417
"264","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,2206.41,661.923
"265","TCL","TAC-09CHSA/**IFO",0.67,0.68,2214.17,664.251
"266","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,2214.17,664.251
"267","AIRWELL","XLLDCI9RCB/ GCLDCI9RC",0.6,0.8,2222.6,666.78
"268","Mammoth","MSR-L009",0.655,0.713,2225.12,667.536
"269","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,2225.905,667.7715
"270","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,2225.905,667.7715
"271","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2228.54,668.562
"272","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,2232.18,669.654
"273","WINIA","WSH-073BE",0.71,0.63,2232.66,669.798
"274","HYUNDAI","HSH-073BE",0.71,0.63,2232.66,669.798
"275","Haier","HSU-09RUF03/R2(DB)",0.68,0.68,2234.48,670.344
"276","MIDEA","MSH-09HRDN1-QD0",0.68,0.68,2234.48,670.344
"277","Haier","HSU-09RUB03/R2(SDB)",0.68,0.68,2234.48,670.344
"278","MIDEA","MS11M-09HRFN8-QD0/MOC-09HFN8-QD0",0.68,0.68,2234.48,670.344
"279","FUJITSU","AGTV09LAC",0.6,0.81,2235.15,670.545
"280","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2237.45,671.235
"281","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,2238.455,671.5365
"282","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,2239.27,671.781
"283","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,2239.27,671.781
"284","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2242.91,672.873
"285","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2242.91,672.873
"286","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,2243.245,672.9735
"287","RINNAI","RINV25RB",0.68,0.69,2247.03,674.109
"288","RINNAI","RINV25R-A",0.68,0.69,2247.03,674.109
"289","AUX","AC09I/2",0.68,0.69,2247.03,674.109
"290","Aux","ASW-H09B5B4/#R1D1-C7",0.68,0.69,2247.03,674.109
"291","AUX","AC09I",0.68,0.69,2247.03,674.109
"292","MITSUBISHI ELECTRIC","SLZ-KA25VAL/SUZ-KA25VAD",0.6,0.82,2247.7,674.31
"293","MITSUBISHI ELECTRIC","SLZ-KA25VAQ/SUZ-KA25VAD",0.6,0.82,2247.7,674.31
"294","MITSUBISHI ELECTRIC","SLZ-KA25VAL / SUZ-KA25VA3",0.6,0.82,2247.7,674.31
"295","MITSUBISHI ELECTRIC","SLZ-KA25VAQ / SUZ-KA25VA3",0.6,0.82,2247.7,674.31
"296","Domain","IWR-26G",0.675,0.7,2249.425,674.8275
"297","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,2249.425,674.8275
"298","LAKES","LA25",0.675,0.7,2249.425,674.8275
"299","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,2249.425,674.8275
"300","CHIGO","CS-25V3A-MH5M",0.675,0.7,2249.425,674.8275
"301","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,2251.82,675.546
"302","MDV","MSC-09HWDN1-QC8G",0.67,0.71,2251.82,675.546
"303","MDV","MSC-09HRDN1-M4A",0.67,0.71,2251.82,675.546
"304","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,2251.82,675.546
"305","YONAN","YC-09HRDN1",0.67,0.71,2251.82,675.546
"306","SolAir World","SWWY-2.6GW",0.67,0.71,2251.82,675.546
"307","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,2253.64,676.092
"308","FUJITSU","ASTB09LDC",0.61,0.81,2255.46,676.638
"309","FUJITSU","ASTB09LDC",0.61,0.81,2255.46,676.638
"310","AKAI","AK-9000-RC",0.68,0.7,2259.58,677.874
"311","Daewoo","DSB-F0987ELH-V",0.68,0.7,2259.58,677.874
"312","Levante","LEV-AIS25B",0.68,0.7,2259.58,677.874
"313","DAIKIN","FTXS25E / RXS25E",0.6,0.83,2260.25,678.075
"314","KELVINATOR","KSV26HRC",0.65,0.75,2261.4,678.42
"315","Kelvinator","KSV26HRC",0.65,0.75,2261.4,678.42
"316","KELVINATOR","KSV26HRC",0.65,0.75,2261.4,678.42
"317","Etouch","ETYC-09HRDN1",0.67,0.72,2264.37,679.311
"318","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,2264.37,679.311
"319","LENNOX","LNIV2610",0.67,0.72,2264.37,679.311
"320","BENSON","BENDX 1P W 24  R/RC",0.69,0.69,2267.34,680.202
"321","Panasonic","CS-RE9PKR/CU-RE9PKR",0.63,0.79,2270.98,681.294
"322","PANASONIC","CS-E9FKR/CU-E9FKR",0.6,0.845,2279.075,683.7225
