"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,1423.2,426.96
"2","CARRIER","50PCV006",0.4,0.4,1423.2,426.96
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1557.36,467.208
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1591.5,477.45
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1591.5,477.45
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1591.5,477.45
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1667.46,500.238
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1667.46,500.238
"9","KELVINATOR","KSV26NRC",0.5,0.52,1848.24,554.472
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1984.32,595.296
"11","Tranquility","TRC-09",0.561,0.565,2009.886,602.9658
"12","GREE","GJH07AF-K6RNB2D",0.66,0.57,2036.7,611.01
"13","GREE","GJH07AF-K6RNC2A",0.66,0.57,2036.7,611.01
"14","GREE","GJH07AF-K3RNB9D",0.66,0.57,2036.7,611.01
"15","KELVINATOR","KWH20HRE",0.66,0.57,2036.7,611.01
"16","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,2055,616.5
"17","CARRIER","50PSH009",0.575,0.5781,2056.5822,616.97466
"18","CARRIER","50PSV009",0.575,0.5781,2056.5822,616.97466
"19","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,2056.92,617.076
"20","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,2056.92,617.076
"21","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,2056.92,617.076
"22","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,2063.64,619.092
"23","LENNOX","LNWR21X",0.66,0.578,2064.396,619.3188
"24","YORK","YCAFZH007BAMAAFX",0.65,0.58,2070.36,621.108
"25","MIDEA","MWF-07HB4",0.66,0.58,2071.32,621.396
"26","LENNOX","LNWR20X",0.66,0.58,2071.32,621.396
"27","TECO","TWW22HFBGJBB",0.66,0.58,2071.32,621.396
"28","TECO","TWW22HFAGJBB",0.66,0.58,2071.32,621.396
"29","Carrier","51QW107715G",0.66,0.58,2071.32,621.396
"30","DAIKIN","FTXM20P / RXM20P",0.41,0.59,2081.94,624.582
"31","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,2086.74,626.022
"32","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,2086.74,626.022
"33","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,2086.74,626.022
"34","STIRLING","STR-23RSJAIF",0.52,0.59,2092.5,627.75
"35","TCL","TAC-09CHSA/AKI5",0.52,0.59,2092.5,627.75
"36","TCL","TAC-09CHSA/KaI5",0.52,0.59,2092.5,627.75
"37","TCL","TAC-09CHSA/CII5",0.52,0.59,2092.5,627.75
"38","TCL","TAC-09CHSA/CFI5",0.52,0.59,2092.5,627.75
"39","TCL","TAC-09CHSA/CEI5",0.52,0.59,2092.5,627.75
"40","TCL","TAC-09CHSA/CZI5",0.52,0.59,2092.5,627.75
"41","TCL","TAC-09CHSA/CTI5",0.52,0.59,2092.5,627.75
"42","TCL","TAC-09CHSA/CRI5",0.52,0.59,2092.5,627.75
"43","TCL","TAC-09CHSA/CQI5",0.52,0.59,2092.5,627.75
"44","TCL","TAC-09CHSA/CYI5",0.52,0.59,2092.5,627.75
"45","TCL","TAC-09CHSA/CPI5",0.52,0.59,2092.5,627.75
"46","TCL","TAC-09CHSA/CWI5",0.52,0.59,2092.5,627.75
"47","TCL","TAC-09CHSA/CVI5",0.52,0.59,2092.5,627.75
"48","TCL","TAC-09CHSA/CUI5",0.52,0.59,2092.5,627.75
"49","TCL","TAC-09CHSA/CNI5",0.52,0.59,2092.5,627.75
"50","TCL","TAC-09CHSA/CHI5",0.52,0.59,2092.5,627.75
"51","TCL","TAC-09CHSA/DFI5",0.52,0.59,2092.5,627.75
"52","TCL","TAC-09CHSA/DEI5",0.52,0.59,2092.5,627.75
"53","TCL","TAC-09CHSA/DCI5",0.52,0.59,2092.5,627.75
"54","TCL","TAC-09CHSA/DBI5",0.52,0.59,2092.5,627.75
"55","TCL","TAC-09CHSA/CDI5",0.52,0.59,2092.5,627.75
"56","TCL","TAC-09CHSA/CXI5",0.52,0.59,2092.5,627.75
"57","TCL","TAC-09CHSA/CAI5",0.52,0.59,2092.5,627.75
"58","TCL","TAC-09CHSA/CMI5",0.52,0.59,2092.5,627.75
"59","TCL","TAC-09CHSA/CJI5",0.52,0.59,2092.5,627.75
"60","TCL","TAC-09CHSA/CLI5",0.52,0.59,2092.5,627.75
"61","TCL","TAC-09CHSA/CKI5",0.52,0.59,2092.5,627.75
"62","TCL","TAC-09CHSA/CGI5",0.52,0.59,2092.5,627.75
"63","TCL","TAC-09CHSA/CBI5",0.52,0.59,2092.5,627.75
"64","TCL","TAC-09CHSA/AUI5",0.52,0.59,2092.5,627.75
"65","TCL","TAC-09CHSA/AMI5",0.52,0.59,2092.5,627.75
"66","TCL","TAC-09CHSA/ALI5",0.52,0.59,2092.5,627.75
"67","TCL","TAC-09CHSA/BLI5",0.52,0.59,2092.5,627.75
"68","TCL","TAC-09CHSA/BZI5",0.52,0.59,2092.5,627.75
"69","TCL","TAC-09CHSA/BYI5",0.52,0.59,2092.5,627.75
"70","TCL","TAC-09CHSA/BVI5",0.52,0.59,2092.5,627.75
"71","TCL","TAC-09CHSA/BUI5",0.52,0.59,2092.5,627.75
"72","TCL","TAC-09CHSA/BRI5",0.52,0.59,2092.5,627.75
"73","TCL","TAC-09CHSA/BQI5",0.52,0.59,2092.5,627.75
"74","TCL","TAC-09CHSA/BKI5",0.52,0.59,2092.5,627.75
"75","TCL","TAC-09CHSA/BMI5",0.52,0.59,2092.5,627.75
"76","TCL","TAC-09CHSA/BJI5",0.52,0.59,2092.5,627.75
"77","TCL","TAC-09CHSA/BHI5",0.52,0.59,2092.5,627.75
"78","TCL","TAC-09CHSA/BGI5",0.52,0.59,2092.5,627.75
"79","TCL","TAC-09CHSA/BFI5",0.52,0.59,2092.5,627.75
"80","TCL","TAC-09CHSA/BEI5",0.52,0.59,2092.5,627.75
"81","TCL","TAC-09CHSA/BDI5",0.52,0.59,2092.5,627.75
"82","TCL","TAC-09CHSA/ZI5",0.52,0.59,2092.5,627.75
"83","TCL","TAC-09CHSA/YI5",0.52,0.59,2092.5,627.75
"84","TCL","TAC-09CHSA/VI5",0.52,0.59,2092.5,627.75
"85","TCL","TAC-09CHSA/QI5",0.52,0.59,2092.5,627.75
"86","TCL","TAC-09CHSA/AI5",0.52,0.59,2092.5,627.75
"87","TCL","TAC-09CHSA/RI5",0.52,0.59,2092.5,627.75
"88","TCL","TAC-09CHSA/NI5",0.52,0.59,2092.5,627.75
