"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"96","TCL","TAC-09CHSA/QI5",0.52,0.59,2213.96,664.188
"97","TCL","TAC-09CHSA/AI5",0.52,0.59,2213.96,664.188
"98","TCL","TAC-09CHSA/RI5",0.52,0.59,2213.96,664.188
"99","TCL","TAC-09CHSA/NI5",0.52,0.59,2213.96,664.188
"100","TCL","TAC-09CHSA/MI5",0.52,0.59,2213.96,664.188
"101","TCL","TAC-09CHSA/LI5",0.52,0.59,2213.96,664.188
"102","TCL","TAC-09CHSA/KI5",0.52,0.59,2213.96,664.188
"103","TCL","TAC-09CHSA/JI5",0.52,0.59,2213.96,664.188
"104","TCL","TAC-09CHSA/HI5",0.52,0.59,2213.96,664.188
"105","TCL","TAC-09CHSA/GI5",0.52,0.59,2213.96,664.188
"106","TCL","TAC-09CHSA/FI5",0.52,0.59,2213.96,664.188
"107","TCL","TAC-09CHSA/EI5",0.52,0.59,2213.96,664.188
"108","TCL","TAC-09CHSA/DI5",0.52,0.59,2213.96,664.188
"109","TCL","TAC-09CHSA/CI5",0.52,0.59,2213.96,664.188
"110","AKAI","TEM-26CHSAAK5",0.52,0.59,2213.96,664.188
"111","AKAI","TEM-26CHSAKA5",0.52,0.59,2213.96,664.188
"112","TCL","TAC-09CHSA/AKI5",0.52,0.59,2213.96,664.188
"113","DAIKIN","FTXM25P / RXM25P",0.51,0.65,2246.44,673.932
"114","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,2246.44,673.932
"115","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,2267.48,680.244
"116","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,2277.08,683.124
"117","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,2277.08,683.124
"118","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,2277.08,683.124
"119","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2285.76,685.728
"120","SAIR","SGT-09",0.54,0.6,2285.76,685.728
"121","SAIR","SGT-09",0.54,0.6,2285.76,685.728
"122","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2285.76,685.728
"123","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,2288.52,686.556
"124","Tranquility","TRC-09",0.561,0.565,2313.284,693.9852
"125","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,2350.72,705.216
"126","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,2356.94,707.082
"127","CARRIER","50PSH009",0.575,0.5781,2369.9612,710.98836
"128","CARRIER","50PSV009",0.575,0.5781,2369.9612,710.98836
"129","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,2387.28,716.184
"130","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,2390.96,717.288
"131","DAIKIN","FTXS25L / RXS25L",0.54,0.7,2390.96,717.288
"132","HITACHI","RAS/C-25YHA4",0.55,0.68,2400.56,720.168
"133","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,2421.6,726.48
"134","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,2421.6,726.48
"135","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,2421.6,726.48
"136","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,2421.6,726.48
"137","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2432.12,729.636
"138","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2432.12,729.636
"139","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,2432.12,729.636
"140","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,2432.12,729.636
"141","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,2452.24,735.672
"142","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,2452.24,735.672
"143","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,2454.08,736.224
"144","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,2464.6,739.38
"145","Panasonic","CS_CU-E9NKR",0.55,0.75,2474.2,742.26
"146","Panasonic","CS_CU-E9MKR",0.55,0.75,2474.2,742.26
"147","Panasonic","CS_CU-E9PKR",0.55,0.75,2474.2,742.26
"148","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2482.88,744.864
"149","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,2483.8,745.14
"150","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,2483.8,745.14
"151","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,2483.8,745.14
"152","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,2483.8,745.14
"153","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,2483.8,745.14
"154","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,2483.8,745.14
"155","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,2483.8,745.14
"156","MIDEA","DMORC26DR",0.6,0.62,2490.64,747.192
"157","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2493.4,748.02
"158","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2513.52,754.056
"159","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2513.52,754.056
"160","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2513.52,754.056
"161","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2513.52,754.056
"162","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2513.52,754.056
"163","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2513.52,754.056
"164","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2535.48,760.644
"165","HISENSE","HAC9IR",0.605,0.651,2538.572,761.5716
"166","FUJITSU","ASTG09LVCA",0.58,0.73,2545.08,763.524
"167","FUJITSU","ASTG09LVCC",0.58,0.73,2545.08,763.524
"168","FUJITSU","ASTG09LVCA",0.58,0.73,2545.08,763.524
"169","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,2551.92,765.576
"170","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,2551.92,765.576
"171","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,2551.92,765.576
"172","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,2551.92,765.576
"173","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,2551.92,765.576
"174","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,2551.92,765.576
"175","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,2551.92,765.576
"176","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,2551.92,765.576
"177","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,2551.92,765.576
"178","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,2551.92,765.576
"179","YORK","YJHC07FSAAAA-III",0.62,0.62,2551.92,765.576
"180","ATD / Hisense","AS09HS",0.61,0.65,2552.84,765.852
"181","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2557.44,767.232
"182","solakool","CSE-25GW",0.61,0.665,2568.62,770.586
"183","White Westinghouse","WSV26HRB",0.61,0.67,2573.88,772.164
"184","SHARP","AC09RMCSYS",0.61,0.67,2573.88,772.164
"185","SHARP","AC09RMCSYS",0.61,0.67,2573.88,772.164
"186","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,2574.8,772.44
"187","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,2574.8,772.44
"188","Carrier","42QHF025 + 38QHF025",0.61,0.68,2584.4,775.32
"189","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,2593.08,777.924
"190","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2596.3,778.89
"191","FUJITSU","ASTG09LUCA",0.58,0.78,2597.68,779.304
"192","FUJITSU","ASTG09LUCB",0.58,0.78,2597.68,779.304
"193","PANASONIC","-",0.57,0.81,2598.6,779.58
"194","YORK","YCAFZH007BAMAAFX",0.65,0.58,2601.76,780.528
"195","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,2605.44,781.632
"196","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2608.2,782.46
"197","HYUNDAI","HSH-073BE",0.65,0.59,2612.28,783.684
"198","WINIA","WSH-073BE",0.65,0.59,2612.28,783.684
"199","TCL","TAC-09CHSA/ZI4",0.65,0.59,2612.28,783.684
"200","VENTO","TAC-09CHSA/BVI4",0.65,0.59,2612.28,783.684
"201","York","YZHJZH009BAMAAFX",0.65,0.59,2612.28,783.684
"202","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,2615.96,784.788
"203","GREE","GJH07AF-K6RNB2D",0.66,0.57,2621.88,786.564
"204","GREE","GJH07AF-K6RNC2A",0.66,0.57,2621.88,786.564
"205","GREE","GJH07AF-K3RNB9D",0.66,0.57,2621.88,786.564
"206","KELVINATOR","KWH20HRE",0.66,0.57,2621.88,786.564
"207","GREEN FLOW","GFH2.6",0.64,0.63,2623.72,787.116
"208","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2627.4,788.22
"209","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2627.4,788.22
"210","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2627.4,788.22
"211","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2627.4,788.22
"212","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2627.4,788.22
"213","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2627.4,788.22
"214","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2627.4,788.22
"215","LENNOX","LNWR21X",0.66,0.578,2630.296,789.0888
"216","MIDEA","MWF-07HB4",0.66,0.58,2632.4,789.72
"217","LENNOX","LNWR20X",0.66,0.58,2632.4,789.72
"218","TECO","TWW22HFBGJBB",0.66,0.58,2632.4,789.72
"219","TECO","TWW22HFAGJBB",0.66,0.58,2632.4,789.72
"220","Carrier","51QW107715G",0.66,0.58,2632.4,789.72
"221","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2634.24,790.272
"222","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2638.84,791.652
"223","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2638.84,791.652
"224","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2638.84,791.652
"225","Dux","DUXHLS25",0.64,0.65,2644.76,793.428
"226","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,2655.28,796.584
"227","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,2655.54,796.662
"228","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,2655.54,796.662
"229","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,2656.46,796.938
"230","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,2660.8,798.24
"231","GREE","GWHN07B8NK3BA",0.645,0.655,2665.34,799.602
"232","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,2665.8,799.74
"233","Dux","DUXHCS25",0.64,0.67,2665.8,799.74
"234","York","YNHJZH009BAMAAFX",0.64,0.67,2665.8,799.74
"235","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,2666.06,799.818
"236","KELVINATOR","KWH20HRC",0.67,0.59,2673.56,802.068
"237","AIRWELL","XLLDCI9RCB/ GCLDCI9RC",0.6,0.8,2680,804
"238","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,2685.868,805.7604
"239","MISTRAL","MSS2.0",0.662,0.625,2685.868,805.7604
"240","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,2685.92,805.776
"241","FUJITSU","AGTV09LAC",0.6,0.81,2690.52,807.156
"242","PANASONIC","CS/CU-A75KR",0.66,0.64,2695.52,808.656
"243","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2695.52,808.656
"244","Brivis","HSNBR25Z7",0.64,0.7,2697.36,809.208
"245","MITSUBISHI ELECTRIC","SLZ-KA25VAL/SUZ-KA25VAD",0.6,0.82,2701.04,810.312
"246","MITSUBISHI ELECTRIC","SLZ-KA25VAQ/SUZ-KA25VAD",0.6,0.82,2701.04,810.312
"247","MITSUBISHI ELECTRIC","SLZ-KA25VAL / SUZ-KA25VA3",0.6,0.82,2701.04,810.312
"248","MITSUBISHI ELECTRIC","SLZ-KA25VAQ / SUZ-KA25VA3",0.6,0.82,2701.04,810.312
"249","LENNOX","LNW022X",0.68,0.59,2704.2,811.26
"250","ECLIPSE","EWF-07HRN1",0.68,0.59,2704.2,811.26
"251","MIDEA","MWF-07HMN1-QC1",0.68,0.59,2704.2,811.26
"252","Carrier","51QW007715G",0.68,0.59,2704.2,811.26
"253","Carrier","51QW007716G",0.68,0.59,2704.2,811.26
"254","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2710.64,813.192
"255","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2710.64,813.192
"256","DAIKIN","FTXS25E / RXS25E",0.6,0.83,2711.56,813.468
"257","Brivis","HINBR26 / HONBR26",0.66,0.66,2716.56,814.968
"258","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,2716.56,814.968
"259","FUJITSU","ASTB09LDC",0.61,0.81,2721.16,816.348
"260","FUJITSU","ASTB09LDC",0.61,0.81,2721.16,816.348
"261","PANASONIC","CS-E9FKR/CU-E9FKR",0.6,0.845,2727.34,818.202
"262","MIDEA","PFMV09",0.66,0.68,2737.6,821.28
"263","MIDEA","FMV09",0.66,0.68,2737.6,821.28
"264","MIDEA","FMV09DR",0.66,0.68,2737.6,821.28
"265","MIDEA","MSV09M4",0.66,0.68,2737.6,821.28
"266","MIDEA","MORC09",0.66,0.68,2737.6,821.28
"267","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,2737.6,821.28
"268","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,2737.6,821.28
"269","MIDEA","FMV09",0.66,0.68,2737.6,821.28
"270","Levante","Oasis09",0.66,0.68,2737.6,821.28
"271","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2739.44,821.832
"272","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,2743.912,823.1736
"273","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2747.2,824.16
"274","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2747.2,824.16
"275","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,2748.12,824.436
"276","Mammoth","MSR-L009",0.655,0.713,2756.996,827.0988
"277","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,2760.48,828.144
"278","Panasonic","CS-RE9PKR/CU-RE9PKR",0.63,0.79,2761.4,828.42
"279","DAIKIN","FTXG25E / RXG25E",0.62,0.82,2762.32,828.696
"280","AIRWELL","KLDCI9RCA / GCLDCI9RC",0.59,0.91,2765.08,829.524
"281","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,2767.32,830.196
"282","AKAI","AK-9000-F",0.68,0.65,2767.32,830.196
"283","ONSEN","OAF26",0.68,0.65,2767.32,830.196
"284","ONSEN","OAFX26",0.68,0.65,2767.32,830.196
"285","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,2767.32,830.196
"286","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,2767.32,830.196
"287","AUX","AC09F/1",0.68,0.65,2767.32,830.196
"288","TCL","TAC-09CHSA/**IFO",0.67,0.68,2768.24,830.472
"289","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,2768.24,830.472
"290","DAIKIN","FTYN25K / RYN25K",0.63,0.8,2771.92,831.576
"291","KELVINATOR","KSV26HRC",0.65,0.75,2780.6,834.18
"292","Kelvinator","KSV26HRC",0.65,0.75,2780.6,834.18
"293","KELVINATOR","KSV26HRC",0.65,0.75,2780.6,834.18
"294","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,2789.28,836.784
"295","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,2789.28,836.784
"296","Haier","HSU-09RUF03/R2(DB)",0.68,0.68,2798.88,839.664
"297","MIDEA","MSH-09HRDN1-QD0",0.68,0.68,2798.88,839.664
"298","Haier","HSU-09RUB03/R2(SDB)",0.68,0.68,2798.88,839.664
"299","MIDEA","MS11M-09HRFN8-QD0/MOC-09HFN8-QD0",0.68,0.68,2798.88,839.664
"300","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,2799.8,839.94
"301","MDV","MSC-09HWDN1-QC8G",0.67,0.71,2799.8,839.94
"302","MDV","MSC-09HRDN1-M4A",0.67,0.71,2799.8,839.94
"303","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,2799.8,839.94
"304","YONAN","YC-09HRDN1",0.67,0.71,2799.8,839.94
"305","SolAir World","SWWY-2.6GW",0.67,0.71,2799.8,839.94
"306","Domain","IWR-26G",0.675,0.7,2804.6,841.38
"307","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,2804.6,841.38
"308","LAKES","LA25",0.675,0.7,2804.6,841.38
"309","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,2804.6,841.38
"310","CHIGO","CS-25V3A-MH5M",0.675,0.7,2804.6,841.38
"311","RINNAI","RINV25RB",0.68,0.69,2809.4,842.82
"312","RINNAI","RINV25R-A",0.68,0.69,2809.4,842.82
"313","AUX","AC09I/2",0.68,0.69,2809.4,842.82
"314","Aux","ASW-H09B5B4/#R1D1-C7",0.68,0.69,2809.4,842.82
"315","AUX","AC09I",0.68,0.69,2809.4,842.82
"316","Etouch","ETYC-09HRDN1",0.67,0.72,2810.32,843.096
"317","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,2810.32,843.096
"318","LENNOX","LNIV2610",0.67,0.72,2810.32,843.096
"319","SAMSUNG","AS09BPAN/AS09BPAX",0.61,0.9,2815.84,844.752
"320","AKAI","AK-9000-RC",0.68,0.7,2819.92,845.976
"321","Daewoo","DSB-F0987ELH-V",0.68,0.7,2819.92,845.976
"322","Levante","LEV-AIS25B",0.68,0.7,2819.92,845.976
