"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1674.85,502.455
"2","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1674.85,502.455
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1674.85,502.455
"4","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1697.38,509.214
"5","CARRIER","50PCH006",0.4,0.4,1904.4,571.32
"6","CARRIER","50PCV006",0.4,0.4,1904.4,571.32
"7","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1967.31,590.193
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,2003.87,601.161
"9","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,2003.87,601.161
"10","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,2016.62,604.986
"11","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,2110.14,633.042
"12","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,2110.14,633.042
"13","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,2110.14,633.042
"14","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,2110.14,633.042
"15","DAIKIN","FTXS20L / RXS20L",0.45,0.61,2156.05,646.815
"16","DAIKIN","FTXS20K / RXS20K",0.45,0.61,2156.05,646.815
"17","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,2201.11,660.333
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,2201.11,660.333
"19","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,2201.11,660.333
"20","Panasonic","CS_CU-E7MKR",0.46,0.62,2203.66,661.098
"21","Panasonic","CS_CU-E7NKR",0.46,0.62,2203.66,661.098
"22","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,2203.66,661.098
"23","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,2248.72,674.616
"24","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,2268.7,680.61
