"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1763.125,528.9375
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1763.125,528.9375
"29","Panasonic","CS_CU-E7MKR",0.46,0.62,1772.2,531.66
"30","Panasonic","CS_CU-E7NKR",0.46,0.62,1772.2,531.66
"31","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1772.2,531.66
"32","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1772.65,531.795
"33","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1785.5,535.65
"34","STIRLING","STR-23RSJAIF",0.52,0.59,1792.15,537.645
"35","TCL","TAC-09CHSA/AKI5",0.52,0.59,1792.15,537.645
"36","TCL","TAC-09CHSA/KaI5",0.52,0.59,1792.15,537.645
"37","TCL","TAC-09CHSA/CII5",0.52,0.59,1792.15,537.645
"38","TCL","TAC-09CHSA/CFI5",0.52,0.59,1792.15,537.645
"39","TCL","TAC-09CHSA/CEI5",0.52,0.59,1792.15,537.645
"40","TCL","TAC-09CHSA/CZI5",0.52,0.59,1792.15,537.645
"41","TCL","TAC-09CHSA/CTI5",0.52,0.59,1792.15,537.645
"42","TCL","TAC-09CHSA/CRI5",0.52,0.59,1792.15,537.645
"43","TCL","TAC-09CHSA/CQI5",0.52,0.59,1792.15,537.645
"44","TCL","TAC-09CHSA/CYI5",0.52,0.59,1792.15,537.645
"45","TCL","TAC-09CHSA/CPI5",0.52,0.59,1792.15,537.645
"46","TCL","TAC-09CHSA/CWI5",0.52,0.59,1792.15,537.645
"47","TCL","TAC-09CHSA/CVI5",0.52,0.59,1792.15,537.645
"48","TCL","TAC-09CHSA/CUI5",0.52,0.59,1792.15,537.645
"49","TCL","TAC-09CHSA/CNI5",0.52,0.59,1792.15,537.645
"50","TCL","TAC-09CHSA/CHI5",0.52,0.59,1792.15,537.645
"51","TCL","TAC-09CHSA/DFI5",0.52,0.59,1792.15,537.645
"52","TCL","TAC-09CHSA/DEI5",0.52,0.59,1792.15,537.645
"53","TCL","TAC-09CHSA/DCI5",0.52,0.59,1792.15,537.645
"54","TCL","TAC-09CHSA/DBI5",0.52,0.59,1792.15,537.645
"55","TCL","TAC-09CHSA/CDI5",0.52,0.59,1792.15,537.645
"56","TCL","TAC-09CHSA/CXI5",0.52,0.59,1792.15,537.645
"57","TCL","TAC-09CHSA/CAI5",0.52,0.59,1792.15,537.645
"58","TCL","TAC-09CHSA/CMI5",0.52,0.59,1792.15,537.645
"59","TCL","TAC-09CHSA/CJI5",0.52,0.59,1792.15,537.645
"60","TCL","TAC-09CHSA/CLI5",0.52,0.59,1792.15,537.645
"61","TCL","TAC-09CHSA/CKI5",0.52,0.59,1792.15,537.645
"62","TCL","TAC-09CHSA/CGI5",0.52,0.59,1792.15,537.645
"63","TCL","TAC-09CHSA/CBI5",0.52,0.59,1792.15,537.645
"64","TCL","TAC-09CHSA/AUI5",0.52,0.59,1792.15,537.645
"65","TCL","TAC-09CHSA/AMI5",0.52,0.59,1792.15,537.645
"66","TCL","TAC-09CHSA/ALI5",0.52,0.59,1792.15,537.645
"67","TCL","TAC-09CHSA/BLI5",0.52,0.59,1792.15,537.645
"68","TCL","TAC-09CHSA/BZI5",0.52,0.59,1792.15,537.645
"69","TCL","TAC-09CHSA/BYI5",0.52,0.59,1792.15,537.645
"70","TCL","TAC-09CHSA/BVI5",0.52,0.59,1792.15,537.645
"71","TCL","TAC-09CHSA/BUI5",0.52,0.59,1792.15,537.645
"72","TCL","TAC-09CHSA/BRI5",0.52,0.59,1792.15,537.645
"73","TCL","TAC-09CHSA/BQI5",0.52,0.59,1792.15,537.645
"74","TCL","TAC-09CHSA/BKI5",0.52,0.59,1792.15,537.645
"75","TCL","TAC-09CHSA/BMI5",0.52,0.59,1792.15,537.645
"76","TCL","TAC-09CHSA/BJI5",0.52,0.59,1792.15,537.645
"77","TCL","TAC-09CHSA/BHI5",0.52,0.59,1792.15,537.645
"78","TCL","TAC-09CHSA/BGI5",0.52,0.59,1792.15,537.645
"79","TCL","TAC-09CHSA/BFI5",0.52,0.59,1792.15,537.645
"80","TCL","TAC-09CHSA/BEI5",0.52,0.59,1792.15,537.645
"81","TCL","TAC-09CHSA/BDI5",0.52,0.59,1792.15,537.645
"82","TCL","TAC-09CHSA/ZI5",0.52,0.59,1792.15,537.645
"83","TCL","TAC-09CHSA/YI5",0.52,0.59,1792.15,537.645
"84","TCL","TAC-09CHSA/VI5",0.52,0.59,1792.15,537.645
"85","TCL","TAC-09CHSA/QI5",0.52,0.59,1792.15,537.645
"86","TCL","TAC-09CHSA/AI5",0.52,0.59,1792.15,537.645
"87","TCL","TAC-09CHSA/RI5",0.52,0.59,1792.15,537.645
"88","TCL","TAC-09CHSA/NI5",0.52,0.59,1792.15,537.645
"89","TCL","TAC-09CHSA/MI5",0.52,0.59,1792.15,537.645
"90","TCL","TAC-09CHSA/LI5",0.52,0.59,1792.15,537.645
"91","TCL","TAC-09CHSA/KI5",0.52,0.59,1792.15,537.645
"92","TCL","TAC-09CHSA/JI5",0.52,0.59,1792.15,537.645
"93","TCL","TAC-09CHSA/HI5",0.52,0.59,1792.15,537.645
"94","TCL","TAC-09CHSA/GI5",0.52,0.59,1792.15,537.645
"95","TCL","TAC-09CHSA/FI5",0.52,0.59,1792.15,537.645
"96","TCL","TAC-09CHSA/EI5",0.52,0.59,1792.15,537.645
"97","TCL","TAC-09CHSA/DI5",0.52,0.59,1792.15,537.645
"98","TCL","TAC-09CHSA/CI5",0.52,0.59,1792.15,537.645
"99","AKAI","TEM-26CHSAAK5",0.52,0.59,1792.15,537.645
"100","AKAI","TEM-26CHSAKA5",0.52,0.59,1792.15,537.645
"101","TCL","TAC-09CHSA/AKI5",0.52,0.59,1792.15,537.645
"102","Tranquility","TRC-09",0.561,0.565,1797.21,539.163
"103","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1829.8,548.94
"104","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1829.8,548.94
"105","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1829.8,548.94
"106","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1829.8,548.94
"107","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1836.9,551.07
"108","SAIR","SGT-09",0.54,0.6,1836.9,551.07
"109","SAIR","SGT-09",0.54,0.6,1836.9,551.07
"110","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1836.9,551.07
"111","CARRIER","50PSH009",0.575,0.5781,1840.1555,552.04665
"112","CARRIER","50PSV009",0.575,0.5781,1840.1555,552.04665
"113","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1850.2,555.06
"114","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1861.7,558.51
"115","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1861.7,558.51
"116","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1861.7,558.51
"117","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1861.7,558.51
"118","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1861.7,558.51
"119","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1861.7,558.51
"120","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1861.7,558.51
"121","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1893.6,568.08
"122","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1893.6,568.08
"123","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1906.45,571.935
"124","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1906.45,571.935
"125","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1906.45,571.935
"126","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1931.7,579.51
"127","GREE","GJH07AF-K6RNB2D",0.66,0.57,1933.95,580.185
"128","GREE","GJH07AF-K6RNC2A",0.66,0.57,1933.95,580.185
"129","GREE","GJH07AF-K3RNB9D",0.66,0.57,1933.95,580.185
"130","KELVINATOR","KWH20HRE",0.66,0.57,1933.95,580.185
"131","YORK","YCAFZH007BAMAAFX",0.65,0.58,1940.15,582.045
"132","LENNOX","LNWR21X",0.66,0.578,1949.19,584.757
"133","MIDEA","DMORC26DR",0.6,0.62,1952.1,585.63
"134","MIDEA","MWF-07HB4",0.66,0.58,1953,585.9
"135","LENNOX","LNWR20X",0.66,0.58,1953,585.9
"136","TECO","TWW22HFBGJBB",0.66,0.58,1953,585.9
"137","TECO","TWW22HFAGJBB",0.66,0.58,1953,585.9
"138","Carrier","51QW107715G",0.66,0.58,1953,585.9
"139","HYUNDAI","HSH-073BE",0.65,0.59,1959.2,587.76
"140","WINIA","WSH-073BE",0.65,0.59,1959.2,587.76
"141","TCL","TAC-09CHSA/ZI4",0.65,0.59,1959.2,587.76
"142","VENTO","TAC-09CHSA/BVI4",0.65,0.59,1959.2,587.76
"143","York","YZHJZH009BAMAAFX",0.65,0.59,1959.2,587.76
"144","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1969.8,590.94
"145","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,1977.8,593.34
"146","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,1977.8,593.34
"147","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,1977.8,593.34
"148","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,1977.8,593.34
"149","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,1977.8,593.34
"150","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,1977.8,593.34
"151","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,1977.8,593.34
"152","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,1977.8,593.34
"153","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,1977.8,593.34
"154","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,1977.8,593.34
"155","YORK","YJHC07FSAAAA-III",0.62,0.62,1977.8,593.34
"156","KELVINATOR","KWH20HRC",0.67,0.59,1984.9,595.47
"157","LENNOX","LNW022X",0.68,0.59,1997.75,599.325
"158","ECLIPSE","EWF-07HRN1",0.68,0.59,1997.75,599.325
"159","MIDEA","MWF-07HMN1-QC1",0.68,0.59,1997.75,599.325
"160","Carrier","51QW007715G",0.68,0.59,1997.75,599.325
"161","Carrier","51QW007716G",0.68,0.59,1997.75,599.325
"162","HITACHI","RAS/C-25YHA4",0.55,0.68,2002.15,600.645
"163","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,2009.7,602.91
"164","HISENSE","HAC9IR",0.605,0.651,2017.58,605.274
"165","ATD / Hisense","AS09HS",0.61,0.65,2022.1,606.63
"166","GREEN FLOW","GFH2.6",0.64,0.63,2022.55,606.765
"167","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,2027.4,608.22
"168","DAIKIN","FTXS25L / RXS25L",0.54,0.7,2027.4,608.22
"169","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,2039.8,611.94
"170","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,2040.25,612.075
"171","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,2040.25,612.075
"172","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,2040.25,612.075
"173","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,2040.25,612.075
"174","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,2041.295,612.3885
"175","MISTRAL","MSS2.0",0.662,0.625,2041.295,612.3885
"176","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2041.6,612.48
"177","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,2046.8,614.04
"178","solakool","CSE-25GW",0.61,0.665,2050.675,615.2025
"179","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,2053.1,615.93
"180","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,2053.1,615.93
"181","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2059.3,617.79
"182","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2059.3,617.79
"183","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,2059.3,617.79
"184","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,2059.3,617.79
"185","White Westinghouse","WSV26HRB",0.61,0.67,2060.2,618.06
"186","SHARP","AC09RMCSYS",0.61,0.67,2060.2,618.06
"187","SHARP","AC09RMCSYS",0.61,0.67,2060.2,618.06
"188","Dux","DUXHLS25",0.64,0.65,2060.65,618.195
"189","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2065.95,619.785
"190","PANASONIC","CS/CU-A75KR",0.66,0.64,2067.3,620.19
"191","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2067.3,620.19
"192","GREE","GWHN07B8NK3BA",0.645,0.655,2076.6,622.98
"193","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2078.8,623.64
"194","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2078.8,623.64
"195","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2078.8,623.64
"196","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2078.8,623.64
"197","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2078.8,623.64
"198","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2078.8,623.64
"199","Carrier","42QHF025 + 38QHF025",0.61,0.68,2079.25,623.775
"200","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,2079.7,623.91
"201","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2085,625.5
"202","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,2092.55,627.765
"203","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,2098.75,629.625
"204","Dux","DUXHCS25",0.64,0.67,2098.75,629.625
"205","York","YNHJZH009BAMAAFX",0.64,0.67,2098.75,629.625
"206","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,2104.5,631.35
"207","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,2104.5,631.35
"208","Brivis","HINBR26 / HONBR26",0.66,0.66,2105.4,631.62
"209","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,2105.4,631.62
"210","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,2110.25,633.075
"211","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,2110.25,633.075
"212","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,2110.25,633.075
"213","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,2110.25,633.075
"214","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,2110.25,633.075
"215","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,2110.25,633.075
"216","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,2110.25,633.075
"217","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,2112.05,633.615
"218","AKAI","AK-9000-F",0.68,0.65,2112.05,633.615
"219","ONSEN","OAF26",0.68,0.65,2112.05,633.615
"220","ONSEN","OAFX26",0.68,0.65,2112.05,633.615
"221","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,2112.05,633.615
"222","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,2112.05,633.615
"223","AUX","AC09F/1",0.68,0.65,2112.05,633.615
"224","WINIA","WSH-073BE",0.71,0.63,2112.5,633.75
"225","HYUNDAI","HSH-073BE",0.71,0.63,2112.5,633.75
"226","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,2117.35,635.205
"227","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2118.25,635.475
"228","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2118.25,635.475
"229","Panasonic","CS_CU-E9NKR",0.55,0.75,2135.5,640.65
"230","Panasonic","CS_CU-E9MKR",0.55,0.75,2135.5,640.65
"231","Panasonic","CS_CU-E9PKR",0.55,0.75,2135.5,640.65
"232","FUJITSU","ASTG09LVCA",0.58,0.73,2135.95,640.785
"233","FUJITSU","ASTG09LVCC",0.58,0.73,2135.95,640.785
"234","FUJITSU","ASTG09LVCA",0.58,0.73,2135.95,640.785
"235","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,2136.4,640.92
"236","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2137.75,641.325
"237","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,2141.7,642.51
"238","MIDEA","PFMV09",0.66,0.68,2143.5,643.05
"239","MIDEA","FMV09",0.66,0.68,2143.5,643.05
"240","MIDEA","FMV09DR",0.66,0.68,2143.5,643.05
"241","MIDEA","MSV09M4",0.66,0.68,2143.5,643.05
"242","MIDEA","MORC09",0.66,0.68,2143.5,643.05
"243","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,2143.5,643.05
"244","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,2143.5,643.05
"245","MIDEA","FMV09",0.66,0.68,2143.5,643.05
"246","Levante","Oasis09",0.66,0.68,2143.5,643.05
"247","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,2154.93,646.479
"248","Brivis","HSNBR25Z7",0.64,0.7,2155.9,646.77
"249","TCL","TAC-09CHSA/**IFO",0.67,0.68,2156.35,646.905
"250","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,2156.35,646.905
"251","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,2160.75,648.225
"252","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2161.2,648.36
"253","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,2162.55,648.765
"254","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2164.75,649.425
"255","Haier","HSU-09RUF03/R2(DB)",0.68,0.68,2169.2,650.76
"256","MIDEA","MSH-09HRDN1-QD0",0.68,0.68,2169.2,650.76
"257","Haier","HSU-09RUB03/R2(SDB)",0.68,0.68,2169.2,650.76
"258","MIDEA","MS11M-09HRFN8-QD0/MOC-09HFN8-QD0",0.68,0.68,2169.2,650.76
"259","KELVINATOR","KR08WR",0.75,0.64,2182.95,654.885
"260","LG","LWG0760AHG",0.75,0.64,2182.95,654.885
"261","RINNAI","RINV25RB",0.68,0.69,2188.25,656.475
"262","RINNAI","RINV25R-A",0.68,0.69,2188.25,656.475
"263","AUX","AC09I/2",0.68,0.69,2188.25,656.475
"264","Aux","ASW-H09B5B4/#R1D1-C7",0.68,0.69,2188.25,656.475
"265","AUX","AC09I",0.68,0.69,2188.25,656.475
"266","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,2194.45,658.335
"267","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,2194.45,658.335
"268","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2199.75,659.925
"269","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2199.75,659.925
"270","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2199.75,659.925
"271","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2199.75,659.925
"272","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2199.75,659.925
"273","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2199.75,659.925
"274","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2199.75,659.925
"275","Mammoth","MSR-L009",0.655,0.713,2199.94,659.982
"276","Domain","IWR-26G",0.675,0.7,2200.875,660.2625
"277","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,2200.875,660.2625
"278","LAKES","LA25",0.675,0.7,2200.875,660.2625
"279","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,2200.875,660.2625
"280","CHIGO","CS-25V3A-MH5M",0.675,0.7,2200.875,660.2625
"281","BENSON","BENDX 1P W 24  R/RC",0.69,0.69,2201.1,660.33
"282","AKAI","AK-9000-RC",0.68,0.7,2207.3,662.19
"283","Daewoo","DSB-F0987ELH-V",0.68,0.7,2207.3,662.19
"284","Levante","LEV-AIS25B",0.68,0.7,2207.3,662.19
"285","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,2213.5,664.05
"286","MDV","MSC-09HWDN1-QC8G",0.67,0.71,2213.5,664.05
"287","MDV","MSC-09HRDN1-M4A",0.67,0.71,2213.5,664.05
"288","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,2213.5,664.05
"289","YONAN","YC-09HRDN1",0.67,0.71,2213.5,664.05
"290","SolAir World","SWWY-2.6GW",0.67,0.71,2213.5,664.05
"291","TOSHIBA","RAS-07UKH-E(A)/07UAH-E",0.76,0.65,2214.85,664.455
"292","Olimpia Splendid","Unico 8.5hp AUNZ",0.7,0.695,2223.475,667.0425
"293","FUJITSU","ASTG09LUCA",0.58,0.78,2231.2,669.36
"294","FUJITSU","ASTG09LUCB",0.58,0.78,2231.2,669.36
"295","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2232.1,669.63
"296","Etouch","ETYC-09HRDN1",0.67,0.72,2232.55,669.765
"297","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,2232.55,669.765
"298","LENNOX","LNIV2610",0.67,0.72,2232.55,669.765
"299","Teco","LA0700Y",0.78,0.65,2240.55,672.165
"300","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2243.6,673.08
"301","PROMA","PRO-26C",0.71,0.7,2245.85,673.755
"302","CHUNLAN","KFR-25GW/AZ3Wa-E0",0.71,0.7,2245.85,673.755
"303","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2250.25,675.075
"304","FEDDERS","JFY2007I6L-AN",0.76,0.67,2252.95,675.885
"305","FEDDERS","JFY2007I6L-AN",0.76,0.67,2252.95,675.885
"306","MDV","MSC-09HRDN1-QC8GP",0.69,0.72,2258.25,677.475
"307","MDV","MSC-09HRDN1-M4",0.69,0.72,2258.25,677.475
"308","MIDEA","MSCP09M4",0.69,0.72,2258.25,677.475
"309","TCL","TAC-09CHSA/CI4 ",0.72,0.7,2258.7,677.61
"310","TCL","TAC-09CHSA/CF4 ",0.72,0.7,2258.7,677.61
"311","TCL","TAC-09CHSA/CE4 ",0.72,0.7,2258.7,677.61
"312","TCL","TAC-09CHSA/CZ4 ",0.72,0.7,2258.7,677.61
"313","TCL","TAC-09CHSA/CT4 ",0.72,0.7,2258.7,677.61
"314","TCL","TAC-09CHSA/CR4 ",0.72,0.7,2258.7,677.61
"315","TCL","TAC-09CHSA/CQ4 ",0.72,0.7,2258.7,677.61
"316","TCL","TAC-09CHSA/CY4 ",0.72,0.7,2258.7,677.61
"317","TCL","TAC-09CHSA/CP4 ",0.72,0.7,2258.7,677.61
"318","TCL","TAC-09CHSA/CW4 ",0.72,0.7,2258.7,677.61
"319","TCL","TAC-09CHSA/CV4 ",0.72,0.7,2258.7,677.61
"320","TCL","TAC-09CHSA/CU4 ",0.72,0.7,2258.7,677.61
"321","TCL","TAC-09CHSA/CN4 ",0.72,0.7,2258.7,677.61
"322","TCL","TAC-09CHSA/CH4 ",0.72,0.7,2258.7,677.61
"323","TCL","TAC-09CHSA/DF4 ",0.72,0.7,2258.7,677.61
"324","TCL","TAC-09CHSA/DE4 ",0.72,0.7,2258.7,677.61
"325","TCL","TAC-09CHSA/DC4 ",0.72,0.7,2258.7,677.61
"326","TCL","TAC-09CHSA/DB4 ",0.72,0.7,2258.7,677.61
"327","TCL","TAC-09CHSA/CD4 ",0.72,0.7,2258.7,677.61
"328","TCL","TAC-09CHSA/CX4 ",0.72,0.7,2258.7,677.61
