"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"65","TCL","TAC-09CHSA/CHI5",0.52,0.59,2373.72,712.116
"66","TCL","TAC-09CHSA/DFI5",0.52,0.59,2373.72,712.116
"67","TCL","TAC-09CHSA/DEI5",0.52,0.59,2373.72,712.116
"68","TCL","TAC-09CHSA/DCI5",0.52,0.59,2373.72,712.116
"69","TCL","TAC-09CHSA/DBI5",0.52,0.59,2373.72,712.116
"70","TCL","TAC-09CHSA/CDI5",0.52,0.59,2373.72,712.116
"71","TCL","TAC-09CHSA/CXI5",0.52,0.59,2373.72,712.116
"72","TCL","TAC-09CHSA/CAI5",0.52,0.59,2373.72,712.116
"73","TCL","TAC-09CHSA/CMI5",0.52,0.59,2373.72,712.116
"74","TCL","TAC-09CHSA/CJI5",0.52,0.59,2373.72,712.116
"75","TCL","TAC-09CHSA/CLI5",0.52,0.59,2373.72,712.116
"76","TCL","TAC-09CHSA/CKI5",0.52,0.59,2373.72,712.116
"77","TCL","TAC-09CHSA/CGI5",0.52,0.59,2373.72,712.116
"78","TCL","TAC-09CHSA/CBI5",0.52,0.59,2373.72,712.116
"79","TCL","TAC-09CHSA/AUI5",0.52,0.59,2373.72,712.116
"80","TCL","TAC-09CHSA/AMI5",0.52,0.59,2373.72,712.116
"81","TCL","TAC-09CHSA/ALI5",0.52,0.59,2373.72,712.116
"82","TCL","TAC-09CHSA/BLI5",0.52,0.59,2373.72,712.116
"83","TCL","TAC-09CHSA/BZI5",0.52,0.59,2373.72,712.116
"84","TCL","TAC-09CHSA/BYI5",0.52,0.59,2373.72,712.116
"85","TCL","TAC-09CHSA/BVI5",0.52,0.59,2373.72,712.116
"86","TCL","TAC-09CHSA/BUI5",0.52,0.59,2373.72,712.116
"87","TCL","TAC-09CHSA/BRI5",0.52,0.59,2373.72,712.116
"88","TCL","TAC-09CHSA/BQI5",0.52,0.59,2373.72,712.116
"89","TCL","TAC-09CHSA/BKI5",0.52,0.59,2373.72,712.116
"90","TCL","TAC-09CHSA/BMI5",0.52,0.59,2373.72,712.116
"91","TCL","TAC-09CHSA/BJI5",0.52,0.59,2373.72,712.116
"92","TCL","TAC-09CHSA/BHI5",0.52,0.59,2373.72,712.116
"93","TCL","TAC-09CHSA/BGI5",0.52,0.59,2373.72,712.116
"94","TCL","TAC-09CHSA/BFI5",0.52,0.59,2373.72,712.116
"95","TCL","TAC-09CHSA/BEI5",0.52,0.59,2373.72,712.116
"96","TCL","TAC-09CHSA/BDI5",0.52,0.59,2373.72,712.116
"97","TCL","TAC-09CHSA/ZI5",0.52,0.59,2373.72,712.116
"98","TCL","TAC-09CHSA/YI5",0.52,0.59,2373.72,712.116
"99","TCL","TAC-09CHSA/VI5",0.52,0.59,2373.72,712.116
"100","TCL","TAC-09CHSA/QI5",0.52,0.59,2373.72,712.116
"101","TCL","TAC-09CHSA/AI5",0.52,0.59,2373.72,712.116
"102","TCL","TAC-09CHSA/RI5",0.52,0.59,2373.72,712.116
"103","TCL","TAC-09CHSA/NI5",0.52,0.59,2373.72,712.116
"104","TCL","TAC-09CHSA/MI5",0.52,0.59,2373.72,712.116
"105","TCL","TAC-09CHSA/LI5",0.52,0.59,2373.72,712.116
"106","TCL","TAC-09CHSA/KI5",0.52,0.59,2373.72,712.116
"107","TCL","TAC-09CHSA/JI5",0.52,0.59,2373.72,712.116
"108","TCL","TAC-09CHSA/HI5",0.52,0.59,2373.72,712.116
"109","TCL","TAC-09CHSA/GI5",0.52,0.59,2373.72,712.116
"110","TCL","TAC-09CHSA/FI5",0.52,0.59,2373.72,712.116
"111","TCL","TAC-09CHSA/EI5",0.52,0.59,2373.72,712.116
"112","TCL","TAC-09CHSA/DI5",0.52,0.59,2373.72,712.116
"113","TCL","TAC-09CHSA/CI5",0.52,0.59,2373.72,712.116
"114","AKAI","TEM-26CHSAAK5",0.52,0.59,2373.72,712.116
"115","AKAI","TEM-26CHSAKA5",0.52,0.59,2373.72,712.116
"116","TCL","TAC-09CHSA/AKI5",0.52,0.59,2373.72,712.116
"117","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,2379,713.7
"118","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,2379,713.7
"119","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,2379,713.7
"120","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,2385.16,715.548
"121","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,2389.889,716.9667
"122","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2463.9,739.17
"123","SAIR","SGT-09",0.54,0.6,2463.9,739.17
"124","SAIR","SGT-09",0.54,0.6,2463.9,739.17
"125","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2463.9,739.17
"126","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,2472.7,741.81
"127","DAIKIN","FTXS25L / RXS25L",0.54,0.7,2472.7,741.81
"128","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,2477.98,743.394
"129","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,2478.86,743.658
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,2515.59,754.677
"131","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,2517.35,755.205
"132","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,2517.35,755.205
"133","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,2517.35,755.205
"134","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,2517.35,755.205
"135","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2518.23,755.469
"136","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,2518.23,755.469
"137","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,2518.23,755.469
"138","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,2518.23,755.469
"139","Panasonic","CS_CU-E9NKR",0.55,0.75,2521.75,756.525
"140","Panasonic","CS_CU-E9MKR",0.55,0.75,2521.75,756.525
"141","Panasonic","CS_CU-E9PKR",0.55,0.75,2521.75,756.525
"142","Tranquility","TRC-09",0.561,0.565,2554.585,766.3755
"143","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,2562,768.6
"144","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,2562,768.6
"145","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,2564.64,769.392
"146","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,2564.64,769.392
"147","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,2564.64,769.392
"148","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,2564.64,769.392
"149","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,2564.64,769.392
"150","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,2564.64,769.392
"151","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,2564.64,769.392
"152","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2570.8,771.24
"153","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2606.65,781.995
"154","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2607.53,782.259
"155","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2611.05,783.315
"156","PANASONIC","-",0.57,0.81,2616.33,784.899
"157","CARRIER","50PSH009",0.575,0.5781,2618.2478,785.47434
"158","CARRIER","50PSV009",0.575,0.5781,2618.2478,785.47434
"159","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,2621.17,786.351
"160","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,2640.74,792.222
"161","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2651.3,795.39
"162","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2651.3,795.39
"163","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2651.3,795.39
"164","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2651.3,795.39
"165","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2651.3,795.39
"166","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2651.3,795.39
"167","FUJITSU","ASTG09LVCA",0.58,0.73,2653.94,796.182
"168","FUJITSU","ASTG09LVCC",0.58,0.73,2653.94,796.182
"169","FUJITSU","ASTG09LVCA",0.58,0.73,2653.94,796.182
"170","FUJITSU","ASTG09LUCA",0.58,0.78,2658.34,797.502
"171","FUJITSU","ASTG09LUCB",0.58,0.78,2658.34,797.502
"172","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2659.22,797.766
"173","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,2663.18,798.954
"174","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,2663.18,798.954
"175","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,2663.62,799.086
"176","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,2664.06,799.218
"177","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2703.87,811.161
"178","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2703.87,811.161
"179","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2703.87,811.161
"180","AIRWELL","KLDCI9RCA / GCLDCI9RC",0.59,0.91,2714.43,814.329
"181","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2721.355,816.4065
"182","MIDEA","DMORC26DR",0.6,0.62,2733.56,820.068
"183","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,2740.6,822.18
"184","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,2740.6,822.18
"185","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2745,823.5
"186","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2745,823.5
"187","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2745,823.5
"188","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2745,823.5
"189","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2745,823.5
"190","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2745,823.5
"191","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2745,823.5
"192","AIRWELL","XLLDCI9RCB/ GCLDCI9RC",0.6,0.8,2749.4,824.82
"193","FUJITSU","AGTV09LAC",0.6,0.81,2750.28,825.084
"194","MITSUBISHI ELECTRIC","SLZ-KA25VAL/SUZ-KA25VAD",0.6,0.82,2751.16,825.348
"195","MITSUBISHI ELECTRIC","SLZ-KA25VAQ/SUZ-KA25VAD",0.6,0.82,2751.16,825.348
"196","MITSUBISHI ELECTRIC","SLZ-KA25VAL / SUZ-KA25VA3",0.6,0.82,2751.16,825.348
"197","MITSUBISHI ELECTRIC","SLZ-KA25VAQ / SUZ-KA25VA3",0.6,0.82,2751.16,825.348
"198","DAIKIN","FTXS25E / RXS25E",0.6,0.83,2752.04,825.612
"199","PANASONIC","CS-E9FKR/CU-E9FKR",0.6,0.845,2753.36,826.008
"200","HISENSE","HAC9IR",0.605,0.651,2758.613,827.5839
"201","ATD / Hisense","AS09HS",0.61,0.65,2780.85,834.255
"202","solakool","CSE-25GW",0.61,0.665,2782.17,834.651
"203","White Westinghouse","WSV26HRB",0.61,0.67,2782.61,834.783
"204","SHARP","AC09RMCSYS",0.61,0.67,2782.61,834.783
"205","SHARP","AC09RMCSYS",0.61,0.67,2782.61,834.783
"206","Carrier","42QHF025 + 38QHF025",0.61,0.68,2783.49,835.047
"207","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,2785.25,835.575
"208","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,2786.13,835.839
"209","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2794.05,838.215
"210","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,2794.05,838.215
"211","FUJITSU","ASTB09LDC",0.61,0.81,2794.93,838.479
"212","FUJITSU","ASTB09LDC",0.61,0.81,2794.93,838.479
"213","SAMSUNG","AS09BPAN/AS09BPAX",0.61,0.9,2802.85,840.855
"214","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,2822.86,846.858
"215","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,2822.86,846.858
"216","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,2822.86,846.858
"217","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,2822.86,846.858
"218","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,2822.86,846.858
"219","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,2822.86,846.858
"220","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,2822.86,846.858
"221","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,2822.86,846.858
"222","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,2822.86,846.858
"223","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,2822.86,846.858
"224","YORK","YJHC07FSAAAA-III",0.62,0.62,2822.86,846.858
"225","DAIKIN","FTXG25E / RXG25E",0.62,0.82,2840.46,852.138
"226","AIRWELL","SXLDCI9RCA / GCLDCI9RC",0.62,0.93,2850.14,855.042
"227","MITSUBISHI HEAVY INDUSTRIES","SRK25ZGA-S",0.62,0.93,2850.14,855.042
"228","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZGA-S",0.62,0.93,2850.14,855.042
"229","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,2868.39,860.517
"230","Panasonic","CS-RE9PKR/CU-RE9PKR",0.63,0.79,2882.47,864.741
"231","DAIKIN","FTYN25K / RYN25K",0.63,0.8,2883.35,865.005
"232","GREEN FLOW","GFH2.6",0.64,0.63,2913.04,873.912
"233","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2913.92,874.176
"234","Dux","DUXHLS25",0.64,0.65,2914.8,874.44
"235","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,2915.68,874.704
"236","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,2916.56,874.968
"237","Dux","DUXHCS25",0.64,0.67,2916.56,874.968
"238","York","YNHJZH009BAMAAFX",0.64,0.67,2916.56,874.968
"239","Brivis","HSNBR25Z7",0.64,0.7,2919.2,875.76
"240","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2922.72,876.816
"241","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,2924.48,877.344
"242","GREE","GWHN07B8NK3BA",0.645,0.655,2937.565,881.2695
"243","YORK","YCAFZH007BAMAAFX",0.65,0.58,2953.29,885.987
"244","HYUNDAI","HSH-073BE",0.65,0.59,2954.17,886.251
"245","WINIA","WSH-073BE",0.65,0.59,2954.17,886.251
"246","TCL","TAC-09CHSA/ZI4",0.65,0.59,2954.17,886.251
"247","VENTO","TAC-09CHSA/BVI4",0.65,0.59,2954.17,886.251
"248","York","YZHJZH009BAMAAFX",0.65,0.59,2954.17,886.251
"249","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,2960.33,888.099
"250","KELVINATOR","KSV26HRC",0.65,0.75,2968.25,890.475
"251","Kelvinator","KSV26HRC",0.65,0.75,2968.25,890.475
"252","KELVINATOR","KSV26HRC",0.65,0.75,2968.25,890.475
"253","Panasonic","CS-RE9MKR/CU-RE9MKR",0.65,0.81,2973.53,892.059
"254","Panasonic","CS-RE9NKR/CU-RE9NKR",0.65,0.81,2973.53,892.059
"255","FUJITSU","ASTA09LCC",0.65,0.84,2976.17,892.851
"256","FUJITSU","ASTA09LCC",0.65,0.84,2976.17,892.851
"257","SAMSUNG ELECTRONICS","ACN026NDEHH/RC026DHXEH",0.65,0.87,2978.81,893.643
"258","Mammoth","MSR-L009",0.655,0.713,2987.319,896.1957
"259","ODENKI","OSD-09 X",0.65,1,2990.25,897.075
"260","ODENKI","OSD-12 X",0.65,1,2990.25,897.075
"261","GREE","GJH07AF-K6RNB2D",0.66,0.57,2997.06,899.118
"262","GREE","GJH07AF-K6RNC2A",0.66,0.57,2997.06,899.118
"263","GREE","GJH07AF-K3RNB9D",0.66,0.57,2997.06,899.118
"264","KELVINATOR","KWH20HRE",0.66,0.57,2997.06,899.118
"265","LENNOX","LNWR21X",0.66,0.578,2997.764,899.3292
"266","MIDEA","MWF-07HB4",0.66,0.58,2997.94,899.382
"267","LENNOX","LNWR20X",0.66,0.58,2997.94,899.382
"268","TECO","TWW22HFBGJBB",0.66,0.58,2997.94,899.382
"269","TECO","TWW22HFAGJBB",0.66,0.58,2997.94,899.382
"270","Carrier","51QW107715G",0.66,0.58,2997.94,899.382
"271","FUJITSU","ASTA09LCC",0.655,0.845,2998.935,899.6805
"272","ODENKI","OSD-09Q",0.65,1.1,2999.05,899.715
"273","ODENKI","OSD-12Q",0.65,1.1,2999.05,899.715
"274","PANASONIC","CS/CU-A75KR",0.66,0.64,3003.22,900.966
"275","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,3003.22,900.966
"276","Brivis","HINBR26 / HONBR26",0.66,0.66,3004.98,901.494
"277","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,3004.98,901.494
"278","MIDEA","PFMV09",0.66,0.68,3006.74,902.022
"279","MIDEA","FMV09",0.66,0.68,3006.74,902.022
"280","MIDEA","FMV09DR",0.66,0.68,3006.74,902.022
"281","MIDEA","MSV09M4",0.66,0.68,3006.74,902.022
"282","MIDEA","MORC09",0.66,0.68,3006.74,902.022
"283","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,3006.74,902.022
"284","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,3006.74,902.022
"285","MIDEA","FMV09",0.66,0.68,3006.74,902.022
"286","Levante","Oasis09",0.66,0.68,3006.74,902.022
"287","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,3007.268,902.1804
"288","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,3007.62,902.286
"289","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,3010.83,903.249
"290","MISTRAL","MSS2.0",0.662,0.625,3010.83,903.249
"291","CARRIER","42NQV025H-A + 38NYV025H-A",0.66,0.81,3018.18,905.454
"292","Carrier","42NQV025H-A/38NYV025H-A",0.66,0.81,3018.18,905.454
"293","FUJITSU","ARTG09LLLB/AOTG09LBCA",0.66,0.83,3019.94,905.982
"294","KELVINATOR","KWH20HRC",0.67,0.59,3043.47,913.041
"295","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,3049.63,914.889
"296","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,3049.63,914.889
"297","TCL","TAC-09CHSA/**IFO",0.67,0.68,3051.39,915.417
"298","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,3051.39,915.417
"299","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,3053.15,915.945
"300","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,3053.15,915.945
"301","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,3054.03,916.209
"302","MDV","MSC-09HWDN1-QC8G",0.67,0.71,3054.03,916.209
"303","MDV","MSC-09HRDN1-M4A",0.67,0.71,3054.03,916.209
"304","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,3054.03,916.209
"305","YONAN","YC-09HRDN1",0.67,0.71,3054.03,916.209
"306","SolAir World","SWWY-2.6GW",0.67,0.71,3054.03,916.209
"307","Etouch","ETYC-09HRDN1",0.67,0.72,3054.91,916.473
"308","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,3054.91,916.473
"309","LENNOX","LNIV2610",0.67,0.72,3054.91,916.473
"310","Haier","HSU-09HEG03/R2(DB)",0.67,0.74,3056.67,917.001
"311","Haier","HSU-09HEK03/R2(DB) / HSU-09HEG03/R2(DB)",0.67,0.74,3056.67,917.001
"312","Seeley International","HSU-09HEK03/R2(DB)",0.67,0.74,3056.67,917.001
"313","GREE","GWH09TA-K3DNA1B/I(DRED)/GWH09TA-K3DNA1B/O(DRED)",0.67,0.77,3059.31,917.793
"314","Braemar","MSHV25D1S/SCHV25D1S",0.67,0.77,3059.31,917.793
"315","SHARP","AC09RNCSYS",0.67,0.77,3059.31,917.793
"316","GREE","GWH09TA-K3DNA1B/I / GWH09TA-K3DNA1B/O",0.67,0.77,3059.31,917.793
"317","ACTRON AIR","SWB26C / SWB26E",0.67,0.79,3061.07,918.321
"318","LG","ES09WN-NB13 / ES09WN-UB13",0.67,0.83,3064.59,919.377
