"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"51","TCL","TAC-09CHSA/DFI5",0.52,0.59,1656.47,496.941
"52","TCL","TAC-09CHSA/DEI5",0.52,0.59,1656.47,496.941
"53","TCL","TAC-09CHSA/DCI5",0.52,0.59,1656.47,496.941
"54","TCL","TAC-09CHSA/DBI5",0.52,0.59,1656.47,496.941
"55","TCL","TAC-09CHSA/CDI5",0.52,0.59,1656.47,496.941
"56","TCL","TAC-09CHSA/CXI5",0.52,0.59,1656.47,496.941
"57","TCL","TAC-09CHSA/CAI5",0.52,0.59,1656.47,496.941
"58","TCL","TAC-09CHSA/CMI5",0.52,0.59,1656.47,496.941
"59","TCL","TAC-09CHSA/CJI5",0.52,0.59,1656.47,496.941
"60","TCL","TAC-09CHSA/CLI5",0.52,0.59,1656.47,496.941
"61","TCL","TAC-09CHSA/CKI5",0.52,0.59,1656.47,496.941
"62","TCL","TAC-09CHSA/CGI5",0.52,0.59,1656.47,496.941
"63","TCL","TAC-09CHSA/CBI5",0.52,0.59,1656.47,496.941
"64","TCL","TAC-09CHSA/AUI5",0.52,0.59,1656.47,496.941
"65","TCL","TAC-09CHSA/AMI5",0.52,0.59,1656.47,496.941
"66","TCL","TAC-09CHSA/ALI5",0.52,0.59,1656.47,496.941
"67","TCL","TAC-09CHSA/BLI5",0.52,0.59,1656.47,496.941
"68","TCL","TAC-09CHSA/BZI5",0.52,0.59,1656.47,496.941
"69","TCL","TAC-09CHSA/BYI5",0.52,0.59,1656.47,496.941
"70","TCL","TAC-09CHSA/BVI5",0.52,0.59,1656.47,496.941
"71","TCL","TAC-09CHSA/BUI5",0.52,0.59,1656.47,496.941
"72","TCL","TAC-09CHSA/BRI5",0.52,0.59,1656.47,496.941
"73","TCL","TAC-09CHSA/BQI5",0.52,0.59,1656.47,496.941
"74","TCL","TAC-09CHSA/BKI5",0.52,0.59,1656.47,496.941
"75","TCL","TAC-09CHSA/BMI5",0.52,0.59,1656.47,496.941
"76","TCL","TAC-09CHSA/BJI5",0.52,0.59,1656.47,496.941
"77","TCL","TAC-09CHSA/BHI5",0.52,0.59,1656.47,496.941
"78","TCL","TAC-09CHSA/BGI5",0.52,0.59,1656.47,496.941
"79","TCL","TAC-09CHSA/BFI5",0.52,0.59,1656.47,496.941
"80","TCL","TAC-09CHSA/BEI5",0.52,0.59,1656.47,496.941
"81","TCL","TAC-09CHSA/BDI5",0.52,0.59,1656.47,496.941
"82","TCL","TAC-09CHSA/ZI5",0.52,0.59,1656.47,496.941
"83","TCL","TAC-09CHSA/YI5",0.52,0.59,1656.47,496.941
"84","TCL","TAC-09CHSA/VI5",0.52,0.59,1656.47,496.941
"85","TCL","TAC-09CHSA/QI5",0.52,0.59,1656.47,496.941
"86","TCL","TAC-09CHSA/AI5",0.52,0.59,1656.47,496.941
"87","TCL","TAC-09CHSA/RI5",0.52,0.59,1656.47,496.941
"88","TCL","TAC-09CHSA/NI5",0.52,0.59,1656.47,496.941
"89","TCL","TAC-09CHSA/MI5",0.52,0.59,1656.47,496.941
"90","TCL","TAC-09CHSA/LI5",0.52,0.59,1656.47,496.941
"91","TCL","TAC-09CHSA/KI5",0.52,0.59,1656.47,496.941
"92","TCL","TAC-09CHSA/JI5",0.52,0.59,1656.47,496.941
"93","TCL","TAC-09CHSA/HI5",0.52,0.59,1656.47,496.941
"94","TCL","TAC-09CHSA/GI5",0.52,0.59,1656.47,496.941
"95","TCL","TAC-09CHSA/FI5",0.52,0.59,1656.47,496.941
"96","TCL","TAC-09CHSA/EI5",0.52,0.59,1656.47,496.941
"97","TCL","TAC-09CHSA/DI5",0.52,0.59,1656.47,496.941
"98","TCL","TAC-09CHSA/CI5",0.52,0.59,1656.47,496.941
"99","AKAI","TEM-26CHSAAK5",0.52,0.59,1656.47,496.941
"100","AKAI","TEM-26CHSAKA5",0.52,0.59,1656.47,496.941
"101","TCL","TAC-09CHSA/AKI5",0.52,0.59,1656.47,496.941
"102","Tranquility","TRC-09",0.561,0.565,1668.855,500.6565
"103","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1683.29,504.987
"104","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1683.29,504.987
"105","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1683.29,504.987
"106","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1683.29,504.987
"107","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1699.2,509.76
"108","SAIR","SGT-09",0.54,0.6,1699.2,509.76
"109","SAIR","SGT-09",0.54,0.6,1699.2,509.76
"110","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1699.2,509.76
"111","CARRIER","50PSH009",0.575,0.5781,1708.8493,512.65479
"112","CARRIER","50PSV009",0.575,0.5781,1708.8493,512.65479
"113","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1712.92,513.876
"114","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1712.92,513.876
"115","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1712.92,513.876
"116","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1712.92,513.876
"117","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1712.92,513.876
"118","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1712.92,513.876
"119","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1712.92,513.876
"120","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1718.54,515.562
"121","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1742.55,522.765
"122","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1742.55,522.765
"123","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1755.65,526.695
"124","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1755.65,526.695
"125","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1755.65,526.695
"126","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1775.61,532.683
"127","GREE","GJH07AF-K6RNB2D",0.66,0.57,1806.81,542.043
"128","GREE","GJH07AF-K6RNC2A",0.66,0.57,1806.81,542.043
"129","GREE","GJH07AF-K3RNB9D",0.66,0.57,1806.81,542.043
"130","KELVINATOR","KWH20HRE",0.66,0.57,1806.81,542.043
"131","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1808.67,542.601
"132","YORK","YCAFZH007BAMAAFX",0.65,0.58,1810.24,543.072
"133","MIDEA","DMORC26DR",0.6,0.62,1810.86,543.258
"134","LENNOX","LNWR21X",0.66,0.578,1820.034,546.0102
"135","MIDEA","MWF-07HB4",0.66,0.58,1823.34,547.002
"136","LENNOX","LNWR20X",0.66,0.58,1823.34,547.002
"137","TECO","TWW22HFBGJBB",0.66,0.58,1823.34,547.002
"138","TECO","TWW22HFAGJBB",0.66,0.58,1823.34,547.002
"139","Carrier","51QW107715G",0.66,0.58,1823.34,547.002
"140","HYUNDAI","HSH-073BE",0.65,0.59,1826.77,548.031
"141","WINIA","WSH-073BE",0.65,0.59,1826.77,548.031
"142","TCL","TAC-09CHSA/ZI4",0.65,0.59,1826.77,548.031
"143","VENTO","TAC-09CHSA/BVI4",0.65,0.59,1826.77,548.031
"144","York","YZHJZH009BAMAAFX",0.65,0.59,1826.77,548.031
"145","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,1837.06,551.118
"146","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,1837.06,551.118
"147","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,1837.06,551.118
"148","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,1837.06,551.118
"149","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,1837.06,551.118
"150","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,1837.06,551.118
"151","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,1837.06,551.118
"152","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,1837.06,551.118
"153","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,1837.06,551.118
"154","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,1837.06,551.118
"155","YORK","YJHC07FSAAAA-III",0.62,0.62,1837.06,551.118
"156","HITACHI","RAS/C-25YHA4",0.55,0.68,1844.54,553.362
"157","KELVINATOR","KWH20HRC",0.67,0.59,1852.97,555.891
"158","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1864.5,559.35
"159","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1864.5,559.35
"160","LENNOX","LNW022X",0.68,0.59,1866.07,559.821
"161","ECLIPSE","EWF-07HRN1",0.68,0.59,1866.07,559.821
"162","MIDEA","MWF-07HMN1-QC1",0.68,0.59,1866.07,559.821
"163","Carrier","51QW007715G",0.68,0.59,1866.07,559.821
"164","Carrier","51QW007716G",0.68,0.59,1866.07,559.821
"165","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,1866.69,560.007
"166","HISENSE","HAC9IR",0.605,0.651,1868.653,560.5959
"167","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1871.36,561.408
"168","ATD / Hisense","AS09HS",0.61,0.65,1873.55,562.065
"169","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1877.6,563.28
"170","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1877.6,563.28
"171","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,1877.6,563.28
"172","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,1877.6,563.28
"173","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1877.629,563.2887
"174","GREEN FLOW","GFH2.6",0.64,0.63,1879.79,563.937
"175","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,1890.7,567.21
"176","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,1890.7,567.21
"177","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1894.13,568.239
"178","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1894.13,568.239
"179","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,1894.13,568.239
"180","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,1894.13,568.239
"181","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1896.32,568.896
"182","solakool","CSE-25GW",0.61,0.665,1898.345,569.5035
"183","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,1900.345,570.1035
"184","MISTRAL","MSS2.0",0.662,0.625,1900.345,570.1035
"185","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,1903.8,571.14
"186","White Westinghouse","WSV26HRB",0.61,0.67,1906.61,571.983
"187","SHARP","AC09RMCSYS",0.61,0.67,1906.61,571.983
"188","SHARP","AC09RMCSYS",0.61,0.67,1906.61,571.983
"189","Dux","DUXHLS25",0.64,0.65,1912.85,573.855
"190","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,1916.9,575.07
"191","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,1916.9,575.07
"192","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,1916.9,575.07
"193","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,1916.9,575.07
"194","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,1916.9,575.07
"195","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,1916.9,575.07
"196","DAIKIN","FTXR28K / RXR28K",0.57,0.71,1920.33,576.099
"197","PANASONIC","CS/CU-A75KR",0.66,0.64,1922.52,576.756
"198","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1922.52,576.756
"199","Carrier","42QHF025 + 38QHF025",0.61,0.68,1923.14,576.942
"200","GREE","GWHN07B8NK3BA",0.645,0.655,1927.665,578.2995
"201","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,1929.38,578.814
"202","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,1940.29,582.087
"203","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,1940.29,582.087
"204","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,1940.29,582.087
"205","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,1940.29,582.087
"206","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,1940.29,582.087
"207","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,1940.29,582.087
"208","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,1940.29,582.087
"209","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,1942.48,582.744
"210","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,1943.1,582.93
"211","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,1943.1,582.93
"212","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,1945.91,583.773
"213","Dux","DUXHCS25",0.64,0.67,1945.91,583.773
"214","York","YNHJZH009BAMAAFX",0.64,0.67,1945.91,583.773
"215","Brivis","HINBR26 / HONBR26",0.66,0.66,1955.58,586.674
"216","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,1955.58,586.674
"217","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,1956.2,586.86
"218","Panasonic","CS_CU-E9NKR",0.55,0.75,1960.25,588.075
"219","Panasonic","CS_CU-E9MKR",0.55,0.75,1960.25,588.075
"220","Panasonic","CS_CU-E9PKR",0.55,0.75,1960.25,588.075
"221","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,1963.68,589.104
"222","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,1965.25,589.575
"223","AKAI","AK-9000-F",0.68,0.65,1965.25,589.575
"224","ONSEN","OAF26",0.68,0.65,1965.25,589.575
"225","ONSEN","OAFX26",0.68,0.65,1965.25,589.575
"226","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,1965.25,589.575
"227","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,1965.25,589.575
"228","AUX","AC09F/1",0.68,0.65,1965.25,589.575
"229","FUJITSU","ASTG09LVCA",0.58,0.73,1966.49,589.947
"230","FUJITSU","ASTG09LVCC",0.58,0.73,1966.49,589.947
"231","FUJITSU","ASTG09LVCA",0.58,0.73,1966.49,589.947
"232","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1968.68,590.604
"233","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1968.68,590.604
"234","WINIA","WSH-073BE",0.71,0.63,1971.49,591.447
"235","HYUNDAI","HSH-073BE",0.71,0.63,1971.49,591.447
"236","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,1972.73,591.819
"237","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,1980.21,594.063
"238","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,1986.45,595.935
"239","MIDEA","PFMV09",0.66,0.68,1988.64,596.592
"240","MIDEA","FMV09",0.66,0.68,1988.64,596.592
"241","MIDEA","FMV09DR",0.66,0.68,1988.64,596.592
"242","MIDEA","MSV09M4",0.66,0.68,1988.64,596.592
"243","MIDEA","MORC09",0.66,0.68,1988.64,596.592
"244","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,1988.64,596.592
"245","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,1988.64,596.592
"246","MIDEA","FMV09",0.66,0.68,1988.64,596.592
"247","Levante","Oasis09",0.66,0.68,1988.64,596.592
"248","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1991.45,597.435
"249","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,1994.405,598.3215
"250","Brivis","HSNBR25Z7",0.64,0.7,1995.5,598.65
"251","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,1998.558,599.5674
"252","TCL","TAC-09CHSA/**IFO",0.67,0.68,2001.74,600.522
"253","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,2001.74,600.522
"254","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,2005.17,601.551
"255","Haier","HSU-09RUF03/R2(DB)",0.68,0.68,2014.84,604.452
"256","MIDEA","MSH-09HRDN1-QD0",0.68,0.68,2014.84,604.452
"257","Haier","HSU-09RUB03/R2(SDB)",0.68,0.68,2014.84,604.452
"258","MIDEA","MS11M-09HRFN8-QD0/MOC-09HFN8-QD0",0.68,0.68,2014.84,604.452
"259","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,2025.75,607.725
"260","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,2025.75,607.725
"261","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,2025.75,607.725
"262","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,2025.75,607.725
"263","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,2025.75,607.725
"264","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,2025.75,607.725
"265","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,2025.75,607.725
"266","RINNAI","RINV25RB",0.68,0.69,2031.37,609.411
"267","RINNAI","RINV25R-A",0.68,0.69,2031.37,609.411
"268","AUX","AC09I/2",0.68,0.69,2031.37,609.411
"269","Aux","ASW-H09B5B4/#R1D1-C7",0.68,0.69,2031.37,609.411
"270","AUX","AC09I",0.68,0.69,2031.37,609.411
"271","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,2034.8,610.44
"272","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,2034.8,610.44
"273","Mammoth","MSR-L009",0.655,0.713,2036.639,610.9917
"274","KELVINATOR","KR08WR",0.75,0.64,2040.42,612.126
"275","LG","LWG0760AHG",0.75,0.64,2040.42,612.126
"276","Domain","IWR-26G",0.675,0.7,2041.35,612.405
"277","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,2041.35,612.405
"278","LAKES","LA25",0.675,0.7,2041.35,612.405
"279","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,2041.35,612.405
"280","CHIGO","CS-25V3A-MH5M",0.675,0.7,2041.35,612.405
"281","BENSON","BENDX 1P W 24  R/RC",0.69,0.69,2044.47,613.341
"282","AKAI","AK-9000-RC",0.68,0.7,2047.9,614.37
"283","Daewoo","DSB-F0987ELH-V",0.68,0.7,2047.9,614.37
"284","Levante","LEV-AIS25B",0.68,0.7,2047.9,614.37
"285","FUJITSU","ASTG09LUCA",0.58,0.78,2049.14,614.742
"286","FUJITSU","ASTG09LUCB",0.58,0.78,2049.14,614.742
"287","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,2051.33,615.399
"288","MDV","MSC-09HWDN1-QC8G",0.67,0.71,2051.33,615.399
"289","MDV","MSC-09HRDN1-M4A",0.67,0.71,2051.33,615.399
"290","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,2051.33,615.399
"291","YONAN","YC-09HRDN1",0.67,0.71,2051.33,615.399
"292","SolAir World","SWWY-2.6GW",0.67,0.71,2051.33,615.399
"293","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2056,616.8
"294","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,2061.62,618.486
"295","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2065.67,619.701
"296","Olimpia Splendid","Unico 8.5hp AUNZ",0.7,0.695,2065.835,619.7505
"297","Etouch","ETYC-09HRDN1",0.67,0.72,2067.86,620.358
"298","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,2067.86,620.358
"299","LENNOX","LNIV2610",0.67,0.72,2067.86,620.358
"300","TOSHIBA","RAS-07UKH-E(A)/07UAH-E",0.76,0.65,2070.05,621.015
"301","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2078.77,623.631
"302","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2078.77,623.631
"303","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2078.77,623.631
"304","PANASONIC","-",0.57,0.81,2085.63,625.689
"305","PROMA","PRO-26C",0.71,0.7,2087.2,626.16
"306","CHUNLAN","KFR-25GW/AZ3Wa-E0",0.71,0.7,2087.2,626.16
"307","KELVINATOR","KSV26HRC",0.65,0.75,2091.25,627.375
"308","Kelvinator","KSV26HRC",0.65,0.75,2091.25,627.375
"309","KELVINATOR","KSV26HRC",0.65,0.75,2091.25,627.375
"310","MDV","MSC-09HRDN1-QC8GP",0.69,0.72,2094.06,628.218
"311","MDV","MSC-09HRDN1-M4",0.69,0.72,2094.06,628.218
"312","MIDEA","MSCP09M4",0.69,0.72,2094.06,628.218
"313","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,2094.68,628.404
"314","Teco","LA0700Y",0.78,0.65,2096.25,628.875
"315","GREE","GWH09MB-K3DNA2H(DRED)",0.68,0.73,2097.49,629.247
"316","GREE","GWH09MB-K3DNA4H(DRED)",0.68,0.73,2097.49,629.247
"317","LENNOX","LNINV2610-D",0.68,0.73,2097.49,629.247
"318","GREE","GWH09MB-K3DNA5I/I(DRED) / GWH09MB-K3DNA4H/O(DRED)",0.68,0.73,2097.49,629.247
"319","TCL","TAC-09CHSA/CI4 ",0.72,0.7,2100.3,630.09
"320","TCL","TAC-09CHSA/CF4 ",0.72,0.7,2100.3,630.09
"321","TCL","TAC-09CHSA/CE4 ",0.72,0.7,2100.3,630.09
"322","TCL","TAC-09CHSA/CZ4 ",0.72,0.7,2100.3,630.09
"323","TCL","TAC-09CHSA/CT4 ",0.72,0.7,2100.3,630.09
"324","TCL","TAC-09CHSA/CR4 ",0.72,0.7,2100.3,630.09
"325","TCL","TAC-09CHSA/CQ4 ",0.72,0.7,2100.3,630.09
"326","TCL","TAC-09CHSA/CY4 ",0.72,0.7,2100.3,630.09
"327","TCL","TAC-09CHSA/CP4 ",0.72,0.7,2100.3,630.09
