"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,829.09,248.727
"2","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,833.95,250.185
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,833.95,250.185
"4","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,833.95,250.185
"5","CARRIER","50PCH006",0.4,0.4,836.4,250.92
"6","CARRIER","50PCV006",0.4,0.4,836.4,250.92
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,929.27,278.781
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,929.27,278.781
"9","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1041.09,312.327
"10","KELVINATOR","KSV26NRC",0.5,0.52,1065.92,319.776
"11","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1080.01,324.003
"12","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1082.42,324.726
"13","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1094.59,328.377
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1094.59,328.377
"15","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1094.59,328.377
"16","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1103.82,331.146
"17","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1103.82,331.146
"18","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1103.82,331.146
"19","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1103.82,331.146
"20","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1104.31,331.293
"21","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1104.31,331.293
"22","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1115.5,334.65
"23","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1116.48,334.944
"24","Panasonic","CS_CU-E7MKR",0.46,0.62,1125.22,337.566
"25","Panasonic","CS_CU-E7NKR",0.46,0.62,1125.22,337.566
"26","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1125.22,337.566
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1131.795,339.5385
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1131.795,339.5385
"29","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1136.9,341.07
"30","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1137.88,341.364
"31","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1137.88,341.364
"32","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1137.88,341.364
"33","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1147.6,344.28
"34","STIRLING","STR-23RSJAIF",0.52,0.59,1158.79,347.637
"35","TCL","TAC-09CHSA/AKI5",0.52,0.59,1158.79,347.637
"36","TCL","TAC-09CHSA/KaI5",0.52,0.59,1158.79,347.637
"37","TCL","TAC-09CHSA/CII5",0.52,0.59,1158.79,347.637
"38","TCL","TAC-09CHSA/CFI5",0.52,0.59,1158.79,347.637
"39","TCL","TAC-09CHSA/CEI5",0.52,0.59,1158.79,347.637
"40","TCL","TAC-09CHSA/CZI5",0.52,0.59,1158.79,347.637
"41","TCL","TAC-09CHSA/CTI5",0.52,0.59,1158.79,347.637
"42","TCL","TAC-09CHSA/CRI5",0.52,0.59,1158.79,347.637
"43","TCL","TAC-09CHSA/CQI5",0.52,0.59,1158.79,347.637
"44","TCL","TAC-09CHSA/CYI5",0.52,0.59,1158.79,347.637
"45","TCL","TAC-09CHSA/CPI5",0.52,0.59,1158.79,347.637
"46","TCL","TAC-09CHSA/CWI5",0.52,0.59,1158.79,347.637
"47","TCL","TAC-09CHSA/CVI5",0.52,0.59,1158.79,347.637
"48","TCL","TAC-09CHSA/CUI5",0.52,0.59,1158.79,347.637
"49","TCL","TAC-09CHSA/CNI5",0.52,0.59,1158.79,347.637
"50","TCL","TAC-09CHSA/CHI5",0.52,0.59,1158.79,347.637
"51","TCL","TAC-09CHSA/DFI5",0.52,0.59,1158.79,347.637
"52","TCL","TAC-09CHSA/DEI5",0.52,0.59,1158.79,347.637
"53","TCL","TAC-09CHSA/DCI5",0.52,0.59,1158.79,347.637
"54","TCL","TAC-09CHSA/DBI5",0.52,0.59,1158.79,347.637
"55","TCL","TAC-09CHSA/CDI5",0.52,0.59,1158.79,347.637
"56","TCL","TAC-09CHSA/CXI5",0.52,0.59,1158.79,347.637
