"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,592.8,177.84
"2","CARRIER","50PCV006",0.4,0.4,592.8,177.84
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,621.48,186.444
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,630.9,189.27
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,630.9,189.27
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,630.9,189.27
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,678.54,203.562
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,678.54,203.562
"9","KELVINATOR","KSV26NRC",0.5,0.52,763.44,229.032
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,799.32,239.796
"11","DAIKIN","FTXM20P / RXM20P",0.41,0.59,809.58,242.874
"12","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,827.16,248.148
"13","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,827.58,248.274
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,827.58,248.274
"15","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,827.58,248.274
"16","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,834.36,250.308
"17","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,834.36,250.308
"18","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,834.36,250.308
"19","Tranquility","TRC-09",0.561,0.565,835.89,250.767
"20","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,842.4,252.72
"21","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,843.99,253.197
"22","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,843.99,253.197
"23","DAIKIN","FTXS20L / RXS20L",0.45,0.61,846.42,253.926
"24","DAIKIN","FTXS20K / RXS20K",0.45,0.61,846.42,253.926
"25","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,846.84,254.052
"26","STIRLING","STR-23RSJAIF",0.52,0.59,849.18,254.754
"27","TCL","TAC-09CHSA/AKI5",0.52,0.59,849.18,254.754
"28","TCL","TAC-09CHSA/KaI5",0.52,0.59,849.18,254.754
"29","TCL","TAC-09CHSA/CII5",0.52,0.59,849.18,254.754
"30","TCL","TAC-09CHSA/CFI5",0.52,0.59,849.18,254.754
"31","TCL","TAC-09CHSA/CEI5",0.52,0.59,849.18,254.754
"32","TCL","TAC-09CHSA/CZI5",0.52,0.59,849.18,254.754
"33","TCL","TAC-09CHSA/CTI5",0.52,0.59,849.18,254.754
"34","TCL","TAC-09CHSA/CRI5",0.52,0.59,849.18,254.754
"35","TCL","TAC-09CHSA/CQI5",0.52,0.59,849.18,254.754
"36","TCL","TAC-09CHSA/CYI5",0.52,0.59,849.18,254.754
"37","TCL","TAC-09CHSA/CPI5",0.52,0.59,849.18,254.754
"38","TCL","TAC-09CHSA/CWI5",0.52,0.59,849.18,254.754
"39","TCL","TAC-09CHSA/CVI5",0.52,0.59,849.18,254.754
"40","TCL","TAC-09CHSA/CUI5",0.52,0.59,849.18,254.754
"41","TCL","TAC-09CHSA/CNI5",0.52,0.59,849.18,254.754
"42","TCL","TAC-09CHSA/CHI5",0.52,0.59,849.18,254.754
"43","TCL","TAC-09CHSA/DFI5",0.52,0.59,849.18,254.754
"44","TCL","TAC-09CHSA/DEI5",0.52,0.59,849.18,254.754
"45","TCL","TAC-09CHSA/DCI5",0.52,0.59,849.18,254.754
"46","TCL","TAC-09CHSA/DBI5",0.52,0.59,849.18,254.754
"47","TCL","TAC-09CHSA/CDI5",0.52,0.59,849.18,254.754
"48","TCL","TAC-09CHSA/CXI5",0.52,0.59,849.18,254.754
"49","TCL","TAC-09CHSA/CAI5",0.52,0.59,849.18,254.754
"50","TCL","TAC-09CHSA/CMI5",0.52,0.59,849.18,254.754
"51","TCL","TAC-09CHSA/CJI5",0.52,0.59,849.18,254.754
"52","TCL","TAC-09CHSA/CLI5",0.52,0.59,849.18,254.754
"53","TCL","TAC-09CHSA/CKI5",0.52,0.59,849.18,254.754
"54","TCL","TAC-09CHSA/CGI5",0.52,0.59,849.18,254.754
"55","TCL","TAC-09CHSA/CBI5",0.52,0.59,849.18,254.754
"56","TCL","TAC-09CHSA/AUI5",0.52,0.59,849.18,254.754
"57","TCL","TAC-09CHSA/AMI5",0.52,0.59,849.18,254.754
"58","TCL","TAC-09CHSA/ALI5",0.52,0.59,849.18,254.754
"59","TCL","TAC-09CHSA/BLI5",0.52,0.59,849.18,254.754
"60","TCL","TAC-09CHSA/BZI5",0.52,0.59,849.18,254.754
"61","TCL","TAC-09CHSA/BYI5",0.52,0.59,849.18,254.754
"62","TCL","TAC-09CHSA/BVI5",0.52,0.59,849.18,254.754
"63","TCL","TAC-09CHSA/BUI5",0.52,0.59,849.18,254.754
"64","TCL","TAC-09CHSA/BRI5",0.52,0.59,849.18,254.754
"65","TCL","TAC-09CHSA/BQI5",0.52,0.59,849.18,254.754
