"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,1369.2,410.76
"2","CARRIER","50PCV006",0.4,0.4,1369.2,410.76
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1464.215,439.2645
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1491.05,447.315
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1491.05,447.315
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1491.05,447.315
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1584.16,475.248
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1584.16,475.248
"9","KELVINATOR","KSV26NRC",0.5,0.52,1770.1,531.03
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1874.975,562.4925
"11","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1930.83,579.249
"12","Tranquility","TRC-09",0.561,0.565,1932.023,579.6069
"13","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1940.97,582.291
"14","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1950.83,585.249
"15","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1950.83,585.249
"16","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1950.83,585.249
"17","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1955.48,586.644
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1955.48,586.644
"19","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1955.48,586.644
"20","CARRIER","50PSH009",0.575,0.5781,1977.308,593.1924
"21","CARRIER","50PSV009",0.575,0.5781,1977.308,593.1924
"22","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1984.92,595.476
"23","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1984.92,595.476
"24","STIRLING","STR-23RSJAIF",0.52,0.59,1985.06,595.518
"25","TCL","TAC-09CHSA/AKI5",0.52,0.59,1985.06,595.518
"26","TCL","TAC-09CHSA/KaI5",0.52,0.59,1985.06,595.518
"27","TCL","TAC-09CHSA/CII5",0.52,0.59,1985.06,595.518
"28","TCL","TAC-09CHSA/CFI5",0.52,0.59,1985.06,595.518
"29","TCL","TAC-09CHSA/CEI5",0.52,0.59,1985.06,595.518
"30","TCL","TAC-09CHSA/CZI5",0.52,0.59,1985.06,595.518
"31","TCL","TAC-09CHSA/CTI5",0.52,0.59,1985.06,595.518
"32","TCL","TAC-09CHSA/CRI5",0.52,0.59,1985.06,595.518
"33","TCL","TAC-09CHSA/CQI5",0.52,0.59,1985.06,595.518
"34","TCL","TAC-09CHSA/CYI5",0.52,0.59,1985.06,595.518
"35","TCL","TAC-09CHSA/CPI5",0.52,0.59,1985.06,595.518
"36","TCL","TAC-09CHSA/CWI5",0.52,0.59,1985.06,595.518
"37","TCL","TAC-09CHSA/CVI5",0.52,0.59,1985.06,595.518
"38","TCL","TAC-09CHSA/CUI5",0.52,0.59,1985.06,595.518
"39","TCL","TAC-09CHSA/CNI5",0.52,0.59,1985.06,595.518
"40","TCL","TAC-09CHSA/CHI5",0.52,0.59,1985.06,595.518
"41","TCL","TAC-09CHSA/DFI5",0.52,0.59,1985.06,595.518
"42","TCL","TAC-09CHSA/DEI5",0.52,0.59,1985.06,595.518
"43","TCL","TAC-09CHSA/DCI5",0.52,0.59,1985.06,595.518
"44","TCL","TAC-09CHSA/DBI5",0.52,0.59,1985.06,595.518
"45","TCL","TAC-09CHSA/CDI5",0.52,0.59,1985.06,595.518
"46","TCL","TAC-09CHSA/CXI5",0.52,0.59,1985.06,595.518
"47","TCL","TAC-09CHSA/CAI5",0.52,0.59,1985.06,595.518
"48","TCL","TAC-09CHSA/CMI5",0.52,0.59,1985.06,595.518
"49","TCL","TAC-09CHSA/CJI5",0.52,0.59,1985.06,595.518
"50","TCL","TAC-09CHSA/CLI5",0.52,0.59,1985.06,595.518
"51","TCL","TAC-09CHSA/CKI5",0.52,0.59,1985.06,595.518
"52","TCL","TAC-09CHSA/CGI5",0.52,0.59,1985.06,595.518
"53","TCL","TAC-09CHSA/CBI5",0.52,0.59,1985.06,595.518
"54","TCL","TAC-09CHSA/AUI5",0.52,0.59,1985.06,595.518
"55","TCL","TAC-09CHSA/AMI5",0.52,0.59,1985.06,595.518
"56","TCL","TAC-09CHSA/ALI5",0.52,0.59,1985.06,595.518
"57","TCL","TAC-09CHSA/BLI5",0.52,0.59,1985.06,595.518
"58","TCL","TAC-09CHSA/BZI5",0.52,0.59,1985.06,595.518
"59","TCL","TAC-09CHSA/BYI5",0.52,0.59,1985.06,595.518
"60","TCL","TAC-09CHSA/BVI5",0.52,0.59,1985.06,595.518
"61","TCL","TAC-09CHSA/BUI5",0.52,0.59,1985.06,595.518
"62","TCL","TAC-09CHSA/BRI5",0.52,0.59,1985.06,595.518
"63","TCL","TAC-09CHSA/BQI5",0.52,0.59,1985.06,595.518
"64","TCL","TAC-09CHSA/BKI5",0.52,0.59,1985.06,595.518
"65","TCL","TAC-09CHSA/BMI5",0.52,0.59,1985.06,595.518
"66","TCL","TAC-09CHSA/BJI5",0.52,0.59,1985.06,595.518
"67","TCL","TAC-09CHSA/BHI5",0.52,0.59,1985.06,595.518
"68","TCL","TAC-09CHSA/BGI5",0.52,0.59,1985.06,595.518
"69","TCL","TAC-09CHSA/BFI5",0.52,0.59,1985.06,595.518
"70","TCL","TAC-09CHSA/BEI5",0.52,0.59,1985.06,595.518
"71","TCL","TAC-09CHSA/BDI5",0.52,0.59,1985.06,595.518
"72","TCL","TAC-09CHSA/ZI5",0.52,0.59,1985.06,595.518
"73","TCL","TAC-09CHSA/YI5",0.52,0.59,1985.06,595.518
"74","TCL","TAC-09CHSA/VI5",0.52,0.59,1985.06,595.518
"75","TCL","TAC-09CHSA/QI5",0.52,0.59,1985.06,595.518
"76","TCL","TAC-09CHSA/AI5",0.52,0.59,1985.06,595.518
"77","TCL","TAC-09CHSA/RI5",0.52,0.59,1985.06,595.518
"78","TCL","TAC-09CHSA/NI5",0.52,0.59,1985.06,595.518
"79","TCL","TAC-09CHSA/MI5",0.52,0.59,1985.06,595.518
"80","TCL","TAC-09CHSA/LI5",0.52,0.59,1985.06,595.518
"81","TCL","TAC-09CHSA/KI5",0.52,0.59,1985.06,595.518
"82","TCL","TAC-09CHSA/JI5",0.52,0.59,1985.06,595.518
"83","TCL","TAC-09CHSA/HI5",0.52,0.59,1985.06,595.518
"84","TCL","TAC-09CHSA/GI5",0.52,0.59,1985.06,595.518
"85","TCL","TAC-09CHSA/FI5",0.52,0.59,1985.06,595.518
"86","TCL","TAC-09CHSA/EI5",0.52,0.59,1985.06,595.518
"87","TCL","TAC-09CHSA/DI5",0.52,0.59,1985.06,595.518
"88","TCL","TAC-09CHSA/CI5",0.52,0.59,1985.06,595.518
"89","AKAI","TEM-26CHSAAK5",0.52,0.59,1985.06,595.518
"90","AKAI","TEM-26CHSAKA5",0.52,0.59,1985.06,595.518
"91","TCL","TAC-09CHSA/AKI5",0.52,0.59,1985.06,595.518
"92","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1985.34,595.602
"93","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1989.71,596.913
"94","GREE","GJH07AF-K6RNB2D",0.66,0.57,1995.48,598.644
"95","GREE","GJH07AF-K6RNC2A",0.66,0.57,1995.48,598.644
"96","GREE","GJH07AF-K3RNB9D",0.66,0.57,1995.48,598.644
"97","KELVINATOR","KWH20HRE",0.66,0.57,1995.48,598.644
"98","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1999.57,599.871
"99","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,2004.5,601.35
"100","DAIKIN","FTXS20L / RXS20L",0.45,0.61,2009.15,602.745
"101","DAIKIN","FTXS20K / RXS20K",0.45,0.61,2009.15,602.745
"102","LENNOX","LNWR21X",0.66,0.578,2018.92,605.676
"103","YORK","YCAFZH007BAMAAFX",0.65,0.58,2019.85,605.955
"104","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,2023.66,607.098
"105","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,2024.22,607.266
"106","SAIR","SGT-09",0.54,0.6,2024.22,607.266
