"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1014.67,304.401
"2","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1015.75,304.725
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1015.75,304.725
"4","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1015.75,304.725
"5","CARRIER","50PCH006",0.4,0.4,1052.4,315.72
"6","CARRIER","50PCV006",0.4,0.4,1052.4,315.72
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1152.47,345.741
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1152.47,345.741
"9","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1249.53,374.859
"10","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1294.82,388.446
"11","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1328.46,398.538
"12","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1328.46,398.538
"13","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1328.46,398.538
"14","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1328.46,398.538
"15","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1330.39,399.117
"16","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1333.63,400.089
"17","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1333.63,400.089
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1333.63,400.089
"19","KELVINATOR","KSV26NRC",0.5,0.52,1334.48,400.344
"20","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1335.79,400.737
"21","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1335.79,400.737
"22","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1359.94,407.982
"23","Panasonic","CS_CU-E7MKR",0.46,0.62,1362.1,408.63
"24","Panasonic","CS_CU-E7NKR",0.46,0.62,1362.1,408.63
"25","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1362.1,408.63
"26","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1374.6,412.38
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1388.835,416.6505
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1388.835,416.6505
"29","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1393.58,418.074
"30","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1408.24,422.472
"31","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1408.24,422.472
"32","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1408.24,422.472
"33","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1410.4,423.12
"34","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1422.05,426.615
"35","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1422.05,426.615
"36","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1422.05,426.615
"37","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1422.05,426.615
"38","STIRLING","STR-23RSJAIF",0.52,0.59,1434.55,430.365
"39","TCL","TAC-09CHSA/AKI5",0.52,0.59,1434.55,430.365
"40","TCL","TAC-09CHSA/KaI5",0.52,0.59,1434.55,430.365
"41","TCL","TAC-09CHSA/CII5",0.52,0.59,1434.55,430.365
"42","TCL","TAC-09CHSA/CFI5",0.52,0.59,1434.55,430.365
"43","TCL","TAC-09CHSA/CEI5",0.52,0.59,1434.55,430.365
"44","TCL","TAC-09CHSA/CZI5",0.52,0.59,1434.55,430.365
"45","TCL","TAC-09CHSA/CTI5",0.52,0.59,1434.55,430.365
"46","TCL","TAC-09CHSA/CRI5",0.52,0.59,1434.55,430.365
"47","TCL","TAC-09CHSA/CQI5",0.52,0.59,1434.55,430.365
"48","TCL","TAC-09CHSA/CYI5",0.52,0.59,1434.55,430.365
"49","TCL","TAC-09CHSA/CPI5",0.52,0.59,1434.55,430.365
"50","TCL","TAC-09CHSA/CWI5",0.52,0.59,1434.55,430.365
"51","TCL","TAC-09CHSA/CVI5",0.52,0.59,1434.55,430.365
"52","TCL","TAC-09CHSA/CUI5",0.52,0.59,1434.55,430.365
"53","TCL","TAC-09CHSA/CNI5",0.52,0.59,1434.55,430.365
"54","TCL","TAC-09CHSA/CHI5",0.52,0.59,1434.55,430.365
"55","TCL","TAC-09CHSA/DFI5",0.52,0.59,1434.55,430.365
"56","TCL","TAC-09CHSA/DEI5",0.52,0.59,1434.55,430.365
"57","TCL","TAC-09CHSA/DCI5",0.52,0.59,1434.55,430.365
"58","TCL","TAC-09CHSA/DBI5",0.52,0.59,1434.55,430.365
"59","TCL","TAC-09CHSA/CDI5",0.52,0.59,1434.55,430.365
"60","TCL","TAC-09CHSA/CXI5",0.52,0.59,1434.55,430.365
"61","TCL","TAC-09CHSA/CAI5",0.52,0.59,1434.55,430.365
"62","TCL","TAC-09CHSA/CMI5",0.52,0.59,1434.55,430.365
"63","TCL","TAC-09CHSA/CJI5",0.52,0.59,1434.55,430.365
"64","TCL","TAC-09CHSA/CLI5",0.52,0.59,1434.55,430.365
"65","TCL","TAC-09CHSA/CKI5",0.52,0.59,1434.55,430.365
"66","TCL","TAC-09CHSA/CGI5",0.52,0.59,1434.55,430.365
"67","TCL","TAC-09CHSA/CBI5",0.52,0.59,1434.55,430.365
"68","TCL","TAC-09CHSA/AUI5",0.52,0.59,1434.55,430.365
"69","TCL","TAC-09CHSA/AMI5",0.52,0.59,1434.55,430.365
"70","TCL","TAC-09CHSA/ALI5",0.52,0.59,1434.55,430.365
"71","TCL","TAC-09CHSA/BLI5",0.52,0.59,1434.55,430.365
"72","TCL","TAC-09CHSA/BZI5",0.52,0.59,1434.55,430.365
"73","TCL","TAC-09CHSA/BYI5",0.52,0.59,1434.55,430.365
"74","TCL","TAC-09CHSA/BVI5",0.52,0.59,1434.55,430.365
"75","TCL","TAC-09CHSA/BUI5",0.52,0.59,1434.55,430.365
"76","TCL","TAC-09CHSA/BRI5",0.52,0.59,1434.55,430.365
"77","TCL","TAC-09CHSA/BQI5",0.52,0.59,1434.55,430.365
"78","TCL","TAC-09CHSA/BKI5",0.52,0.59,1434.55,430.365
"79","TCL","TAC-09CHSA/BMI5",0.52,0.59,1434.55,430.365
"80","TCL","TAC-09CHSA/BJI5",0.52,0.59,1434.55,430.365
"81","TCL","TAC-09CHSA/BHI5",0.52,0.59,1434.55,430.365
"82","TCL","TAC-09CHSA/BGI5",0.52,0.59,1434.55,430.365
"83","TCL","TAC-09CHSA/BFI5",0.52,0.59,1434.55,430.365
"84","TCL","TAC-09CHSA/BEI5",0.52,0.59,1434.55,430.365
"85","TCL","TAC-09CHSA/BDI5",0.52,0.59,1434.55,430.365
"86","TCL","TAC-09CHSA/ZI5",0.52,0.59,1434.55,430.365
"87","TCL","TAC-09CHSA/YI5",0.52,0.59,1434.55,430.365
"88","TCL","TAC-09CHSA/VI5",0.52,0.59,1434.55,430.365
"89","TCL","TAC-09CHSA/QI5",0.52,0.59,1434.55,430.365
"90","TCL","TAC-09CHSA/AI5",0.52,0.59,1434.55,430.365
"91","TCL","TAC-09CHSA/RI5",0.52,0.59,1434.55,430.365
"92","TCL","TAC-09CHSA/NI5",0.52,0.59,1434.55,430.365
"93","TCL","TAC-09CHSA/MI5",0.52,0.59,1434.55,430.365
"94","TCL","TAC-09CHSA/LI5",0.52,0.59,1434.55,430.365
"95","TCL","TAC-09CHSA/KI5",0.52,0.59,1434.55,430.365
"96","TCL","TAC-09CHSA/JI5",0.52,0.59,1434.55,430.365
"97","TCL","TAC-09CHSA/HI5",0.52,0.59,1434.55,430.365
"98","TCL","TAC-09CHSA/GI5",0.52,0.59,1434.55,430.365
"99","TCL","TAC-09CHSA/FI5",0.52,0.59,1434.55,430.365
"100","TCL","TAC-09CHSA/EI5",0.52,0.59,1434.55,430.365
"101","TCL","TAC-09CHSA/DI5",0.52,0.59,1434.55,430.365
"102","TCL","TAC-09CHSA/CI5",0.52,0.59,1434.55,430.365
"103","AKAI","TEM-26CHSAAK5",0.52,0.59,1434.55,430.365
"104","AKAI","TEM-26CHSAKA5",0.52,0.59,1434.55,430.365
"105","TCL","TAC-09CHSA/AKI5",0.52,0.59,1434.55,430.365
"106","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1448.36,434.508
"107","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1448.36,434.508
"108","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1448.36,434.508
"109","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1448.36,434.508
"110","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1448.36,434.508
"111","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1448.36,434.508
"112","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1448.36,434.508
"113","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1474.67,442.401
"114","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1474.67,442.401
"115","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1477.68,443.304
"116","SAIR","SGT-09",0.54,0.6,1477.68,443.304
"117","SAIR","SGT-09",0.54,0.6,1477.68,443.304
"118","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1477.68,443.304
"119","Tranquility","TRC-09",0.561,0.565,1479.787,443.9361
"120","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1491.49,447.447
"121","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1491.49,447.447
"122","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1491.49,447.447
"123","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1493.65,448.095
"124","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1512.63,453.789
"125","CARRIER","50PSH009",0.575,0.5781,1515.7669,454.73007
"126","CARRIER","50PSV009",0.575,0.5781,1515.7669,454.73007
"127","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1525.98,457.794
"128","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1557.92,467.376
"129","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1562.449,468.7347
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,1570.42,471.126
"131","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1572.58,471.774
"132","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1572.58,471.774
"133","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1589.4,476.82
"134","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1589.4,476.82
