"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,759.2,227.76
"2","CARRIER","50PCV006",0.4,0.4,759.2,227.76
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,790.155,237.0465
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,801.2,240.36
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,801.2,240.36
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,801.2,240.36
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,865.61,259.683
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,865.61,259.683
"9","KELVINATOR","KSV26NRC",0.5,0.52,976.38,292.914
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1017.915,305.3745
"11","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1024.6,307.38
"12","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1051.05,315.315
"13","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1051.05,315.315
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1051.05,315.315
"15","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1053.23,315.969
"16","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1063.81,319.143
"17","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1063.81,319.143
"18","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1063.81,319.143
"19","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1070.03,321.009
"20","Tranquility","TRC-09",0.561,0.565,1070.254,321.0762
"21","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1070.96,321.288
