"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,681.23,204.369
"2","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,684.35,205.305
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,684.35,205.305
"4","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,684.35,205.305
"5","CARRIER","50PCH006",0.4,0.4,692.4,207.72
"6","CARRIER","50PCV006",0.4,0.4,692.4,207.72
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,766.27,229.881
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,766.27,229.881
"9","DAIKIN","FTXM20P / RXM20P",0.41,0.59,851.01,255.303
"10","KELVINATOR","KSV26NRC",0.5,0.52,881.2,264.36
"11","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,884.02,265.206
"12","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,888.95,266.685
"13","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,898.31,269.493
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,898.31,269.493
"15","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,898.31,269.493
"16","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,902.94,270.882
"17","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,902.94,270.882
"18","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,902.94,270.882
"19","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,902.94,270.882
"20","DAIKIN","FTXS20L / RXS20L",0.45,0.61,904.55,271.365
