"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,1057.2,317.16
"2","CARRIER","50PCV006",0.4,0.4,1057.2,317.16
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1097.13,329.139
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1111.95,333.585
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1111.95,333.585
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1111.95,333.585
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1203.51,361.053
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1203.51,361.053
"9","KELVINATOR","KSV26NRC",0.5,0.52,1358.88,407.664
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1414.29,424.287
"11","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1420.05,426.015
"12","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1458.75,437.625
"13","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1458.75,437.625
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1458.75,437.625
"15","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1463.28,438.984
"16","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1478.76,443.628
"17","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1478.76,443.628
"18","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1478.76,443.628
"19","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1483.86,445.158
"20","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1485.18,445.554
"21","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1488.39,446.517
"22","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1488.39,446.517
"23","Tranquility","TRC-09",0.561,0.565,1490.199,447.0597
"24","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1491.315,447.3945
"25","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1491.315,447.3945
"26","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1499.34,449.802
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1499.34,449.802
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1499.34,449.802
"29","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1499.34,449.802
