"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"76","TCL","TAC-09CHSA/CGI5",0.52,0.59,1147.41,344.223
"77","TCL","TAC-09CHSA/CBI5",0.52,0.59,1147.41,344.223
"78","TCL","TAC-09CHSA/AUI5",0.52,0.59,1147.41,344.223
"79","TCL","TAC-09CHSA/AMI5",0.52,0.59,1147.41,344.223
"80","TCL","TAC-09CHSA/ALI5",0.52,0.59,1147.41,344.223
"81","TCL","TAC-09CHSA/BLI5",0.52,0.59,1147.41,344.223
"82","TCL","TAC-09CHSA/BZI5",0.52,0.59,1147.41,344.223
"83","TCL","TAC-09CHSA/BYI5",0.52,0.59,1147.41,344.223
"84","TCL","TAC-09CHSA/BVI5",0.52,0.59,1147.41,344.223
"85","TCL","TAC-09CHSA/BUI5",0.52,0.59,1147.41,344.223
"86","TCL","TAC-09CHSA/BRI5",0.52,0.59,1147.41,344.223
"87","TCL","TAC-09CHSA/BQI5",0.52,0.59,1147.41,344.223
"88","TCL","TAC-09CHSA/BKI5",0.52,0.59,1147.41,344.223
"89","TCL","TAC-09CHSA/BMI5",0.52,0.59,1147.41,344.223
"90","TCL","TAC-09CHSA/BJI5",0.52,0.59,1147.41,344.223
"91","TCL","TAC-09CHSA/BHI5",0.52,0.59,1147.41,344.223
"92","TCL","TAC-09CHSA/BGI5",0.52,0.59,1147.41,344.223
"93","TCL","TAC-09CHSA/BFI5",0.52,0.59,1147.41,344.223
"94","TCL","TAC-09CHSA/BEI5",0.52,0.59,1147.41,344.223
"95","TCL","TAC-09CHSA/BDI5",0.52,0.59,1147.41,344.223
"96","TCL","TAC-09CHSA/ZI5",0.52,0.59,1147.41,344.223
"97","TCL","TAC-09CHSA/YI5",0.52,0.59,1147.41,344.223
"98","TCL","TAC-09CHSA/VI5",0.52,0.59,1147.41,344.223
"99","TCL","TAC-09CHSA/QI5",0.52,0.59,1147.41,344.223
"100","TCL","TAC-09CHSA/AI5",0.52,0.59,1147.41,344.223
"101","TCL","TAC-09CHSA/RI5",0.52,0.59,1147.41,344.223
"102","TCL","TAC-09CHSA/NI5",0.52,0.59,1147.41,344.223
"103","TCL","TAC-09CHSA/MI5",0.52,0.59,1147.41,344.223
"104","TCL","TAC-09CHSA/LI5",0.52,0.59,1147.41,344.223
"105","TCL","TAC-09CHSA/KI5",0.52,0.59,1147.41,344.223
"106","TCL","TAC-09CHSA/JI5",0.52,0.59,1147.41,344.223
"107","TCL","TAC-09CHSA/HI5",0.52,0.59,1147.41,344.223
"108","TCL","TAC-09CHSA/GI5",0.52,0.59,1147.41,344.223
"109","TCL","TAC-09CHSA/FI5",0.52,0.59,1147.41,344.223
"110","TCL","TAC-09CHSA/EI5",0.52,0.59,1147.41,344.223
"111","TCL","TAC-09CHSA/DI5",0.52,0.59,1147.41,344.223
"112","TCL","TAC-09CHSA/CI5",0.52,0.59,1147.41,344.223
"113","AKAI","TEM-26CHSAAK5",0.52,0.59,1147.41,344.223
"114","AKAI","TEM-26CHSAKA5",0.52,0.59,1147.41,344.223
"115","TCL","TAC-09CHSA/AKI5",0.52,0.59,1147.41,344.223
"116","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1150.62,345.186
"117","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1161.03,348.309
"118","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1161.03,348.309
"119","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1161.03,348.309
"120","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1176.92,353.076
"121","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1179.55,353.865
"122","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1188.66,356.598
"123","SAIR","SGT-09",0.54,0.6,1188.66,356.598
"124","SAIR","SGT-09",0.54,0.6,1188.66,356.598
"125","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1188.66,356.598
"126","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1211.36,363.408
"127","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1211.36,363.408
"128","Tranquility","TRC-09",0.561,0.565,1221.644,366.4932
"129","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,1224.98,367.494
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,1226.31,367.893
"131","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,1227.25,368.175
"132","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1230.85,369.255
"133","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1230.85,369.255
"134","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,1230.85,369.255
"135","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,1230.85,369.255
"136","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1233.12,369.936
"137","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1233.12,369.936
"138","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,1233.12,369.936
"139","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,1233.12,369.936
"140","Panasonic","CS_CU-E9NKR",0.55,0.75,1242.2,372.66
"141","Panasonic","CS_CU-E9MKR",0.55,0.75,1242.2,372.66
"142","Panasonic","CS_CU-E9PKR",0.55,0.75,1242.2,372.66
"143","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,1250.34,375.102
"144","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,1250.34,375.102
"145","CARRIER","50PSH009",0.575,0.5781,1251.9037,375.57111
"146","CARRIER","50PSV009",0.575,0.5781,1251.9037,375.57111
"147","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,1257.15,377.145
"148","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,1257.15,377.145
"149","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,1257.15,377.145
"150","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,1257.15,377.145
"151","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,1257.15,377.145
"152","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,1257.15,377.145
"153","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,1257.15,377.145
"154","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1262.08,378.624
"155","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,1269.83,380.949
"156","DAIKIN","FTXR28K / RXR28K",0.57,0.71,1272.1,381.63
"157","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,1273.04,381.912
"158","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,1281.18,384.354
"159","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,1289.32,386.796
"160","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,1289.32,386.796
"161","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,1289.32,386.796
"162","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,1289.32,386.796
"163","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,1289.32,386.796
"164","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,1289.32,386.796
"165","PANASONIC","-",0.57,0.81,1294.8,388.44
"166","FUJITSU","ASTG09LVCA",0.58,0.73,1296.13,388.839
"167","FUJITSU","ASTG09LVCC",0.58,0.73,1296.13,388.839
"168","FUJITSU","ASTG09LVCA",0.58,0.73,1296.13,388.839
"169","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,1307.285,392.1855
"170","FUJITSU","ASTG09LUCA",0.58,0.78,1307.48,392.244
"171","FUJITSU","ASTG09LUCB",0.58,0.78,1307.48,392.244
"172","DAIKIN","FTXS25K / RXS25K",0.58,0.79,1309.75,392.925
"173","MIDEA","DMORC26DR",0.6,0.62,1310.14,393.042
"174","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,1319.965,395.9895
"175","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,1319.965,395.9895
"176","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,1321.1,396.33
"177","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,1322.235,396.6705
"178","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,1326.5,397.95
"179","HISENSE","HAC9IR",0.605,0.651,1326.922,398.0766
"180","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,1328.3,398.49
"181","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,1328.3,398.49
"182","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,1329.24,398.772
"183","DAIKIN","FVXS25K / RXS25K",0.59,0.79,1329.24,398.772
"184","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,1329.24,398.772
"185","ATD / Hisense","AS09HS",0.61,0.65,1336.44,400.932
"186","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,1339.65,401.895
"187","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,1339.65,401.895
"188","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,1339.65,401.895
"189","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,1339.65,401.895
"190","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,1339.65,401.895
"191","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,1339.65,401.895
"192","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,1339.65,401.895
"193","solakool","CSE-25GW",0.61,0.665,1339.845,401.9535
"194","White Westinghouse","WSV26HRB",0.61,0.67,1340.98,402.294
"195","SHARP","AC09RMCSYS",0.61,0.67,1340.98,402.294
"196","SHARP","AC09RMCSYS",0.61,0.67,1340.98,402.294
"197","Carrier","42QHF025 + 38QHF025",0.61,0.68,1343.25,402.975
"198","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,1347.79,404.337
"199","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,1349.12,404.736
"200","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,1349.12,404.736
"201","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,1349.12,404.736
"202","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,1349.12,404.736
"203","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,1349.12,404.736
"204","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,1349.12,404.736
"205","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,1349.12,404.736
"206","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,1349.12,404.736
"207","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,1349.12,404.736
"208","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,1349.12,404.736
"209","YORK","YJHC07FSAAAA-III",0.62,0.62,1349.12,404.736
"210","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,1350.06,405.018
"211","AIRWELL","XLLDCI9RCB/ GCLDCI9RC",0.6,0.8,1351,405.3
"212","FUJITSU","AGTV09LAC",0.6,0.81,1353.27,405.981
"213","MITSUBISHI ELECTRIC","SLZ-KA25VAL/SUZ-KA25VAD",0.6,0.82,1355.54,406.662
"214","MITSUBISHI ELECTRIC","SLZ-KA25VAQ/SUZ-KA25VAD",0.6,0.82,1355.54,406.662
"215","MITSUBISHI ELECTRIC","SLZ-KA25VAL / SUZ-KA25VA3",0.6,0.82,1355.54,406.662
"216","MITSUBISHI ELECTRIC","SLZ-KA25VAQ / SUZ-KA25VA3",0.6,0.82,1355.54,406.662
"217","AIRWELL","KLDCI9RCA / GCLDCI9RC",0.59,0.91,1356.48,406.944
"218","DAIKIN","FTXS25E / RXS25E",0.6,0.83,1357.81,407.343
"219","PANASONIC","CS-E9FKR/CU-E9FKR",0.6,0.845,1361.215,408.3645
"220","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,1370.49,411.147
"221","LG","B09AWYN6LS/B09AWYU6LS",0.61,0.8,1370.49,411.147
"222","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,1370.88,411.264
"223","FUJITSU","ASTB09LDC",0.61,0.81,1372.76,411.828
"224","FUJITSU","ASTB09LDC",0.61,0.81,1372.76,411.828
"225","GREEN FLOW","GFH2.6",0.64,0.63,1390.37,417.111
"226","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1392.64,417.792
"227","SAMSUNG","AS09BPAN/AS09BPAX",0.61,0.9,1393.19,417.957
"228","DAIKIN","FTXG25E / RXG25E",0.62,0.82,1394.52,418.356
"229","Dux","DUXHLS25",0.64,0.65,1394.91,418.473
"230","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,1397.18,419.154
"231","YORK","YCAFZH007BAMAAFX",0.65,0.58,1398.51,419.553
"232","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,1399.45,419.835
"233","Dux","DUXHCS25",0.64,0.67,1399.45,419.835
"234","York","YNHJZH009BAMAAFX",0.64,0.67,1399.45,419.835
"235","HYUNDAI","HSH-073BE",0.65,0.59,1400.78,420.234
"236","WINIA","WSH-073BE",0.65,0.59,1400.78,420.234
"237","TCL","TAC-09CHSA/ZI4",0.65,0.59,1400.78,420.234
"238","VENTO","TAC-09CHSA/BVI4",0.65,0.59,1400.78,420.234
"239","York","YZHJZH009BAMAAFX",0.65,0.59,1400.78,420.234
"240","GREE","GWHN07B8NK3BA",0.645,0.655,1405.79,421.737
"241","Brivis","HSNBR25Z7",0.64,0.7,1406.26,421.878
"242","Panasonic","CS-RE9PKR/CU-RE9PKR",0.63,0.79,1407.2,422.16
"243","DAIKIN","FTYN25K / RYN25K",0.63,0.8,1409.47,422.841
"244","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,1415.34,424.602
"245","GREE","GJH07AF-K6RNB2D",0.66,0.57,1415.73,424.719
"246","GREE","GJH07AF-K6RNC2A",0.66,0.57,1415.73,424.719
"247","GREE","GJH07AF-K3RNB9D",0.66,0.57,1415.73,424.719
"248","KELVINATOR","KWH20HRE",0.66,0.57,1415.73,424.719
"249","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,1416.67,425.001
"250","LENNOX","LNWR21X",0.66,0.578,1417.546,425.2638
"251","MIDEA","MWF-07HB4",0.66,0.58,1418,425.4
"252","LENNOX","LNWR20X",0.66,0.58,1418,425.4
"253","TECO","TWW22HFBGJBB",0.66,0.58,1418,425.4
"254","TECO","TWW22HFAGJBB",0.66,0.58,1418,425.4
"255","Carrier","51QW107715G",0.66,0.58,1418,425.4
"256","AIRWELL","SXLDCI9RCA / GCLDCI9RC",0.62,0.93,1419.49,425.847
"257","MITSUBISHI HEAVY INDUSTRIES","SRK25ZGA-S",0.62,0.93,1419.49,425.847
"258","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZGA-S",0.62,0.93,1419.49,425.847
"259","MITSUBISHI ELECTRIC","MSZ-GA25VA / MUZ-GA25VA",0.64,0.76,1419.88,425.964
"260","PANASONIC","CS/CU-A75KR",0.66,0.64,1431.62,429.486
"261","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1431.62,429.486
"262","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,1432.113,429.6339
"263","MISTRAL","MSS2.0",0.662,0.625,1432.113,429.6339
"264","Brivis","HINBR26 / HONBR26",0.66,0.66,1436.16,430.848
"265","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,1436.16,430.848
"266","KELVINATOR","KSV26HRC",0.65,0.75,1437.1,431.13
"267","Kelvinator","KSV26HRC",0.65,0.75,1437.1,431.13
"268","KELVINATOR","KSV26HRC",0.65,0.75,1437.1,431.13
"269","Mammoth","MSR-L009",0.655,0.713,1438.446,431.5338
"270","KELVINATOR","KWH20HRC",0.67,0.59,1439.76,431.928
"271","MIDEA","PFMV09",0.66,0.68,1440.7,432.21
"272","MIDEA","FMV09",0.66,0.68,1440.7,432.21
"273","MIDEA","FMV09DR",0.66,0.68,1440.7,432.21
"274","MIDEA","MSV09M4",0.66,0.68,1440.7,432.21
"275","MIDEA","MORC09",0.66,0.68,1440.7,432.21
"276","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,1440.7,432.21
"277","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,1440.7,432.21
"278","MIDEA","FMV09",0.66,0.68,1440.7,432.21
"279","Levante","Oasis09",0.66,0.68,1440.7,432.21
"280","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,1442.062,432.6186
"281","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,1442.97,432.891
"282","Panasonic","CS-RE9MKR/CU-RE9MKR",0.65,0.81,1450.72,435.216
"283","Panasonic","CS-RE9NKR/CU-RE9NKR",0.65,0.81,1450.72,435.216
"284","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1455.65,436.695
"285","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1455.65,436.695
"286","FUJITSU","ASTA09LCC",0.65,0.84,1457.53,437.259
"287","FUJITSU","ASTA09LCC",0.65,0.84,1457.53,437.259
"288","LENNOX","LNW022X",0.68,0.59,1459.25,437.775
"289","ECLIPSE","EWF-07HRN1",0.68,0.59,1459.25,437.775
"290","MIDEA","MWF-07HMN1-QC1",0.68,0.59,1459.25,437.775
"291","Carrier","51QW007715G",0.68,0.59,1459.25,437.775
"292","Carrier","51QW007716G",0.68,0.59,1459.25,437.775
"293","TCL","TAC-09CHSA/**IFO",0.67,0.68,1460.19,438.057
"294","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,1460.19,438.057
"295","SAMSUNG ELECTRONICS","ACN026NDEHH/RC026DHXEH",0.65,0.87,1464.34,439.302
"296","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,1464.73,439.419
"297","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,1464.73,439.419
"298","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,1467,440.1
"299","MDV","MSC-09HWDN1-QC8G",0.67,0.71,1467,440.1
"300","MDV","MSC-09HRDN1-M4A",0.67,0.71,1467,440.1
"301","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,1467,440.1
"302","YONAN","YC-09HRDN1",0.67,0.71,1467,440.1
"303","SolAir World","SWWY-2.6GW",0.67,0.71,1467,440.1
"304","FUJITSU","ASTA09LCC",0.655,0.845,1468.41,440.523
"305","Etouch","ETYC-09HRDN1",0.67,0.72,1469.27,440.781
"306","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,1469.27,440.781
"307","LENNOX","LNIV2610",0.67,0.72,1469.27,440.781
"308","CARRIER","42NQV025H-A + 38NYV025H-A",0.66,0.81,1470.21,441.063
"309","Carrier","42NQV025H-A/38NYV025H-A",0.66,0.81,1470.21,441.063
"310","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,1472.87,441.861
"311","AKAI","AK-9000-F",0.68,0.65,1472.87,441.861
"312","ONSEN","OAF26",0.68,0.65,1472.87,441.861
"313","ONSEN","OAFX26",0.68,0.65,1472.87,441.861
"314","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,1472.87,441.861
"315","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,1472.87,441.861
"316","AUX","AC09F/1",0.68,0.65,1472.87,441.861
"317","Haier","HSU-09HEG03/R2(DB)",0.67,0.74,1473.81,442.143
"318","Haier","HSU-09HEK03/R2(DB) / HSU-09HEG03/R2(DB)",0.67,0.74,1473.81,442.143
"319","Seeley International","HSU-09HEK03/R2(DB)",0.67,0.74,1473.81,442.143
"320","Domain","IWR-26G",0.675,0.7,1474.475,442.3425
