"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,1254,376.2
"2","CARRIER","50PCV006",0.4,0.4,1254,376.2
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1359.765,407.9295
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1387.65,416.295
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1387.65,416.295
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1387.65,416.295
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1461.9,438.57
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1461.9,438.57
"9","KELVINATOR","KSV26NRC",0.5,0.52,1625.58,487.674
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1735.965,520.7895
"11","Tranquility","TRC-09",0.561,0.565,1770.351,531.1053
"12","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1797.51,539.253
"13","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1802.13,540.639
"14","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1802.13,540.639
"15","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1802.13,540.639
"16","GREE","GJH07AF-K6RNB2D",0.66,0.57,1807.74,542.322
"17","GREE","GJH07AF-K6RNC2A",0.66,0.57,1807.74,542.322
"18","GREE","GJH07AF-K3RNB9D",0.66,0.57,1807.74,542.322
"19","KELVINATOR","KWH20HRE",0.66,0.57,1807.74,542.322
"20","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1808.07,542.421
"21","CARRIER","50PSH009",0.575,0.5781,1811.6274,543.48822
"22","CARRIER","50PSV009",0.575,0.5781,1811.6274,543.48822
"23","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1818.3,545.49
"24","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1819.62,545.886
"25","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1819.62,545.886
"26","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1819.62,545.886
"27","LENNOX","LNWR21X",0.66,0.578,1830.972,549.2916
"28","STIRLING","STR-23RSJAIF",0.52,0.59,1833.48,550.044
"29","TCL","TAC-09CHSA/AKI5",0.52,0.59,1833.48,550.044
"30","TCL","TAC-09CHSA/KaI5",0.52,0.59,1833.48,550.044
"31","TCL","TAC-09CHSA/CII5",0.52,0.59,1833.48,550.044
"32","TCL","TAC-09CHSA/CFI5",0.52,0.59,1833.48,550.044
"33","TCL","TAC-09CHSA/CEI5",0.52,0.59,1833.48,550.044
"34","TCL","TAC-09CHSA/CZI5",0.52,0.59,1833.48,550.044
"35","TCL","TAC-09CHSA/CTI5",0.52,0.59,1833.48,550.044
