"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1051.565,315.4695
"2","CARRIER","50PCH006",0.4,0.4,1054.8,316.44
"3","CARRIER","50PCV006",0.4,0.4,1054.8,316.44
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1058.75,317.625
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1058.75,317.625
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1058.75,317.625
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1175.44,352.632
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1175.44,352.632
"9","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1325.61,397.683
"10","KELVINATOR","KSV26NRC",0.5,0.52,1345.66,403.698
"11","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1368.005,410.4015
"12","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1379.14,413.742
"13","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1389.56,416.868
"14","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1389.56,416.868
"15","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1389.56,416.868
"16","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1403.93,421.179
"17","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1403.93,421.179
"18","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1404.72,421.416
"19","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1404.72,421.416
"20","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1404.72,421.416
"21","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1404.72,421.416
"22","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1414.35,424.305
"23","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1415.93,424.779
"24","Panasonic","CS_CU-E7MKR",0.46,0.62,1430.3,429.09
"25","Panasonic","CS_CU-E7NKR",0.46,0.62,1430.3,429.09
"26","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1430.3,429.09
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1434.72,430.416
