"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,798.15,239.445
"2","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,798.15,239.445
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,798.15,239.445
"4","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,808.78,242.634
"5","CARRIER","50PCH006",0.4,0.4,906.8,272.04
"6","CARRIER","50PCV006",0.4,0.4,906.8,272.04
"7","DAIKIN","FTXM20P / RXM20P",0.41,0.59,937.93,281.379
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,954.49,286.347
"9","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,954.49,286.347
"10","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,961.54,288.462
"11","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1005.94,301.782
"12","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1005.94,301.782
"13","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1005.94,301.782
"14","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1005.94,301.782
"15","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1027.67,308.301
"16","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1027.67,308.301
"17","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1048.93,314.679
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1048.93,314.679
"19","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1048.93,314.679
"20","Panasonic","CS_CU-E7MKR",0.46,0.62,1050.34,315.102
"21","Panasonic","CS_CU-E7NKR",0.46,0.62,1050.34,315.102
"22","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1050.34,315.102
"23","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1071.6,321.48
"24","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1080.82,324.246
"25","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1115.06,334.518
"26","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1115.765,334.7295
"27","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1115.765,334.7295
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1116,334.8
"29","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1117.41,335.223
"30","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1117.41,335.223
"31","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1117.41,335.223
"32","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1117.41,335.223
"33","KELVINATOR","KSV26NRC",0.5,0.52,1134.44,340.332
"34","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1138.2,341.46
"35","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1140.08,342.024
