"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1248.25,374.475
"2","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1248.25,374.475
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1248.25,374.475
"4","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1263.47,379.041
"5","CARRIER","50PCH006",0.4,0.4,1408.4,422.52
"6","CARRIER","50PCV006",0.4,0.4,1408.4,422.52
"7","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1472.23,441.669
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1486.77,446.031
"9","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1486.77,446.031
"10","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1510.62,453.186
"11","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1577.86,473.358
"12","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1577.86,473.358
"13","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1577.86,473.358
"14","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1577.86,473.358
"15","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1609.89,482.967
"16","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1609.89,482.967
"17","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1640.33,492.099
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1640.33,492.099
"19","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1640.33,492.099
"20","Panasonic","CS_CU-E7MKR",0.46,0.62,1645.1,493.53
"21","Panasonic","CS_CU-E7NKR",0.46,0.62,1645.1,493.53
"22","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1645.1,493.53
"23","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1675.54,502.662
"24","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1685.99,505.797
"25","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1739.6,521.88
"26","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1741.985,522.5955
"27","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1741.985,522.5955
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1742.78,522.834
"29","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1747.55,524.265
"30","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1747.55,524.265
"31","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1747.55,524.265
"32","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1747.55,524.265
"33","KELVINATOR","KSV26NRC",0.5,0.52,1763.68,529.104
"34","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1776.4,532.92
"35","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1782.76,534.828
"36","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1782.76,534.828
"37","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1782.76,534.828
"38","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1782.76,534.828
"39","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1782.76,534.828
"40","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1782.76,534.828
"41","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1782.76,534.828
"42","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1806.84,542.052
"43","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1806.84,542.052
"44","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1806.84,542.052
"45","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1817.97,545.391
"46","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1817.97,545.391
"47","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1821.15,546.345
"48","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1824.33,547.299
"49","STIRLING","STR-23RSJAIF",0.52,0.59,1842.05,552.615
"50","TCL","TAC-09CHSA/AKI5",0.52,0.59,1842.05,552.615
"51","TCL","TAC-09CHSA/KaI5",0.52,0.59,1842.05,552.615
"52","TCL","TAC-09CHSA/CII5",0.52,0.59,1842.05,552.615
"53","TCL","TAC-09CHSA/CFI5",0.52,0.59,1842.05,552.615
"54","TCL","TAC-09CHSA/CEI5",0.52,0.59,1842.05,552.615
"55","TCL","TAC-09CHSA/CZI5",0.52,0.59,1842.05,552.615
"56","TCL","TAC-09CHSA/CTI5",0.52,0.59,1842.05,552.615
"57","TCL","TAC-09CHSA/CRI5",0.52,0.59,1842.05,552.615
"58","TCL","TAC-09CHSA/CQI5",0.52,0.59,1842.05,552.615
"59","TCL","TAC-09CHSA/CYI5",0.52,0.59,1842.05,552.615
"60","TCL","TAC-09CHSA/CPI5",0.52,0.59,1842.05,552.615
"61","TCL","TAC-09CHSA/CWI5",0.52,0.59,1842.05,552.615
"62","TCL","TAC-09CHSA/CVI5",0.52,0.59,1842.05,552.615
"63","TCL","TAC-09CHSA/CUI5",0.52,0.59,1842.05,552.615
"64","TCL","TAC-09CHSA/CNI5",0.52,0.59,1842.05,552.615
"65","TCL","TAC-09CHSA/CHI5",0.52,0.59,1842.05,552.615
"66","TCL","TAC-09CHSA/DFI5",0.52,0.59,1842.05,552.615
"67","TCL","TAC-09CHSA/DEI5",0.52,0.59,1842.05,552.615
"68","TCL","TAC-09CHSA/DCI5",0.52,0.59,1842.05,552.615
"69","TCL","TAC-09CHSA/DBI5",0.52,0.59,1842.05,552.615
"70","TCL","TAC-09CHSA/CDI5",0.52,0.59,1842.05,552.615
"71","TCL","TAC-09CHSA/CXI5",0.52,0.59,1842.05,552.615
"72","TCL","TAC-09CHSA/CAI5",0.52,0.59,1842.05,552.615
"73","TCL","TAC-09CHSA/CMI5",0.52,0.59,1842.05,552.615
"74","TCL","TAC-09CHSA/CJI5",0.52,0.59,1842.05,552.615
"75","TCL","TAC-09CHSA/CLI5",0.52,0.59,1842.05,552.615
"76","TCL","TAC-09CHSA/CKI5",0.52,0.59,1842.05,552.615
"77","TCL","TAC-09CHSA/CGI5",0.52,0.59,1842.05,552.615
"78","TCL","TAC-09CHSA/CBI5",0.52,0.59,1842.05,552.615
"79","TCL","TAC-09CHSA/AUI5",0.52,0.59,1842.05,552.615
"80","TCL","TAC-09CHSA/AMI5",0.52,0.59,1842.05,552.615
"81","TCL","TAC-09CHSA/ALI5",0.52,0.59,1842.05,552.615
"82","TCL","TAC-09CHSA/BLI5",0.52,0.59,1842.05,552.615
"83","TCL","TAC-09CHSA/BZI5",0.52,0.59,1842.05,552.615
"84","TCL","TAC-09CHSA/BYI5",0.52,0.59,1842.05,552.615
"85","TCL","TAC-09CHSA/BVI5",0.52,0.59,1842.05,552.615
"86","TCL","TAC-09CHSA/BUI5",0.52,0.59,1842.05,552.615
"87","TCL","TAC-09CHSA/BRI5",0.52,0.59,1842.05,552.615
"88","TCL","TAC-09CHSA/BQI5",0.52,0.59,1842.05,552.615
"89","TCL","TAC-09CHSA/BKI5",0.52,0.59,1842.05,552.615
"90","TCL","TAC-09CHSA/BMI5",0.52,0.59,1842.05,552.615
"91","TCL","TAC-09CHSA/BJI5",0.52,0.59,1842.05,552.615
"92","TCL","TAC-09CHSA/BHI5",0.52,0.59,1842.05,552.615
"93","TCL","TAC-09CHSA/BGI5",0.52,0.59,1842.05,552.615
"94","TCL","TAC-09CHSA/BFI5",0.52,0.59,1842.05,552.615
"95","TCL","TAC-09CHSA/BEI5",0.52,0.59,1842.05,552.615
"96","TCL","TAC-09CHSA/BDI5",0.52,0.59,1842.05,552.615
"97","TCL","TAC-09CHSA/ZI5",0.52,0.59,1842.05,552.615
"98","TCL","TAC-09CHSA/YI5",0.52,0.59,1842.05,552.615
"99","TCL","TAC-09CHSA/VI5",0.52,0.59,1842.05,552.615
"100","TCL","TAC-09CHSA/QI5",0.52,0.59,1842.05,552.615
"101","TCL","TAC-09CHSA/AI5",0.52,0.59,1842.05,552.615
"102","TCL","TAC-09CHSA/RI5",0.52,0.59,1842.05,552.615
"103","TCL","TAC-09CHSA/NI5",0.52,0.59,1842.05,552.615
"104","TCL","TAC-09CHSA/MI5",0.52,0.59,1842.05,552.615
"105","TCL","TAC-09CHSA/LI5",0.52,0.59,1842.05,552.615
"106","TCL","TAC-09CHSA/KI5",0.52,0.59,1842.05,552.615
"107","TCL","TAC-09CHSA/JI5",0.52,0.59,1842.05,552.615
"108","TCL","TAC-09CHSA/HI5",0.52,0.59,1842.05,552.615
"109","TCL","TAC-09CHSA/GI5",0.52,0.59,1842.05,552.615
"110","TCL","TAC-09CHSA/FI5",0.52,0.59,1842.05,552.615
"111","TCL","TAC-09CHSA/EI5",0.52,0.59,1842.05,552.615
"112","TCL","TAC-09CHSA/DI5",0.52,0.59,1842.05,552.615
"113","TCL","TAC-09CHSA/CI5",0.52,0.59,1842.05,552.615
"114","AKAI","TEM-26CHSAAK5",0.52,0.59,1842.05,552.615
"115","AKAI","TEM-26CHSAKA5",0.52,0.59,1842.05,552.615
"116","TCL","TAC-09CHSA/AKI5",0.52,0.59,1842.05,552.615
"117","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1851.59,555.477
"118","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1851.59,555.477
"119","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1851.59,555.477
"120","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1862.72,558.816
"121","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1866.559,559.9677
"122","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1910.88,573.264
"123","SAIR","SGT-09",0.54,0.6,1910.88,573.264
"124","SAIR","SGT-09",0.54,0.6,1910.88,573.264
"125","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1910.88,573.264
"126","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1926.78,578.034
"127","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1926.78,578.034
"128","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,1936.32,580.896
"129","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,1937.91,581.373
"130","HITACHI","RAS/C-25YHA4",0.55,0.68,1957.22,587.166
"131","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1960.4,588.12
"132","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1960.4,588.12
"133","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,1960.4,588.12
"134","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,1960.4,588.12
"135","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1961.99,588.597
"136","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1961.99,588.597
"137","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,1961.99,588.597
"138","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,1961.99,588.597
"139","Panasonic","CS_CU-E9NKR",0.55,0.75,1968.35,590.505
"140","Panasonic","CS_CU-E9MKR",0.55,0.75,1968.35,590.505
"141","Panasonic","CS_CU-E9PKR",0.55,0.75,1968.35,590.505
"142","Tranquility","TRC-09",0.561,0.565,1975.917,592.7751
"143","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,1994.02,598.206
"144","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,1994.02,598.206
"145","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,1998.79,599.637
"146","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,1998.79,599.637
"147","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,1998.79,599.637
"148","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,1998.79,599.637
"149","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,1998.79,599.637
"150","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,1998.79,599.637
"151","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,1998.79,599.637
"152","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,2009.92,602.976
"153","CARRIER","50PSH009",0.575,0.5781,2025.0679,607.52037
"154","CARRIER","50PSV009",0.575,0.5781,2025.0679,607.52037
"155","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,2027.64,608.292
"156","DAIKIN","FTXR28K / RXR28K",0.57,0.71,2029.23,608.769
"157","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,2035.59,610.677
"158","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,2042.18,612.654
"159","PANASONIC","-",0.57,0.81,2045.13,613.539
"160","Panasonic","CS-E9GFEW/CU-E9GFE-1",0.57,0.865,2053.875,616.1625
"161","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,2061.26,618.378
"162","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,2061.26,618.378
"163","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,2061.26,618.378
"164","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,2061.26,618.378
"165","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,2061.26,618.378
"166","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,2061.26,618.378
"167","FUJITSU","ASTG09LVCA",0.58,0.73,2066.03,619.809
"168","FUJITSU","ASTG09LVCC",0.58,0.73,2066.03,619.809
"169","FUJITSU","ASTG09LVCA",0.58,0.73,2066.03,619.809
"170","FUJITSU","ASTG09LUCA",0.58,0.78,2073.98,622.194
"171","FUJITSU","ASTG09LUCB",0.58,0.78,2073.98,622.194
"172","DAIKIN","FTXS25K / RXS25K",0.58,0.79,2075.57,622.671
"173","MITSUBISHI ELECTRIC","MFZ-KA25VA - SUZ-KA25VA",0.58,0.835,2082.725,624.8175
"174","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2",0.58,0.835,2082.725,624.8175
"175","MITSUBISHI ELECTRIC","MFZ-KA25VA/SUZ-KA25VA2, MFZ-KA25VA/SUZ-KA25VA3",0.58,0.84,2083.52,625.056
"176","PANASONIC","CS-TE9DKE / CU-TE9DKE",0.58,0.845,2084.315,625.2945
"177","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,2109.19,632.757
"178","DAIKIN","FVXS25K / RXS25K",0.59,0.79,2109.19,632.757
"179","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,2109.19,632.757
"180","MIDEA","DMORC26DR",0.6,0.62,2115.78,634.734
"181","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,2117.255,635.1765
"182","AIRWELL","KLDCI9RCA / GCLDCI9RC",0.59,0.91,2128.27,638.481
