"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"40","TCL","TAC-09CHSA/CZI5",0.52,0.59,1172.38,351.714
"41","TCL","TAC-09CHSA/CTI5",0.52,0.59,1172.38,351.714
"42","TCL","TAC-09CHSA/CRI5",0.52,0.59,1172.38,351.714
"43","TCL","TAC-09CHSA/CQI5",0.52,0.59,1172.38,351.714
"44","TCL","TAC-09CHSA/CYI5",0.52,0.59,1172.38,351.714
"45","TCL","TAC-09CHSA/CPI5",0.52,0.59,1172.38,351.714
"46","TCL","TAC-09CHSA/CWI5",0.52,0.59,1172.38,351.714
"47","TCL","TAC-09CHSA/CVI5",0.52,0.59,1172.38,351.714
"48","TCL","TAC-09CHSA/CUI5",0.52,0.59,1172.38,351.714
"49","TCL","TAC-09CHSA/CNI5",0.52,0.59,1172.38,351.714
"50","TCL","TAC-09CHSA/CHI5",0.52,0.59,1172.38,351.714
"51","TCL","TAC-09CHSA/DFI5",0.52,0.59,1172.38,351.714
"52","TCL","TAC-09CHSA/DEI5",0.52,0.59,1172.38,351.714
"53","TCL","TAC-09CHSA/DCI5",0.52,0.59,1172.38,351.714
"54","TCL","TAC-09CHSA/DBI5",0.52,0.59,1172.38,351.714
"55","TCL","TAC-09CHSA/CDI5",0.52,0.59,1172.38,351.714
"56","TCL","TAC-09CHSA/CXI5",0.52,0.59,1172.38,351.714
"57","TCL","TAC-09CHSA/CAI5",0.52,0.59,1172.38,351.714
"58","TCL","TAC-09CHSA/CMI5",0.52,0.59,1172.38,351.714
"59","TCL","TAC-09CHSA/CJI5",0.52,0.59,1172.38,351.714
"60","TCL","TAC-09CHSA/CLI5",0.52,0.59,1172.38,351.714
"61","TCL","TAC-09CHSA/CKI5",0.52,0.59,1172.38,351.714
"62","TCL","TAC-09CHSA/CGI5",0.52,0.59,1172.38,351.714
"63","TCL","TAC-09CHSA/CBI5",0.52,0.59,1172.38,351.714
"64","TCL","TAC-09CHSA/AUI5",0.52,0.59,1172.38,351.714
"65","TCL","TAC-09CHSA/AMI5",0.52,0.59,1172.38,351.714
"66","TCL","TAC-09CHSA/ALI5",0.52,0.59,1172.38,351.714
"67","TCL","TAC-09CHSA/BLI5",0.52,0.59,1172.38,351.714
"68","TCL","TAC-09CHSA/BZI5",0.52,0.59,1172.38,351.714
"69","TCL","TAC-09CHSA/BYI5",0.52,0.59,1172.38,351.714
"70","TCL","TAC-09CHSA/BVI5",0.52,0.59,1172.38,351.714
"71","TCL","TAC-09CHSA/BUI5",0.52,0.59,1172.38,351.714
"72","TCL","TAC-09CHSA/BRI5",0.52,0.59,1172.38,351.714
"73","TCL","TAC-09CHSA/BQI5",0.52,0.59,1172.38,351.714
"74","TCL","TAC-09CHSA/BKI5",0.52,0.59,1172.38,351.714
"75","TCL","TAC-09CHSA/BMI5",0.52,0.59,1172.38,351.714
"76","TCL","TAC-09CHSA/BJI5",0.52,0.59,1172.38,351.714
"77","TCL","TAC-09CHSA/BHI5",0.52,0.59,1172.38,351.714
"78","TCL","TAC-09CHSA/BGI5",0.52,0.59,1172.38,351.714
"79","TCL","TAC-09CHSA/BFI5",0.52,0.59,1172.38,351.714
"80","TCL","TAC-09CHSA/BEI5",0.52,0.59,1172.38,351.714
"81","TCL","TAC-09CHSA/BDI5",0.52,0.59,1172.38,351.714
"82","TCL","TAC-09CHSA/ZI5",0.52,0.59,1172.38,351.714
"83","TCL","TAC-09CHSA/YI5",0.52,0.59,1172.38,351.714
"84","TCL","TAC-09CHSA/VI5",0.52,0.59,1172.38,351.714
"85","TCL","TAC-09CHSA/QI5",0.52,0.59,1172.38,351.714
"86","TCL","TAC-09CHSA/AI5",0.52,0.59,1172.38,351.714
"87","TCL","TAC-09CHSA/RI5",0.52,0.59,1172.38,351.714
"88","TCL","TAC-09CHSA/NI5",0.52,0.59,1172.38,351.714
"89","TCL","TAC-09CHSA/MI5",0.52,0.59,1172.38,351.714
"90","TCL","TAC-09CHSA/LI5",0.52,0.59,1172.38,351.714
"91","TCL","TAC-09CHSA/KI5",0.52,0.59,1172.38,351.714
"92","TCL","TAC-09CHSA/JI5",0.52,0.59,1172.38,351.714
"93","TCL","TAC-09CHSA/HI5",0.52,0.59,1172.38,351.714
"94","TCL","TAC-09CHSA/GI5",0.52,0.59,1172.38,351.714
"95","TCL","TAC-09CHSA/FI5",0.52,0.59,1172.38,351.714
"96","TCL","TAC-09CHSA/EI5",0.52,0.59,1172.38,351.714
"97","TCL","TAC-09CHSA/DI5",0.52,0.59,1172.38,351.714
"98","TCL","TAC-09CHSA/CI5",0.52,0.59,1172.38,351.714
"99","AKAI","TEM-26CHSAAK5",0.52,0.59,1172.38,351.714
"100","AKAI","TEM-26CHSAKA5",0.52,0.59,1172.38,351.714
"101","TCL","TAC-09CHSA/AKI5",0.52,0.59,1172.38,351.714
"102","Tranquility","TRC-09",0.561,0.565,1176.849,353.0547
"103","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1195.81,358.743
"104","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1195.81,358.743
"105","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1195.81,358.743
"106","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1195.81,358.743
"107","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1201.86,360.558
"108","SAIR","SGT-09",0.54,0.6,1201.86,360.558
"109","SAIR","SGT-09",0.54,0.6,1201.86,360.558
"110","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1201.86,360.558
"111","CARRIER","50PSH009",0.575,0.5781,1204.988,361.4964
"112","CARRIER","50PSV009",0.575,0.5781,1204.988,361.4964
"113","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1211.62,363.486
"114","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1216.7,365.01
"115","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1216.7,365.01
"116","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1216.7,365.01
"117","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1216.7,365.01
"118","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1216.7,365.01
"119","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1216.7,365.01
"120","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1216.7,365.01
"121","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1237.59,371.277
"122","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1237.59,371.277
"123","LG","P09AWN-NM14/P09AWN-UM14",0.52,0.65,1246.18,373.854
"124","LG","S09AWN-NM14/P09AWN-UM14",0.52,0.65,1246.18,373.854
"125","LG","W09AWN-NM14/P09AWN-UM14",0.52,0.65,1246.18,373.854
"126","FUJITSU","ASTG09KUCA/AOTG09KUCA",0.51,0.67,1262.19,378.657
"127","GREE","GJH07AF-K6RNB2D",0.66,0.57,1268.04,380.412
"128","GREE","GJH07AF-K6RNC2A",0.66,0.57,1268.04,380.412
"129","GREE","GJH07AF-K3RNB9D",0.66,0.57,1268.04,380.412
"130","KELVINATOR","KWH20HRE",0.66,0.57,1268.04,380.412
"131","YORK","YCAFZH007BAMAAFX",0.65,0.58,1271.75,381.525
"132","LENNOX","LNWR21X",0.66,0.578,1277.88,383.364
"133","MIDEA","DMORC26DR",0.6,0.62,1278,383.4
"134","MIDEA","MWF-07HB4",0.66,0.58,1280.34,384.102
"135","LENNOX","LNWR20X",0.66,0.58,1280.34,384.102
"136","TECO","TWW22HFBGJBB",0.66,0.58,1280.34,384.102
"137","TECO","TWW22HFAGJBB",0.66,0.58,1280.34,384.102
"138","Carrier","51QW107715G",0.66,0.58,1280.34,384.102
"139","HYUNDAI","HSH-073BE",0.65,0.59,1284.05,385.215
"140","WINIA","WSH-073BE",0.65,0.59,1284.05,385.215
"141","TCL","TAC-09CHSA/ZI4",0.65,0.59,1284.05,385.215
"142","VENTO","TAC-09CHSA/BVI4",0.65,0.59,1284.05,385.215
"143","York","YZHJZH009BAMAAFX",0.65,0.59,1284.05,385.215
"144","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1286.79,386.037
"145","GALANZ","AUS-07H53R150L1(2)",0.62,0.62,1295.18,388.554
"146","GALANZ","AUS-07H53R150L2(2)",0.62,0.62,1295.18,388.554
"147","GALANZ","AUS-07H53R150L3(2)",0.62,0.62,1295.18,388.554
"148","GALANZ","AUS-07H53R150L4(2)",0.62,0.62,1295.18,388.554
"149","GALANZ","AUS-07H53R150L5(2)",0.62,0.62,1295.18,388.554
"150","GALANZ","AUS-07H53R150L10(2)",0.62,0.62,1295.18,388.554
"151","GALANZ","AUS-07H53R150L15(2)",0.62,0.62,1295.18,388.554
"152","GALANZ","AUS-07H53R150L21(2)",0.62,0.62,1295.18,388.554
"153","GALANZ","AUS-07H53R150L24(2)",0.62,0.62,1295.18,388.554
"154","GALANZ","AUS-07H53R150L25(2)",0.62,0.62,1295.18,388.554
"155","YORK","YJHC07FSAAAA-III",0.62,0.62,1295.18,388.554
"156","KELVINATOR","KWH20HRC",0.67,0.59,1301.23,390.369
"157","HITACHI","RAS/C-25YHA4",0.55,0.68,1308.85,392.655
"158","LENNOX","LNW022X",0.68,0.59,1309.82,392.946
"159","ECLIPSE","EWF-07HRN1",0.68,0.59,1309.82,392.946
"160","MIDEA","MWF-07HMN1-QC1",0.68,0.59,1309.82,392.946
"161","Carrier","51QW007715G",0.68,0.59,1309.82,392.946
"162","Carrier","51QW007716G",0.68,0.59,1309.82,392.946
"163","GALANZ","AUS-07H53R010Lx(2)",0.63,0.63,1316.07,394.821
"164","HISENSE","HAC9IR",0.605,0.651,1320.425,396.1275
"165","ATD / Hisense","AS09HS",0.61,0.65,1323.49,397.047
"166","GREEN FLOW","GFH2.6",0.64,0.63,1324.66,397.398
"167","DAIKIN","FTXJ25P / RXJ25P",0.54,0.7,1324.86,397.458
"168","DAIKIN","FTXS25L / RXS25L",0.54,0.7,1324.86,397.458
"169","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRF25ZMXA-S / SRC25ZMXA-S",0.52,0.72,1332.28,399.684
"170","MITSUBISHI ELECTRIC","MSZ-EF25VEW / MUZ-EF25VE",0.55,0.7,1333.45,400.035
"171","MITSUBISHI ELECTRIC","MSZ-EF25VEB / MUZ-EF25VE",0.55,0.7,1333.45,400.035
"172","MITSUBISHI ELECTRIC","MSZ-EF25VES / MUZ-EF25VE",0.55,0.7,1333.45,400.035
"173","Mitsubishi Electric","MSZ-EF25VE-A1",0.55,0.7,1333.45,400.035
"174","MITSUBISHI HEAVY INDUSTRIES LTD.","SRF25ZJX-S",0.521,0.723,1336.829,401.0487
"175","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1336.96,401.088
"176","GALANZ","AUS-07H53F010Lx(2)",0.662,0.625,1337.408,401.2224
"177","MISTRAL","MSS2.0",0.662,0.625,1337.408,401.2224
"178","solakool","CSE-25GW",0.61,0.665,1341.94,402.582
"179","SAMSUNG ELECTRONICS","AQV09UWLN/AQV09UWLX",0.56,0.7,1342.04,402.612
"180","SAMSUNG ELECTRONICS"," AQV09TWSN/AQV09TWSX",0.56,0.7,1342.04,402.612
"181","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1345.75,403.725
"182","TOSHIBA","RAS-B10GKVP-E/RAS-10GAVP-E",0.55,0.71,1345.75,403.725
"183","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06Z5-S",0.55,0.71,1345.75,403.725
"184","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMP-S",0.55,0.71,1345.75,403.725
"185","White Westinghouse","WSV26HRB",0.61,0.67,1348.09,404.427
"186","SHARP","AC09RMCSYS",0.61,0.67,1348.09,404.427
"187","SHARP","AC09RMCSYS",0.61,0.67,1348.09,404.427
"188","Dux","DUXHLS25",0.64,0.65,1349.26,404.778
"189","BD-BingDian","FIV-25HS1(D)M / FUV-25HS1",0.57,0.7,1350.63,405.189
"190","PANASONIC","CS/CU-A75KR",0.66,0.64,1354.14,406.242
"191","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1354.14,406.242
"192","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK09ZMA-S / DXC09ZMA-S",0.58,0.7,1359.22,407.766
"193","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMA-S / SRC25ZMA-S",0.58,0.7,1359.22,407.766
"194","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJ-S1",0.58,0.7,1359.22,407.766
"195","SAMSUNG ELECTRONICS","AQV09UWAN/AQV09UWAX",0.58,0.7,1359.22,407.766
"196","SAMSUNG ELECTRONICS","AQV09UWBN/AQV09UWBX",0.58,0.7,1359.22,407.766
"197","MITSUBISHI HEAVY INDUSTRIES LTD.","DXK09ZJ-S",0.58,0.7,1359.22,407.766
"198","GREE","GWHN07B8NK3BA",0.645,0.655,1359.705,407.9115
"199","Carrier","42QHF025 + 38QHF025",0.61,0.68,1360.39,408.117
"200","TECO","TWS24HVDMHBE / TSO24HVDMHBE",0.64,0.66,1361.56,408.468
"201","DAIKIN","FTXR28K / RXR28K",0.57,0.71,1362.93,408.879
"202","ACTRON AIR","SWA09C / SWA09E",0.65,0.66,1370.15,411.045
"203","TECO","TWS25HVAMJBB/TSO25HVAMJBB",0.64,0.67,1373.86,412.158
"204","Dux","DUXHCS25",0.64,0.67,1373.86,412.158
"205","York","YNHJZH009BAMAAFX",0.64,0.67,1373.86,412.158
"206","SAMSUNG ELECTRONICS","AQV09TWQN/AQV09TWQX",0.6,0.7,1376.4,412.92
"207","SAMSUNG ELECTRONICS","AQV09TWRN/AQV09TWRX",0.6,0.7,1376.4,412.92
"208","Brivis","HINBR26 / HONBR26",0.66,0.66,1378.74,413.622
"209","TECO","TWS24HVCMGBD/TSO24HVCMGBD and TWS24HVDMGBD/TSO24HVDMGBD",0.66,0.66,1378.74,413.622
"210","LG","E09AWN-NB11/R09AWN-UB11",0.56,0.73,1378.94,413.682
"211","LG","R09AWN-NB11/R09AWN-UB11",0.56,0.73,1378.94,413.682
"212","LG","M09AWN-NB11/R09AWN-UB11",0.56,0.73,1378.94,413.682
"213","LG","R09AWN-NB13/R09AWN-UB13",0.56,0.73,1378.94,413.682
"214","LG","E09AWN-NB13/R09AWN-UB13",0.56,0.73,1378.94,413.682
"215","LG","I09AWN-NB11/R09AWN-UB11",0.56,0.73,1378.94,413.682
"216","MITSUBISHI ELECTRIC","MSZ-GE25VAD/MUZ-GE25VAD",0.56,0.73,1378.94,413.682
"217","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,1383.62,415.086
"218","AKAI","AK-9000-F",0.68,0.65,1383.62,415.086
"219","ONSEN","OAF26",0.68,0.65,1383.62,415.086
"220","ONSEN","OAFX26",0.68,0.65,1383.62,415.086
"221","Yamatsu","ASW-H09B6A4/R1-C7",0.68,0.65,1383.62,415.086
"222","EDILSIDER","ASW-H09B6A4/#R1-C7",0.68,0.65,1383.62,415.086
"223","AUX","AC09F/1",0.68,0.65,1383.62,415.086
"224","WINIA","WSH-073BE",0.71,0.63,1384.79,415.437
"225","HYUNDAI","HSH-073BE",0.71,0.63,1384.79,415.437
"226","Haier","HSU-09RU03/R2(SDB)",0.61,0.7,1384.99,415.497
"227","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1387.33,416.199
"228","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1387.33,416.199
"229","Panasonic","CS_CU-E9NKR",0.55,0.75,1394.95,418.485
"230","Panasonic","CS_CU-E9MKR",0.55,0.75,1394.95,418.485
"231","Panasonic","CS_CU-E9PKR",0.55,0.75,1394.95,418.485
"232","FUJITSU","ASTG09LVCA",0.58,0.73,1396.12,418.836
"233","FUJITSU","ASTG09LVCC",0.58,0.73,1396.12,418.836
"234","FUJITSU","ASTG09LVCA",0.58,0.73,1396.12,418.836
"235","Toshiba","RAV-SM307KRTP-A / RAV-SM304ATP-A",0.61,0.71,1397.29,419.187
"236","DAIKIN","FVXG25K2 / RXG25L2",0.54,0.76,1398.66,419.598
"237","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1400.8,420.24
"238","MIDEA","PFMV09",0.66,0.68,1403.34,421.002
"239","MIDEA","FMV09",0.66,0.68,1403.34,421.002
"240","MIDEA","FMV09DR",0.66,0.68,1403.34,421.002
"241","MIDEA","MSV09M4",0.66,0.68,1403.34,421.002
"242","MIDEA","MORC09",0.66,0.68,1403.34,421.002
"243","MDV","WMV-24/QD0G / C-WMV-24/QD0G",0.66,0.68,1403.34,421.002
"244","ACTRON AIR","SWA09C / SWA09E",0.66,0.68,1403.34,421.002
"245","MIDEA","FMV09",0.66,0.68,1403.34,421.002
"246","Levante","Oasis09",0.66,0.68,1403.34,421.002
"247","Westinghouse","WIHPD1-09EW4A2/WCHPD1-09EW4A2",0.66,0.686,1410.72,423.216
"248","Brivis","HSNBR25Z7",0.64,0.7,1410.76,423.228
"249","MITSUBISHI ELECTRIC","MFZ-KJ25VE / MUFZ-KJ25VE",0.54,0.77,1410.96,423.288
"250","TCL","TAC-09CHSA/**IFO",0.67,0.68,1411.93,423.579
"251","Goldair","GHP100 (KFR-09GW/BPX1)",0.67,0.68,1411.93,423.579
"252","TOSHIBA","RAS-10JKVP-E/RAS-10JAVP-E",0.57,0.75,1412.13,423.639
"253","MITSUBISHI ELECTRIC","MSZ-FA25VA / MUZ-FA25VA",0.595,0.735,1415.155,424.5465
"254","TECO","TWS25HVBMJBB/TSO25HVBMJBB",0.66,0.69,1415.64,424.692
"255","Haier","HSU-09RUF03/R2(DB)",0.68,0.68,1420.52,426.156
"256","MIDEA","MSH-09HRDN1-QD0",0.68,0.68,1420.52,426.156
"257","Haier","HSU-09RUB03/R2(SDB)",0.68,0.68,1420.52,426.156
"258","MIDEA","MS11M-09HRFN8-QD0/MOC-09HFN8-QD0",0.68,0.68,1420.52,426.156
"259","KELVINATOR","KR08WR",0.75,0.64,1431.45,429.435
"260","LG","LWG0760AHG",0.75,0.64,1431.45,429.435
"261","RINNAI","RINV25RB",0.68,0.69,1432.82,429.846
"262","RINNAI","RINV25R-A",0.68,0.69,1432.82,429.846
"263","AUX","AC09I/2",0.68,0.69,1432.82,429.846
"264","Aux","ASW-H09B5B4/#R1D1-C7",0.68,0.69,1432.82,429.846
"265","AUX","AC09I",0.68,0.69,1432.82,429.846
"266","Carrier","42LUVH025N+38LUVH025N",0.67,0.7,1436.53,430.959
"267","Carrier","42LUVH025N-1+38LUVH025N-1",0.67,0.7,1436.53,430.959
"268","TOSHIBA","RAS-10SKVR-A + RAS-10SAVR-A",0.6,0.75,1437.9,431.37
"269","TOSHIBA","RAS-B10UFV-A + RAS-10SAVR-A",0.6,0.75,1437.9,431.37
"270","TOSHIBA","RAS-B10UFV-A & RAS-10SAVR-A",0.6,0.75,1437.9,431.37
"271","TOSHIBA","RAS-10N3KV2-A1/RAS-10N3AV2-A1",0.6,0.75,1437.9,431.37
"272","Toshiba","RAS-10SKV2-A + RAS-10SAVR-A",0.6,0.75,1437.9,431.37
"273","Toshiba","RAS-10SKVR-E2+ RAS-10SAVR-E2",0.6,0.75,1437.9,431.37
"274","Toshiba","RAS-10N3KV2-A +RAS-10N3AV2-A",0.6,0.75,1437.9,431.37
"275","Mammoth","MSR-L009",0.655,0.713,1439.635,431.8905
"276","Domain","IWR-26G",0.675,0.7,1440.825,432.2475
"277","LAGUNA","LCS-25V3A-MH5M",0.675,0.7,1440.825,432.2475
"278","LAKES","LA25",0.675,0.7,1440.825,432.2475
"279","PEREIRA","CS-25H3A-M84AH5-INV",0.675,0.7,1440.825,432.2475
"280","CHIGO","CS-25V3A-MH5M",0.675,0.7,1440.825,432.2475
"281","BENSON","BENDX 1P W 24  R/RC",0.69,0.69,1441.41,432.423
"282","AKAI","AK-9000-RC",0.68,0.7,1445.12,433.536
"283","Daewoo","DSB-F0987ELH-V",0.68,0.7,1445.12,433.536
"284","Levante","LEV-AIS25B",0.68,0.7,1445.12,433.536
"285","Westinghouse","WIWPK-09ENW1/WCHPK-09ECR1",0.67,0.71,1448.83,434.649
"286","MDV","MSC-09HWDN1-QC8G",0.67,0.71,1448.83,434.649
"287","MDV","MSC-09HRDN1-M4A",0.67,0.71,1448.83,434.649
"288","MIDEA","MSC-09HRDN1-QD0G",0.67,0.71,1448.83,434.649
"289","YONAN","YC-09HRDN1",0.67,0.71,1448.83,434.649
"290","SolAir World","SWWY-2.6GW",0.67,0.71,1448.83,434.649
"291","TOSHIBA","RAS-07UKH-E(A)/07UAH-E",0.76,0.65,1452.34,435.702
"292","Olimpia Splendid","Unico 8.5hp AUNZ",0.7,0.695,1456.15,436.845
"293","FUJITSU","ASTG09LUCA",0.58,0.78,1457.62,437.286
"294","FUJITSU","ASTG09LUCB",0.58,0.78,1457.62,437.286
"295","GREE","GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",0.64,0.74,1459.96,437.988
"296","Etouch","ETYC-09HRDN1",0.67,0.72,1461.13,438.339
"297","MIDEA","MS9A-09HRDN1-QD0G",0.67,0.72,1461.13,438.339
"298","LENNOX","LNIV2610",0.67,0.72,1461.13,438.339
"299","DAIKIN","FFQ25C2 / RXS25K3",0.56,0.8,1465.04,439.512
"300","Teco","LA0700Y",0.78,0.65,1469.52,440.856
"301","DAIKIN","FTXS25K / RXS25K",0.58,0.79,1469.92,440.976
"302","PROMA","PRO-26C",0.71,0.7,1470.89,441.267
"303","CHUNLAN","KFR-25GW/AZ3Wa-E0",0.71,0.7,1470.89,441.267
"304","FEDDERS","JFY2007I6L-AN",0.76,0.67,1476.94,443.082
"305","FEDDERS","JFY2007I6L-AN",0.76,0.67,1476.94,443.082
"306","MDV","MSC-09HRDN1-QC8GP",0.69,0.72,1478.31,443.493
"307","MDV","MSC-09HRDN1-M4",0.69,0.72,1478.31,443.493
"308","MIDEA","MSCP09M4",0.69,0.72,1478.31,443.493
"309","DAIKIN","FVXS25K / RXS25K, RXS25LA",0.59,0.79,1478.51,443.553
"310","DAIKIN","FVXS25K / RXS25K",0.59,0.79,1478.51,443.553
"311","DAIKIN","FVXS25G / RXS25EB",0.59,0.79,1478.51,443.553
"312","TCL","TAC-09CHSA/CI4 ",0.72,0.7,1479.48,443.844
"313","TCL","TAC-09CHSA/CF4 ",0.72,0.7,1479.48,443.844
"314","TCL","TAC-09CHSA/CE4 ",0.72,0.7,1479.48,443.844
"315","TCL","TAC-09CHSA/CZ4 ",0.72,0.7,1479.48,443.844
"316","TCL","TAC-09CHSA/CT4 ",0.72,0.7,1479.48,443.844
"317","TCL","TAC-09CHSA/CR4 ",0.72,0.7,1479.48,443.844
"318","TCL","TAC-09CHSA/CQ4 ",0.72,0.7,1479.48,443.844
"319","TCL","TAC-09CHSA/CY4 ",0.72,0.7,1479.48,443.844
"320","TCL","TAC-09CHSA/CP4 ",0.72,0.7,1479.48,443.844
"321","TCL","TAC-09CHSA/CW4 ",0.72,0.7,1479.48,443.844
"322","TCL","TAC-09CHSA/CV4 ",0.72,0.7,1479.48,443.844
"323","TCL","TAC-09CHSA/CU4 ",0.72,0.7,1479.48,443.844
"324","TCL","TAC-09CHSA/CN4 ",0.72,0.7,1479.48,443.844
"325","TCL","TAC-09CHSA/CH4 ",0.72,0.7,1479.48,443.844
"326","TCL","TAC-09CHSA/DF4 ",0.72,0.7,1479.48,443.844
"327","TCL","TAC-09CHSA/DE4 ",0.72,0.7,1479.48,443.844
