"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,1162.32,348.696
"2","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,1164.9,349.47
"3","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,1164.9,349.47
"4","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,1164.9,349.47
"5","CARRIER","50PCH006",0.4,0.4,1197.6,359.28
"6","CARRIER","50PCV006",0.4,0.4,1197.6,359.28
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,1315.98,394.794
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,1315.98,394.794
"9","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1438.14,431.442
"10","DAIKIN","FTXZ25N / RXZ25N",0.42,0.62,1491.48,447.444
"11","KELVINATOR","KSV26NRC",0.5,0.52,1520.4,456.12
"12","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1521.6,456.48
"13","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMA-S / SRC20ZMA-S",0.44,0.62,1527.96,458.388
"14","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK06ZM-S",0.44,0.62,1527.96,458.388
"15","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZG-S",0.44,0.62,1527.96,458.388
"16","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJ-S1",0.44,0.62,1527.96,458.388
"17","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1529.34,458.802
"18","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1529.34,458.802
"19","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1529.34,458.802
"20","DAIKIN","FTXS20L / RXS20L",0.45,0.61,1534.5,460.35
"21","DAIKIN","FTXS20K / RXS20K",0.45,0.61,1534.5,460.35
"22","SAMSUNG ELECTRONICS","AQV09KWAN/AQV09KWAX",0.47,0.6,1559.28,467.784
"23","Panasonic","CS_CU-E7MKR",0.46,0.62,1564.44,469.332
"24","Panasonic","CS_CU-E7NKR",0.46,0.62,1564.44,469.332
"25","Panasonic","CS-E7PKR/CU-E7PKR",0.46,0.62,1564.44,469.332
"26","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1572.36,471.708
"27","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK25ZMXA-S / SRC25ZMXA-S",0.49,0.595,1589.91,476.973
"28","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZJX-S",0.49,0.595,1589.91,476.973
"29","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK25ZIX-S",0.49,0.6,1595.76,478.728
"30","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1608.84,482.652
"31","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1608.84,482.652
"32","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1608.84,482.652
"33","MITSUBISHI HEAVY INDUSTRIES","SRK25ZDXA-S",0.5,0.6,1614,484.2
"34","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1630.86,489.258
"35","Toshiba","RAS-10SKVP2-A + RAS-10SAVP2-A",0.49,0.63,1630.86,489.258
"36","Toshiba","RAS-10N3KVP-A + RAS-10N3AVP-A",0.49,0.63,1630.86,489.258
"37","TOSHIBA","RAS-10SKVP2-A/RAS-10SAVP2-A",0.49,0.63,1630.86,489.258
"38","STIRLING","STR-23RSJAIF",0.52,0.59,1638.78,491.634
"39","TCL","TAC-09CHSA/AKI5",0.52,0.59,1638.78,491.634
"40","TCL","TAC-09CHSA/KaI5",0.52,0.59,1638.78,491.634
"41","TCL","TAC-09CHSA/CII5",0.52,0.59,1638.78,491.634
"42","TCL","TAC-09CHSA/CFI5",0.52,0.59,1638.78,491.634
"43","TCL","TAC-09CHSA/CEI5",0.52,0.59,1638.78,491.634
"44","TCL","TAC-09CHSA/CZI5",0.52,0.59,1638.78,491.634
"45","TCL","TAC-09CHSA/CTI5",0.52,0.59,1638.78,491.634
"46","TCL","TAC-09CHSA/CRI5",0.52,0.59,1638.78,491.634
"47","TCL","TAC-09CHSA/CQI5",0.52,0.59,1638.78,491.634
"48","TCL","TAC-09CHSA/CYI5",0.52,0.59,1638.78,491.634
"49","TCL","TAC-09CHSA/CPI5",0.52,0.59,1638.78,491.634
"50","TCL","TAC-09CHSA/CWI5",0.52,0.59,1638.78,491.634
"51","TCL","TAC-09CHSA/CVI5",0.52,0.59,1638.78,491.634
"52","TCL","TAC-09CHSA/CUI5",0.52,0.59,1638.78,491.634
"53","TCL","TAC-09CHSA/CNI5",0.52,0.59,1638.78,491.634
"54","TCL","TAC-09CHSA/CHI5",0.52,0.59,1638.78,491.634
"55","TCL","TAC-09CHSA/DFI5",0.52,0.59,1638.78,491.634
"56","TCL","TAC-09CHSA/DEI5",0.52,0.59,1638.78,491.634
"57","TCL","TAC-09CHSA/DCI5",0.52,0.59,1638.78,491.634
"58","TCL","TAC-09CHSA/DBI5",0.52,0.59,1638.78,491.634
"59","TCL","TAC-09CHSA/CDI5",0.52,0.59,1638.78,491.634
"60","TCL","TAC-09CHSA/CXI5",0.52,0.59,1638.78,491.634
"61","TCL","TAC-09CHSA/CAI5",0.52,0.59,1638.78,491.634
"62","TCL","TAC-09CHSA/CMI5",0.52,0.59,1638.78,491.634
"63","TCL","TAC-09CHSA/CJI5",0.52,0.59,1638.78,491.634
"64","TCL","TAC-09CHSA/CLI5",0.52,0.59,1638.78,491.634
"65","TCL","TAC-09CHSA/CKI5",0.52,0.59,1638.78,491.634
"66","TCL","TAC-09CHSA/CGI5",0.52,0.59,1638.78,491.634
"67","TCL","TAC-09CHSA/CBI5",0.52,0.59,1638.78,491.634
"68","TCL","TAC-09CHSA/AUI5",0.52,0.59,1638.78,491.634
"69","TCL","TAC-09CHSA/AMI5",0.52,0.59,1638.78,491.634
"70","TCL","TAC-09CHSA/ALI5",0.52,0.59,1638.78,491.634
"71","TCL","TAC-09CHSA/BLI5",0.52,0.59,1638.78,491.634
"72","TCL","TAC-09CHSA/BZI5",0.52,0.59,1638.78,491.634
"73","TCL","TAC-09CHSA/BYI5",0.52,0.59,1638.78,491.634
"74","TCL","TAC-09CHSA/BVI5",0.52,0.59,1638.78,491.634
"75","TCL","TAC-09CHSA/BUI5",0.52,0.59,1638.78,491.634
"76","TCL","TAC-09CHSA/BRI5",0.52,0.59,1638.78,491.634
"77","TCL","TAC-09CHSA/BQI5",0.52,0.59,1638.78,491.634
"78","TCL","TAC-09CHSA/BKI5",0.52,0.59,1638.78,491.634
"79","TCL","TAC-09CHSA/BMI5",0.52,0.59,1638.78,491.634
"80","TCL","TAC-09CHSA/BJI5",0.52,0.59,1638.78,491.634
"81","TCL","TAC-09CHSA/BHI5",0.52,0.59,1638.78,491.634
"82","TCL","TAC-09CHSA/BGI5",0.52,0.59,1638.78,491.634
"83","TCL","TAC-09CHSA/BFI5",0.52,0.59,1638.78,491.634
"84","TCL","TAC-09CHSA/BEI5",0.52,0.59,1638.78,491.634
"85","TCL","TAC-09CHSA/BDI5",0.52,0.59,1638.78,491.634
"86","TCL","TAC-09CHSA/ZI5",0.52,0.59,1638.78,491.634
"87","TCL","TAC-09CHSA/YI5",0.52,0.59,1638.78,491.634
"88","TCL","TAC-09CHSA/VI5",0.52,0.59,1638.78,491.634
"89","TCL","TAC-09CHSA/QI5",0.52,0.59,1638.78,491.634
"90","TCL","TAC-09CHSA/AI5",0.52,0.59,1638.78,491.634
"91","TCL","TAC-09CHSA/RI5",0.52,0.59,1638.78,491.634
"92","TCL","TAC-09CHSA/NI5",0.52,0.59,1638.78,491.634
"93","TCL","TAC-09CHSA/MI5",0.52,0.59,1638.78,491.634
"94","TCL","TAC-09CHSA/LI5",0.52,0.59,1638.78,491.634
"95","TCL","TAC-09CHSA/KI5",0.52,0.59,1638.78,491.634
"96","TCL","TAC-09CHSA/JI5",0.52,0.59,1638.78,491.634
"97","TCL","TAC-09CHSA/HI5",0.52,0.59,1638.78,491.634
"98","TCL","TAC-09CHSA/GI5",0.52,0.59,1638.78,491.634
"99","TCL","TAC-09CHSA/FI5",0.52,0.59,1638.78,491.634
"100","TCL","TAC-09CHSA/EI5",0.52,0.59,1638.78,491.634
"101","TCL","TAC-09CHSA/DI5",0.52,0.59,1638.78,491.634
"102","TCL","TAC-09CHSA/CI5",0.52,0.59,1638.78,491.634
"103","AKAI","TEM-26CHSAAK5",0.52,0.59,1638.78,491.634
"104","AKAI","TEM-26CHSAKA5",0.52,0.59,1638.78,491.634
"105","TCL","TAC-09CHSA/AKI5",0.52,0.59,1638.78,491.634
"106","SAMSUNG ELECTRONICS","AR09FSSDHWKN/AR09FSSDHWKX",0.5,0.64,1660.8,498.24
"107","SAMSUNG ELECTRONICS","AR09FSFSDURN/AR09FSFSDURX",0.5,0.64,1660.8,498.24
"108","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1660.8,498.24
"109","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1660.8,498.24
"110","SAMSUNG ELECTRONICS","AR09FSSSCURN/AR09FSSSCURX",0.5,0.64,1660.8,498.24
"111","SAMSUNG ELECTRONICS","AR09FSSSCWKN/AR09FSSSCWKX",0.5,0.64,1660.8,498.24
"112","SAMSUNG ELECTRONICS","AR09FSSSBWKN/AR09FSSSBWKX",0.5,0.64,1660.8,498.24
"113","Tranquility","TRC-09",0.561,0.565,1684.314,505.2942
"114","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1686.96,506.088
"115","SAIR","SGT-09",0.54,0.6,1686.96,506.088
"116","SAIR","SGT-09",0.54,0.6,1686.96,506.088
"117","MIDEA","MS1A-09HRFN1-QE0",0.54,0.6,1686.96,506.088
"118","DAIKIN","FTXM25P / RXM25P",0.51,0.65,1690.74,507.222
"119","FUJITSU","ASTG09KMCA/AOTG09KMCA",0.51,0.65,1690.74,507.222
