"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH","Cost"
"1","CARRIER","50PCH006",0.4,0.4,798.8,239.64
"2","CARRIER","50PCV006",0.4,0.4,798.8,239.64
"3","TOSHIBA","RAS-07PKVP-E/PAVP-E",0.355,0.44,869.84,260.952
"4","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK20ZMXA-S / SRC20ZMXA-S",0.35,0.45,888.25,266.475
"5","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZIX-S",0.35,0.45,888.25,266.475
"6","MITSUBISHI HEAVY INDUSTRIES LTD.","SRK20ZJX-S",0.35,0.45,888.25,266.475
"7","MITSUBISHI HEAVY INDUSTRIES, LTD.","DXK05Z5-S",0.42,0.47,933.39,280.017
"8","MITSUBISHI HEAVY INDUSTRIES, LTD.","SRK17ZMP-S",0.42,0.47,933.39,280.017
"9","KELVINATOR","KSV26NRC",0.5,0.52,1036.36,310.908
"10","TOSHIBA","RAS-10PKVP-E/PAVP-E",0.475,0.56,1109.48,332.844
"11","Tranquility","TRC-09",0.561,0.565,1127.889,338.3667
"12","GREE","GJH07AF-K6RNB2D",0.66,0.57,1147.65,344.295
"13","GREE","GJH07AF-K6RNC2A",0.66,0.57,1147.65,344.295
"14","GREE","GJH07AF-K3RNB9D",0.66,0.57,1147.65,344.295
"15","KELVINATOR","KWH20HRE",0.66,0.57,1147.65,344.295
"16","Toshiba","RAS-10G2KVP-A + RAS-10G2AVP-A",0.49,0.58,1148.9,344.67
"17","MITSUBISHI ELECTRIC","MSZ-FH25VE / MUZ-FH25VE",0.51,0.58,1150.98,345.294
"18","MITSUBISHI ELECTRIC","MSZ-FH25VE",0.51,0.58,1150.98,345.294
"19","MITSUBISHI ELECTRIC","MSZ-FH25VEHZ",0.51,0.58,1150.98,345.294
"20","CARRIER","50PSH009",0.575,0.5781,1154.1433,346.24299
"21","CARRIER","50PSV009",0.575,0.5781,1154.1433,346.24299
"22","CHIGO","CS-25V3A-PD/CS-25V3A-H5D",0.58,0.58,1158.26,347.478
"23","DAIKIN","FTXM20P / RXM20P",0.41,0.59,1159.51,347.853
"24","LENNOX","LNWR21X",0.66,0.578,1162.794,348.8382
"25","LG","K09AWN-NM11/K09AWN-UM11",0.46,0.59,1164.71,349.413
"26","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1164.71,349.413
"27","LG","K09AWN-NM12/K09AWN-UM12",0.46,0.59,1164.71,349.413
"28","YORK","YCAFZH007BAMAAFX",0.65,0.58,1165.54,349.662
"29","MIDEA","MWF-07HB4",0.66,0.58,1166.58,349.974
"30","LENNOX","LNWR20X",0.66,0.58,1166.58,349.974
"31","TECO","TWW22HFBGJBB",0.66,0.58,1166.58,349.974
"32","TECO","TWW22HFAGJBB",0.66,0.58,1166.58,349.974
"33","Carrier","51QW107715G",0.66,0.58,1166.58,349.974
"34","STIRLING","STR-23RSJAIF",0.52,0.59,1170.95,351.285
"35","TCL","TAC-09CHSA/AKI5",0.52,0.59,1170.95,351.285
"36","TCL","TAC-09CHSA/KaI5",0.52,0.59,1170.95,351.285
"37","TCL","TAC-09CHSA/CII5",0.52,0.59,1170.95,351.285
